product_id,description,market_price,rental_price,product_type,brand,voltage,material,size,quantity_available
E303029,Standard Washing Machine,297.2,0.06,Electric,ComputerDiluter,220VAC,[],[],13
F535074,Standard Stool,2235.85,0.39,Furniture,[],[],Granite,extra-large,60
E531494,Standard Kettle,1534.6,2.57,Electric,ComputerDiluter,110VAC,[],[],42
E842934,Standard Coffee Maker,557.37,1.18,Electric,Freebird,440VAC,[],[],32
E579985,Standard Fan,1048.99,0.32,Electric,Acme,110VAC,[],[],64
F560681,Standard Mirror,1201.35,0.01,Furniture,[],[],Walnut,extra-large,97
E760022,Standard Microwave,553.06,0.42,Electric,Acme,220VAC,[],[],62
E025438,Standard Fan,2075.83,4.38,Electric,ComputerDiluter,110VAC,[],[],91
E183461,Standard Microwave,1711.62,3.95,Electric,Acme,110VAC,[],[],86
E868641,Standard Washing Machine,771.98,1.42,Electric,Freebird,10kV,[],[],5
F223020,Standard Table,1186.74,1.1,Furniture,[],[],Oak,large,84
E435330,Standard Microwave,171.95,0.03,Electric,Suck-n-cut,10kV,[],[],28
E207026,Standard Kettle,2202.25,5.49,Electric,Acme,440VAC,[],[],88
E978485,Standard Microwave,834.62,1.04,Electric,Acme,440VAC,[],[],34
F225287,Standard Desk,2218.54,4.13,Furniture,[],[],Maple,small,19
F498468,Standard Mirror,1816.94,3.75,Furniture,[],[],Tile,x-small,33
F298549,Standard Desk,156.07,0.12,Furniture,[],[],Oak,small,30
E667284,Standard Kettle,1639.25,4.3,Electric,ComputerDiluter,220VAC,[],[],56
E053878,Standard Coffee Maker,1941.64,2.86,Electric,Acme,440VAC,[],[],76
E822121,Standard Toothbrush,2458.2,2.21,Electric,ComputerDiluter,12VDC,[],[],25
E191324,Standard Coffee Maker,2101.75,0.55,Electric,Freebird,10kV,[],[],56
E456914,Standard Microwave,2188.88,4.72,Electric,Suck-n-cut,10kV,[],[],13
F232873,Standard Mirror,1914.01,2.85,Furniture,[],[],Maple,lawn orniment,99
E716109,Standard Toothbrush,601.48,1.36,Electric,Acme,220VAC,[],[],14
F141151,Standard Stool,1506.63,3.32,Furniture,[],[],Formica,large,66
E351596,Standard Fan,838.09,0.68,Electric,Nowayout,110VAC,[],[],11
E674277,Standard Washing Machine,2345.53,2.05,Electric,Suck-n-cut,10kV,[],[],81
F402160,Standard Stool,900.57,1.66,Furniture,[],[],Tile,large,47
E723202,Standard Fan,2216.78,2.22,Electric,Suck-n-cut,220VAC,[],[],77
F919652,Standard Table,40.04,0.04,Furniture,[],[],Maple,medium,47
E203343,Standard Toothbrush,65.73,0.03,Electric,Nowayout,440VAC,[],[],15
F556057,Standard Table,430.33,0.7,Furniture,[],[],Formica,lawn orniment,51
F038217,Standard Fixture,1049.4,2.86,Furniture,[],[],Walnut,extra-large,72
E518599,Standard Toothbrush,896.58,2.31,Electric,ComputerDiluter,110VAC,[],[],59
F336817,Standard Mirror,1865.7,4.65,Furniture,[],[],Walnut,x-small,51
E507796,Standard Fan,1413.98,1.35,Electric,Acme,440VAC,[],[],98
F801937,Standard Chair,1253.29,0.01,Furniture,[],[],Maple,extra-large,98
F456827,Standard Fixture,1394.51,0.03,Furniture,[],[],Tile,medium,5
F268606,Standard Mirror,2286.26,2.97,Furniture,[],[],Oak,large,38
E949943,Standard Microwave,457.83,0.88,Electric,Suck-n-cut,110VAC,[],[],60
F068718,Standard Desk,2278.41,1.24,Furniture,[],[],Tile,x-small,76
F081144,Standard Chair,407.05,1.05,Furniture,[],[],Formica,medium,49
E353301,Standard Washing Machine,2333.03,5.42,Electric,Nowayout,220VAC,[],[],59
E558718,Standard Toothbrush,1668.87,3.26,Electric,Acme,220VAC,[],[],3
E167267,Standard Microwave,557.92,1.27,Electric,Acme,440VAC,[],[],94
F207723,Standard Table,1523.22,2.52,Furniture,[],[],Walnut,medium,41
F190098,Standard Stool,741.95,1.67,Furniture,[],[],Formica,x-small,63
E664889,Standard Washing Machine,1384.95,3.09,Electric,Acme,10kV,[],[],18
E664857,Standard Fan,1285.11,0.88,Electric,Acme,440VAC,[],[],4
F925642,Standard Mirror,581.43,1.49,Furniture,[],[],Walnut,lawn orniment,14
F152913,Standard Chair,1385.5,1.13,Furniture,[],[],Formica,extra-large,70
F833751,Standard Stool,2365.52,2.16,Furniture,[],[],Maple,medium,21
F821576,Standard Mirror,2295.59,6.15,Furniture,[],[],Tile,medium,88
F863978,Standard Mirror,1199.41,2.63,Furniture,[],[],Oak,lawn orniment,23
F618420,Standard Chair,256.19,0.09,Furniture,[],[],Granite,lawn orniment,46
E268848,Standard Fan,1060.88,0.61,Electric,ComputerDiluter,10kV,[],[],25
F978273,Standard Mirror,66.13,0.15,Furniture,[],[],Granite,small,86
E893692,Standard Microwave,117.04,0.13,Electric,Nowayout,440VAC,[],[],77
E585404,Standard Toothbrush,952.26,1.23,Electric,Freebird,110VAC,[],[],88
F548209,Standard Mirror,240.87,0.15,Furniture,[],[],Granite,small,98
F263018,Standard Fixture,695.99,1.52,Furniture,[],[],Maple,x-small,2
F640468,Standard Chair,2211.94,5.49,Furniture,[],[],Walnut,lawn orniment,59
F077059,Standard Table,1862.81,4.72,Furniture,[],[],Tile,extra-large,89
E691970,Standard Washing Machine,954.75,1.42,Electric,ComputerDiluter,12VDC,[],[],77
E041205,Standard Coffee Maker,58.72,0.07,Electric,Acme,110VAC,[],[],50
E535513,Standard Kettle,868.0,1.55,Electric,Suck-n-cut,10kV,[],[],66
E742579,Standard Fan,1654.29,1.78,Electric,Nowayout,220VAC,[],[],3
F827598,Standard Mirror,1941.46,3.27,Furniture,[],[],Tile,medium,40
E243151,Standard Coffee Maker,1265.08,2.28,Electric,Freebird,220VAC,[],[],45
E979901,Standard Fan,1194.4,2.79,Electric,Nowayout,110VAC,[],[],43
F166030,Standard Table,447.13,0.15,Furniture,[],[],Oak,extra-large,81
E260424,Standard Toothbrush,1172.52,1.21,Electric,Acme,10kV,[],[],12
F470662,Standard Stool,2434.86,1.21,Furniture,[],[],Oak,medium,78
F160118,Standard Stool,2204.01,5.54,Furniture,[],[],Maple,lawn orniment,75
F014680,Standard Table,2096.34,4.34,Furniture,[],[],Oak,medium,93
E616014,Standard Kettle,1594.58,0.86,Electric,ComputerDiluter,440VAC,[],[],22
E258965,Standard Kettle,1764.11,4.14,Electric,Suck-n-cut,110VAC,[],[],15
F649108,Standard Table,1930.44,0.34,Furniture,[],[],Tile,x-small,73
F261903,Standard Desk,1638.86,1.4,Furniture,[],[],Tile,small,87
E498720,Standard Coffee Maker,1480.73,0.72,Electric,Acme,440VAC,[],[],7
E448419,Standard Toothbrush,1898.45,1.01,Electric,Acme,110VAC,[],[],78
F359963,Standard Mirror,1816.45,0.7,Furniture,[],[],Maple,large,15
F080849,Standard Chair,1684.74,2.61,Furniture,[],[],Oak,x-small,88
F788667,Standard Desk,947.34,1.66,Furniture,[],[],Tile,small,93
E323501,Standard Washing Machine,181.56,0.0,Electric,Nowayout,10kV,[],[],18
E641421,Standard Washing Machine,520.25,1.29,Electric,ComputerDiluter,12VDC,[],[],64
F825974,Standard Table,2073.76,4.04,Furniture,[],[],Oak,large,62
E131498,Standard Coffee Maker,2260.01,4.98,Electric,Acme,10kV,[],[],27
F637506,Standard Stool,1383.94,0.76,Furniture,[],[],Formica,extra-large,13
E930834,Standard Kettle,710.13,1.66,Electric,Acme,10kV,[],[],46
E842812,Standard Microwave,614.06,0.35,Electric,Freebird,220VAC,[],[],97
F206259,Standard Fixture,2470.8,3.59,Furniture,[],[],Granite,medium,17
E041697,Standard Kettle,1356.44,2.39,Electric,Nowayout,10kV,[],[],31
E631492,Standard Coffee Maker,1090.93,2.34,Electric,Freebird,220VAC,[],[],50
F025140,Standard Chair,575.42,1.27,Furniture,[],[],Oak,extra-large,3
F278537,Standard Table,1161.55,1.18,Furniture,[],[],Walnut,medium,24
E722867,Standard Washing Machine,2072.97,0.53,Electric,Freebird,12VDC,[],[],68
F901068,Standard Stool,103.44,0.11,Furniture,[],[],Formica,large,26
E353697,Standard Kettle,688.56,1.75,Electric,ComputerDiluter,220VAC,[],[],83
E492435,Standard Coffee Maker,405.95,0.32,Electric,Nowayout,12VDC,[],[],30
E133555,Standard Fan,74.43,0.08,Electric,Suck-n-cut,440VAC,[],[],32
F893772,Standard Desk,2036.59,3.67,Furniture,[],[],Granite,extra-large,15
E141949,Standard Kettle,2193.05,2.26,Electric,Freebird,10kV,[],[],66
E265310,Standard Coffee Maker,2387.47,0.82,Electric,ComputerDiluter,10kV,[],[],75
E531324,Standard Fan,389.66,0.25,Electric,Nowayout,12VDC,[],[],81
F976845,Standard Table,965.23,1.9,Furniture,[],[],Tile,medium,32
F806275,Standard Table,556.61,0.23,Furniture,[],[],Oak,large,14
E890708,Standard Washing Machine,1399.42,3.01,Electric,ComputerDiluter,220VAC,[],[],81
E538132,Standard Kettle,2396.59,4.76,Electric,Nowayout,12VDC,[],[],70
E229290,Standard Coffee Maker,357.25,0.96,Electric,ComputerDiluter,10kV,[],[],2
E905881,Standard Coffee Maker,544.85,1.15,Electric,Freebird,10kV,[],[],63
E243803,Standard Washing Machine,1678.97,2.07,Electric,ComputerDiluter,110VAC,[],[],15
E267462,Standard Washing Machine,1459.35,2.49,Electric,Freebird,12VDC,[],[],69
E061158,Standard Fan,2399.09,5.02,Electric,Freebird,12VDC,[],[],80
F711083,Standard Chair,2242.51,3.02,Furniture,[],[],Walnut,extra-large,73
E956990,Standard Kettle,1565.13,3.94,Electric,Suck-n-cut,12VDC,[],[],79
F767209,Standard Fixture,825.61,1.82,Furniture,[],[],Formica,extra-large,54
F213241,Standard Desk,1491.54,2.14,Furniture,[],[],Oak,extra-large,90
F772053,Standard Desk,160.68,0.05,Furniture,[],[],Walnut,x-small,83
F862119,Standard Stool,647.3,0.7,Furniture,[],[],Maple,extra-large,23
E228842,Standard Kettle,582.84,0.69,Electric,Nowayout,110VAC,[],[],73
F159330,Standard Fixture,1025.95,1.87,Furniture,[],[],Oak,lawn orniment,89
E157415,Standard Fan,345.52,0.26,Electric,Nowayout,12VDC,[],[],40
F602820,Standard Stool,1009.39,2.29,Furniture,[],[],Tile,large,64
E174663,Standard Microwave,1360.86,1.15,Electric,Freebird,220VAC,[],[],15
F304600,Standard Table,597.46,0.71,Furniture,[],[],Walnut,large,80
E713857,Standard Microwave,1810.64,1.36,Electric,ComputerDiluter,110VAC,[],[],16
E740922,Standard Washing Machine,2293.37,1.41,Electric,Suck-n-cut,220VAC,[],[],55
F844732,Standard Chair,418.98,1.12,Furniture,[],[],Maple,large,8
F937674,Standard Fixture,636.22,0.84,Furniture,[],[],Walnut,medium,86
E050239,Standard Toothbrush,124.29,0.22,Electric,Freebird,440VAC,[],[],56
F189298,Standard Mirror,1243.6,0.76,Furniture,[],[],Tile,small,73
E839371,Standard Microwave,426.95,0.58,Electric,Acme,10kV,[],[],28
F125250,Standard Chair,1416.71,3.81,Furniture,[],[],Tile,small,55
F781277,Standard Mirror,103.41,0.04,Furniture,[],[],Walnut,large,23
E066243,Standard Microwave,34.85,0.05,Electric,ComputerDiluter,440VAC,[],[],15
E177654,Standard Microwave,583.75,1.22,Electric,Acme,440VAC,[],[],42
E355531,Standard Washing Machine,814.61,2.01,Electric,Acme,12VDC,[],[],87
F958665,Standard Mirror,521.65,0.46,Furniture,[],[],Walnut,small,77
E668718,Standard Washing Machine,2263.04,1.73,Electric,Freebird,440VAC,[],[],49
F735121,Standard Stool,1185.57,0.65,Furniture,[],[],Oak,medium,21
E908883,Standard Toothbrush,875.81,1.28,Electric,Suck-n-cut,220VAC,[],[],25
E448106,Standard Coffee Maker,1644.58,4.42,Electric,Suck-n-cut,220VAC,[],[],53
F658728,Standard Table,1906.93,3.85,Furniture,[],[],Granite,lawn orniment,56
E673675,Standard Coffee Maker,2306.43,1.97,Electric,Freebird,12VDC,[],[],83
E263411,Standard Microwave,343.81,0.41,Electric,Freebird,110VAC,[],[],36
F287252,Standard Fixture,126.64,0.1,Furniture,[],[],Tile,large,91
F679672,Standard Chair,908.35,2.2,Furniture,[],[],Formica,lawn orniment,97
E601413,Standard Coffee Maker,1822.49,3.31,Electric,ComputerDiluter,110VAC,[],[],95
E654779,Standard Toothbrush,532.44,0.03,Electric,Nowayout,220VAC,[],[],17
F800179,Standard Chair,413.8,0.66,Furniture,[],[],Granite,small,22
E846582,Standard Washing Machine,1740.41,2.88,Electric,Freebird,12VDC,[],[],7
F223079,Standard Desk,989.21,0.71,Furniture,[],[],Walnut,lawn orniment,2
E665674,Standard Microwave,955.69,1.74,Electric,Acme,220VAC,[],[],56
E827762,Standard Kettle,1526.66,1.55,Electric,Suck-n-cut,440VAC,[],[],82
F229205,Standard Desk,3.86,0.01,Furniture,[],[],Walnut,small,63
E951150,Standard Toothbrush,1240.35,3.36,Electric,ComputerDiluter,12VDC,[],[],33
F212684,Standard Desk,545.64,0.22,Furniture,[],[],Walnut,x-small,34
F239328,Standard Desk,2249.79,5.05,Furniture,[],[],Granite,medium,68
E505585,Standard Fan,1632.37,2.49,Electric,Nowayout,220VAC,[],[],21
E200475,Standard Microwave,451.4,1.22,Electric,Suck-n-cut,440VAC,[],[],91
F432866,Standard Desk,1448.33,3.12,Furniture,[],[],Tile,extra-large,31
F256665,Standard Mirror,1137.02,2.16,Furniture,[],[],Tile,extra-large,68
E129370,Standard Toothbrush,1654.08,2.24,Electric,Suck-n-cut,440VAC,[],[],95
F596571,Standard Stool,1503.52,0.88,Furniture,[],[],Maple,medium,49
E745740,Standard Toothbrush,1467.79,0.84,Electric,Acme,10kV,[],[],23
F496941,Standard Table,705.97,0.34,Furniture,[],[],Maple,extra-large,44
F428983,Standard Fixture,590.33,0.98,Furniture,[],[],Maple,x-small,85
F080001,Standard Stool,193.68,0.48,Furniture,[],[],Oak,extra-large,42
F555911,Standard Chair,1790.37,2.32,Furniture,[],[],Tile,lawn orniment,29
F209268,Standard Table,1893.93,0.92,Furniture,[],[],Walnut,x-small,75
F733064,Standard Desk,162.14,0.29,Furniture,[],[],Granite,extra-large,14
E319009,Standard Toothbrush,1243.83,0.03,Electric,Suck-n-cut,12VDC,[],[],14
E652246,Standard Toothbrush,173.46,0.21,Electric,Freebird,440VAC,[],[],69
F980756,Standard Chair,263.43,0.65,Furniture,[],[],Oak,small,28
F364775,Standard Chair,2055.59,0.06,Furniture,[],[],Tile,extra-large,5
E464475,Standard Washing Machine,293.11,0.76,Electric,Freebird,220VAC,[],[],11
F372926,Standard Chair,1995.97,2.41,Furniture,[],[],Maple,large,47
F567112,Standard Chair,2099.27,2.32,Furniture,[],[],Oak,medium,53
E310278,Standard Fan,1408.68,0.49,Electric,Nowayout,220VAC,[],[],65
F970359,Standard Desk,2.45,0.01,Furniture,[],[],Walnut,large,18
F798652,Standard Stool,1048.18,1.55,Furniture,[],[],Tile,large,11
F786879,Standard Table,1989.67,0.19,Furniture,[],[],Oak,lawn orniment,13
F531663,Standard Table,2106.92,3.61,Furniture,[],[],Granite,medium,79
F480695,Standard Table,493.9,1.32,Furniture,[],[],Formica,lawn orniment,36
F826961,Standard Table,166.54,0.17,Furniture,[],[],Tile,x-small,16
F152753,Standard Stool,800.89,2.11,Furniture,[],[],Walnut,small,97
F273149,Standard Chair,1636.04,1.17,Furniture,[],[],Oak,large,93
F840384,Standard Chair,128.17,0.2,Furniture,[],[],Maple,x-small,8
E832295,Standard Kettle,1528.82,2.44,Electric,ComputerDiluter,220VAC,[],[],10
E431985,Standard Washing Machine,2222.37,0.11,Electric,ComputerDiluter,110VAC,[],[],62
E180411,Standard Fan,1945.84,2.13,Electric,Suck-n-cut,220VAC,[],[],24
E606186,Standard Toothbrush,1727.61,3.35,Electric,Freebird,110VAC,[],[],2
F852368,Standard Chair,2047.09,1.9,Furniture,[],[],Formica,lawn orniment,33
F364949,Standard Fixture,221.78,0.58,Furniture,[],[],Formica,small,46
E426845,Standard Washing Machine,438.01,0.65,Electric,Suck-n-cut,110VAC,[],[],8
F655321,Standard Chair,864.61,2.21,Furniture,[],[],Walnut,lawn orniment,97
E035484,Standard Coffee Maker,2450.63,3.96,Electric,Suck-n-cut,12VDC,[],[],24
F289820,Standard Table,2380.51,6.49,Furniture,[],[],Maple,small,38
E517545,Standard Kettle,814.06,2.14,Electric,ComputerDiluter,10kV,[],[],47
E117368,Standard Toothbrush,1993.15,4.65,Electric,ComputerDiluter,220VAC,[],[],34
E645241,Standard Microwave,2067.9,1.45,Electric,Acme,110VAC,[],[],20
F576798,Standard Fixture,380.83,0.7,Furniture,[],[],Oak,extra-large,15
F660710,Standard Desk,419.21,0.22,Furniture,[],[],Oak,large,88
F777285,Suricata Stool,1534.75,2.8,Furniture,[],[],Tile,medium,62
F812897,Precepts Desk,2249.68,1.33,Furniture,[],[],Granite,small,34
E530517,Jeepneys Toothbrush,1451.32,2.14,Electric,Paril,110VAC,[],[],15
E703204,Rhubarb Kettle,1186.27,1.06,Electric,Icebreaker,220VAC,[],[],82
E934136,Liflode Toothbrush,489.23,0.39,Electric,Wardour,440VAC,[],[],40
E660106,Malure Toothbrush,705.85,0.52,Electric,Suck-n-cut,220VAC,[],[],80
F439674,Standard Mirror,2447.93,1.87,Furniture,[],[],Tile,small,74
E002660,Standard Fan,1050.98,1.03,Electric,Overzealousness,440VAC,[],[],50
E321850,Standard Coffee Maker,2241.7,0.63,Electric,Nowayout,12VDC,[],[],98
E901337,Standard Fan,2377.15,3.22,Electric,Nowayout,10kV,[],[],93
E520205,Standard Coffee Maker,1458.45,2.87,Electric,Acme,110VAC,[],[],25
F243620,Standard Table,1746.73,2.25,Furniture,[],[],Formica,x-small,36
F780049,Standard Table,511.81,0.66,Furniture,[],[],Tile,lawn orniment,84
E259172,Standard Toothbrush,2223.96,4.31,Electric,Nowayout,10kV,[],[],37
E924904,Standard Coffee Maker,1361.59,3.36,Electric,Nowayout,440VAC,[],[],51
F800040,Standard Desk,1562.72,2.7,Furniture,[],[],Oak,lawn orniment,38
E879316,Standard Coffee Maker,1565.93,0.11,Electric,Nowayout,220VAC,[],[],27
F297916,Standard Fixture,675.26,1.82,Furniture,[],[],Tile,lawn orniment,42
E381842,Standard Washing Machine,1305.86,2.91,Electric,Suck-n-cut,440VAC,[],[],86
F636370,Standard Table,731.57,0.45,Furniture,[],[],Granite,extra-large,30
E252508,Standard Fan,2496.18,0.15,Electric,Nowayout,220VAC,[],[],24
F204880,Standard Chair,486.14,0.26,Furniture,[],[],Tile,x-small,34
E642938,Standard Washing Machine,2090.03,4.24,Electric,Acme,220VAC,[],[],45
E725420,Standard Microwave,1089.08,2.72,Electric,ComputerDiluter,10kV,[],[],13
E084621,Standard Microwave,1549.6,3.28,Electric,Acme,440VAC,[],[],34
E749217,Standard Toothbrush,1537.27,2.37,Electric,Acme,110VAC,[],[],5
F006531,Standard Stool,1248.67,2.85,Furniture,[],[],Formica,small,51
F879108,Standard Stool,530.84,0.88,Furniture,[],[],Walnut,extra-large,90
F264613,Standard Mirror,987.76,1.33,Furniture,[],[],Oak,large,41
F766638,Standard Chair,2469.81,3.48,Furniture,[],[],Tile,x-small,74
E058850,Standard Kettle,2291.01,4.67,Electric,Nowayout,220VAC,[],[],18
F417610,Standard Chair,1682.91,2.57,Furniture,[],[],Maple,x-small,52
F638352,Standard Mirror,222.56,0.27,Furniture,[],[],Walnut,medium,16
F897834,Standard Mirror,152.51,0.32,Furniture,[],[],Tile,medium,75
F202884,Standard Table,154.16,0.12,Furniture,[],[],Oak,lawn orniment,11
F084381,Standard Stool,325.94,0.81,Furniture,[],[],Walnut,small,57
F894815,Standard Chair,2193.91,5.88,Furniture,[],[],Tile,small,99
F519504,Standard Fixture,2102.99,0.14,Furniture,[],[],Tile,extra-large,55
E506344,Standard Kettle,804.42,0.81,Electric,Acme,440VAC,[],[],75
F278701,Standard Fixture,1054.27,1.3,Furniture,[],[],Granite,large,37
E567426,Standard Washing Machine,2445.49,3.81,Electric,Freebird,440VAC,[],[],33
E389383,Standard Microwave,1232.99,1.82,Electric,Suck-n-cut,110VAC,[],[],67
F941539,Standard Table,1351.36,3.0,Furniture,[],[],Tile,lawn orniment,60
E442735,Standard Toothbrush,2331.93,2.49,Electric,Acme,220VAC,[],[],66
F301484,Standard Desk,1562.95,0.33,Furniture,[],[],Walnut,x-small,55
E573086,Standard Fan,360.76,0.24,Electric,Freebird,10kV,[],[],42
E507044,Standard Washing Machine,1822.36,0.99,Electric,ComputerDiluter,12VDC,[],[],17
E629949,Standard Fan,551.6,1.3,Electric,Acme,12VDC,[],[],30
F741783,Standard Desk,209.87,0.27,Furniture,[],[],Tile,extra-large,20
F193157,Standard Table,869.74,1.44,Furniture,[],[],Tile,lawn orniment,51
E544724,Standard Fan,37.49,0.04,Electric,Nowayout,220VAC,[],[],36
E277851,Standard Toothbrush,267.75,0.07,Electric,Suck-n-cut,440VAC,[],[],81
F468149,Standard Chair,1000.83,0.61,Furniture,[],[],Formica,extra-large,45
F675490,Standard Fixture,1427.71,1.98,Furniture,[],[],Granite,medium,41
E869504,Standard Washing Machine,2075.66,2.39,Electric,Suck-n-cut,10kV,[],[],11
E749779,Standard Fan,191.44,0.52,Electric,Suck-n-cut,12VDC,[],[],57
F576747,Standard Chair,899.18,2.41,Furniture,[],[],Maple,x-small,54
E200724,Standard Coffee Maker,599.13,0.67,Electric,Suck-n-cut,110VAC,[],[],43
E916142,Standard Coffee Maker,2048.77,3.73,Electric,Freebird,440VAC,[],[],22
E701006,Standard Kettle,1583.66,0.43,Electric,Nowayout,440VAC,[],[],58
F655559,Standard Chair,2429.37,5.1,Furniture,[],[],Walnut,x-small,13
F166025,Standard Stool,305.49,0.23,Furniture,[],[],Maple,large,45
F021195,Standard Chair,1684.4,4.58,Furniture,[],[],Maple,lawn orniment,69
F679654,Standard Fixture,1133.57,2.5,Furniture,[],[],Maple,medium,39
E396778,Standard Toothbrush,2141.2,2.69,Electric,Freebird,440VAC,[],[],10
E014493,Standard Toothbrush,1604.58,2.4,Electric,Suck-n-cut,12VDC,[],[],4
E373728,Standard Coffee Maker,473.56,1.24,Electric,Freebird,220VAC,[],[],35
F909940,Standard Chair,2057.46,0.64,Furniture,[],[],Maple,small,3
F302935,Standard Fixture,474.48,0.2,Furniture,[],[],Granite,lawn orniment,4
F121973,Standard Mirror,2279.85,6.15,Furniture,[],[],Granite,lawn orniment,95
E964736,Standard Fan,481.85,0.18,Electric,Suck-n-cut,440VAC,[],[],6
F289578,Standard Table,196.21,0.47,Furniture,[],[],Oak,large,29
E899698,Standard Microwave,822.75,1.76,Electric,Freebird,10kV,[],[],61
F559812,Standard Fixture,2297.34,1.99,Furniture,[],[],Maple,lawn orniment,39
F742288,Standard Table,1828.71,2.5,Furniture,[],[],Maple,extra-large,93
E236326,Standard Microwave,1740.05,2.83,Electric,Nowayout,10kV,[],[],55
E337345,Standard Toothbrush,1183.91,2.46,Electric,ComputerDiluter,440VAC,[],[],70
F893735,Standard Table,2166.58,1.23,Furniture,[],[],Maple,lawn orniment,72
F619825,Standard Mirror,332.09,0.4,Furniture,[],[],Walnut,extra-large,21
E775256,Standard Washing Machine,1584.05,3.3,Electric,Freebird,220VAC,[],[],60
F407062,Standard Chair,515.42,0.96,Furniture,[],[],Formica,extra-large,57
F078081,Standard Chair,442.19,0.33,Furniture,[],[],Tile,small,92
F298464,Standard Stool,1615.37,0.47,Furniture,[],[],Formica,medium,44
E857475,Standard Coffee Maker,868.2,0.61,Electric,Acme,220VAC,[],[],30
E025806,Standard Microwave,1830.46,3.77,Electric,Freebird,10kV,[],[],91
E556536,Standard Kettle,528.73,1.06,Electric,Suck-n-cut,220VAC,[],[],29
E597583,Standard Kettle,230.55,0.0,Electric,Nowayout,440VAC,[],[],50
F098836,Standard Desk,1833.67,0.76,Furniture,[],[],Formica,lawn orniment,41
F628639,Standard Mirror,1246.55,1.32,Furniture,[],[],Walnut,lawn orniment,82
F557768,Standard Desk,1446.57,1.26,Furniture,[],[],Walnut,large,75
E063199,Standard Coffee Maker,669.97,0.25,Electric,Nowayout,440VAC,[],[],29
E394415,Standard Microwave,2438.71,0.22,Electric,Suck-n-cut,440VAC,[],[],85
E377674,Standard Kettle,2087.19,1.28,Electric,ComputerDiluter,12VDC,[],[],64
F325176,Standard Chair,1996.77,0.97,Furniture,[],[],Tile,x-small,18
E125838,Standard Toothbrush,512.18,1.15,Electric,ComputerDiluter,12VDC,[],[],76
E427693,Standard Microwave,556.8,0.94,Electric,Freebird,10kV,[],[],34
F485354,Standard Fixture,560.59,0.95,Furniture,[],[],Maple,medium,47
F161006,Standard Fixture,1463.13,2.45,Furniture,[],[],Oak,small,18
E946864,Standard Fan,1016.7,1.37,Electric,Acme,440VAC,[],[],68
F784602,Standard Mirror,1881.94,2.61,Furniture,[],[],Walnut,extra-large,36
F584394,Standard Stool,1973.53,0.07,Furniture,[],[],Formica,large,92
E177206,Standard Microwave,1606.82,3.25,Electric,Acme,10kV,[],[],34
F377398,Standard Stool,1779.4,3.03,Furniture,[],[],Tile,lawn orniment,1
E686975,Standard Toothbrush,616.29,0.05,Electric,Nowayout,12VDC,[],[],52
E773766,Standard Coffee Maker,2306.81,0.4,Electric,Freebird,12VDC,[],[],99
E292064,Standard Microwave,1213.29,2.63,Electric,Nowayout,12VDC,[],[],83
E785837,Standard Fan,2437.56,6.52,Electric,Nowayout,440VAC,[],[],7
F226769,Standard Table,2480.11,0.53,Furniture,[],[],Maple,x-small,18
E842123,Standard Kettle,1586.51,3.47,Electric,Nowayout,10kV,[],[],28
F221481,Standard Chair,1427.16,1.13,Furniture,[],[],Granite,x-small,21
E074500,Standard Coffee Maker,82.41,0.0,Electric,Acme,220VAC,[],[],87
F676526,Standard Desk,1040.33,2.82,Furniture,[],[],Tile,lawn orniment,38
F552530,Standard Fixture,789.2,0.94,Furniture,[],[],Oak,extra-large,42
E376507,Standard Coffee Maker,1651.39,0.97,Electric,ComputerDiluter,440VAC,[],[],6
E961026,Standard Kettle,1640.66,3.93,Electric,Freebird,440VAC,[],[],12
E404720,Standard Washing Machine,1104.62,2.43,Electric,Freebird,110VAC,[],[],1
E370337,Standard Toothbrush,811.35,0.19,Electric,Freebird,12VDC,[],[],18
E169632,Standard Washing Machine,411.15,0.88,Electric,Freebird,110VAC,[],[],29
E029597,Standard Microwave,2150.2,2.39,Electric,Suck-n-cut,220VAC,[],[],95
F778711,Standard Mirror,2244.6,2.14,Furniture,[],[],Walnut,small,15
E997255,Standard Microwave,1089.34,2.61,Electric,ComputerDiluter,440VAC,[],[],55
F083113,Standard Table,1912.63,2.86,Furniture,[],[],Maple,large,97
E599650,Standard Fan,713.93,0.94,Electric,Nowayout,12VDC,[],[],37
E139511,Standard Microwave,805.06,0.7,Electric,Suck-n-cut,440VAC,[],[],43
E103356,Standard Coffee Maker,2029.26,3.36,Electric,Nowayout,12VDC,[],[],67
F604440,Standard Mirror,2083.54,4.27,Furniture,[],[],Oak,small,79
E217961,Standard Washing Machine,288.24,0.65,Electric,Suck-n-cut,12VDC,[],[],71
E409912,Standard Microwave,1712.59,2.37,Electric,ComputerDiluter,12VDC,[],[],45
E805201,Standard Microwave,2491.87,6.72,Electric,Nowayout,12VDC,[],[],74
F919089,Standard Mirror,1994.29,0.02,Furniture,[],[],Formica,lawn orniment,64
F908993,Standard Chair,2365.44,1.41,Furniture,[],[],Granite,small,63
F452004,Standard Table,1789.97,2.17,Furniture,[],[],Maple,extra-large,40
E029879,Standard Fan,1054.65,2.54,Electric,Freebird,12VDC,[],[],69
E644464,Standard Fan,1471.31,2.79,Electric,Nowayout,110VAC,[],[],93
E660696,Standard Microwave,476.71,1.04,Electric,Freebird,12VDC,[],[],4
F621320,Standard Desk,100.84,0.08,Furniture,[],[],Tile,lawn orniment,27
