product637,user637,2015-01-04,2014-04-23,2
product638,user638,2015-11-22,2010-08-30,5
product639,user639,2011-10-28,2012-07-19,7
product640,user640,2019-12-14,2015-07-25,8
product641,user641,2015-09-21,2010-05-14,2
product642,user642,2018-01-08,2012-11-18,4
product643,user643,2012-04-21,2019-05-03,1
product644,user644,2013-02-13,2015-10-30,9
product645,user645,2012-05-07,2016-02-16,9
product646,user646,2011-02-05,2016-06-06,6
product647,user647,2016-07-11,2017-01-22,10
product648,user648,2011-12-18,2018-04-24,8
product649,user649,2012-10-25,2015-02-03,8
product650,user650,2013-04-25,2019-07-07,6
product651,user651,2018-10-18,2011-01-23,10
product652,user652,2016-03-20,2011-12-11,2
product653,user653,2010-11-06,2011-11-18,10
product654,user654,2012-09-02,2019-02-16,3
product655,user655,2016-06-05,2017-09-12,10
product656,user656,2016-03-15,2015-10-29,5
product657,user657,2017-04-22,2010-10-01,4
product658,user658,2018-09-28,2010-04-29,10
product659,user659,2011-02-27,2012-10-13,8
product660,user660,2016-04-07,2015-05-20,2
product661,user661,2016-08-08,2019-01-27,8
product662,user662,2013-05-21,2014-10-01,8
product663,user663,2017-04-19,2012-05-22,10
product664,user664,2015-11-05,2015-06-20,4
product665,user665,2013-01-16,2010-07-26,10
product666,user666,2014-01-07,2019-02-12,4
product667,user667,2019-04-07,2015-02-28,5
product668,user668,2010-01-08,2017-07-29,6
product669,user669,2011-09-09,2014-12-12,1
product670,user670,2017-09-18,2011-01-07,9
product671,user671,2019-12-01,2018-09-25,2
product672,user672,2014-01-14,2014-01-07,6
product673,user673,2013-12-08,2018-04-15,2
product674,user674,2011-02-02,2013-11-29,6
product675,user675,2015-10-20,2018-01-26,8
product676,user676,2017-04-05,2018-11-04,5
product677,user677,2017-07-11,2013-07-13,5
product678,user678,2012-03-27,2010-01-16,3
product679,user679,2016-11-09,2018-04-11,10
product680,user680,2015-03-03,2012-08-07,1
product681,user681,2017-11-20,2016-06-25,8
product682,user682,2017-03-14,2017-03-08,7
product683,user683,2017-11-03,2020-01-01,9
product684,user684,2015-02-09,2013-12-04,8
product685,user685,2017-02-23,2013-12-18,3
product686,user686,2019-12-03,2010-12-10,10
product687,user687,2012-06-16,2014-12-28,9
product688,user688,2019-06-09,2017-11-30,7
product689,user689,2017-10-26,2017-03-21,9
product690,user690,2010-12-05,2016-11-15,2
product691,user691,2010-06-26,2019-03-16,5
product692,user692,2012-01-14,2010-07-29,4
product693,user693,2013-07-10,2019-07-08,5
product694,user694,2013-11-04,2013-07-22,10
product695,user695,2015-04-09,2010-04-07,7
product696,user696,2019-06-09,2017-01-31,6
product697,user697,2014-01-05,2012-08-27,5
product698,user698,2010-08-26,2017-12-04,1
product699,user699,2013-02-26,2016-04-28,4
product700,user700,2016-08-26,2013-01-29,10
product701,user701,2014-05-16,2013-06-26,3
product702,user702,2015-07-28,2015-10-25,3
product703,user703,2010-08-30,2016-10-23,1
product704,user704,2012-12-18,2014-10-22,7
product705,user705,2013-07-28,2010-09-17,3
product706,user706,2011-05-17,2019-10-18,5
product707,user707,2018-01-17,2014-12-03,10
product708,user708,2010-06-13,2017-09-20,3
product709,user709,2016-07-19,2014-10-07,5
product710,user710,2012-04-03,2019-11-16,6
product711,user711,2016-12-02,2010-02-05,5
product712,user712,2018-01-02,2016-05-05,1
product713,user713,2011-06-27,2016-12-26,9
product714,user714,2013-06-06,2016-05-21,8
product715,user715,2016-01-05,2016-04-01,8
product716,user716,2015-04-25,2013-12-14,4
product717,user717,2018-04-04,2010-06-12,3
product718,user718,2019-05-29,2010-06-18,3
product719,user719,2011-02-04,2017-10-19,6
product720,user720,2010-12-08,2012-06-08,2
product721,user721,2011-12-28,2015-03-22,8
product722,user722,2017-04-10,2010-09-05,9
product723,user723,2010-04-24,2014-04-12,8
product724,user724,2010-09-11,2010-08-22,9
product725,user725,2015-11-18,2018-08-15,10
product726,user726,2014-05-23,2015-08-04,8
product727,user727,2015-11-07,2014-07-04,9
product728,user728,2015-01-28,2018-03-15,4
product729,user729,2017-06-24,2017-01-05,4
product730,user730,2017-09-11,2018-10-25,2
product731,user731,2014-11-30,2012-10-24,6
product732,user732,2013-03-31,2017-07-21,6
product733,user733,2017-05-23,2013-08-15,8
product734,user734,2010-09-26,2016-06-20,7
product735,user735,2013-05-11,2019-05-11,7
product736,user736,2018-01-31,2013-10-10,1
product737,user737,2017-02-12,2017-08-26,2
product738,user738,2019-05-04,2011-12-22,6
product739,user739,2017-01-23,2011-03-22,7
product740,user740,2017-02-25,2018-02-26,2
product741,user741,2018-04-10,2014-08-27,9
product742,user742,2014-09-09,2014-11-18,6
product743,user743,2016-10-16,2012-07-26,5
product744,user744,2019-03-18,2015-03-06,5
product745,user745,2014-12-21,2012-06-08,7
product746,user746,2010-10-10,2015-02-01,3
product747,user747,2012-08-24,2014-09-22,6
product748,user748,2017-01-09,2017-02-21,4
product749,user749,2015-06-28,2016-08-27,9
product750,user750,2014-11-26,2018-02-02,7
product751,user751,2015-08-11,2012-01-30,5
product752,user752,2018-03-06,2018-05-23,9
product753,user753,2011-08-20,2013-07-16,2
product754,user754,2019-01-03,2011-08-16,7
product755,user755,2018-12-15,2017-10-15,1
product756,user756,2012-02-16,2013-02-06,6
product757,user757,2019-06-03,2010-11-18,3
product758,user758,2014-07-30,2013-10-07,2
product759,user759,2014-01-10,2017-12-29,3
product760,user760,2019-10-11,2011-09-22,6
product761,user761,2012-11-05,2019-06-16,7
product762,user762,2017-05-25,2013-08-31,5
product763,user763,2013-12-10,2014-12-14,9
product764,user764,2015-12-31,2017-06-02,6
product765,user765,2019-07-28,2016-10-17,1
product766,user766,2011-06-19,2012-08-04,5
product767,user767,2017-06-03,2015-12-03,6
product768,user768,2011-09-24,2018-07-24,3
product769,user769,2019-09-26,2013-07-30,2
product770,user770,2019-09-12,2012-08-23,6
product771,user771,2013-11-20,2015-08-27,7
product772,user772,2014-01-31,2015-09-09,5
product773,user773,2013-02-01,2015-08-02,10
product774,user774,2015-08-11,2017-11-02,5
product775,user775,2014-10-29,2017-07-05,4
product776,user776,2011-06-19,2013-04-20,6
product777,user777,2010-01-08,2011-03-10,7
product778,user778,2019-07-27,2019-02-05,10
product779,user779,2019-08-23,2012-03-07,5
product780,user780,2019-02-10,2019-02-18,4
product781,user781,2011-02-24,2019-04-03,2
product782,user782,2019-02-02,2017-09-27,9
product783,user783,2018-12-24,2014-01-09,6
product784,user784,2019-09-02,2011-01-01,9
product785,user785,2013-11-24,2018-11-04,7
product786,user786,2014-09-02,2015-10-09,1
product787,user787,2015-02-07,2015-11-15,2
product788,user788,2017-05-21,2012-09-10,4
product789,user789,2015-10-01,2013-10-23,9
product790,user790,2012-03-29,2010-09-24,2
product791,user791,2015-01-21,2013-01-21,6
product792,user792,2017-06-14,2014-12-28,6
product793,user793,2012-09-29,2011-10-19,7
product794,user794,2016-12-13,2010-10-14,3
product795,user795,2018-05-24,2012-12-22,7
product796,user796,2019-09-17,2011-02-25,5
product797,user797,2015-02-04,2013-06-12,9
product798,user798,2017-08-24,2016-07-05,4
product799,user799,2010-01-23,2015-03-04,4
product800,user800,2015-01-20,2010-09-07,6
product801,user801,2013-01-15,2018-05-06,1
product802,user802,2011-07-28,2012-12-22,10
product803,user803,2017-01-16,2010-06-10,2
product804,user804,2014-04-28,2019-03-24,9
product805,user805,2010-07-13,2018-11-28,10
product806,user806,2011-08-02,2010-12-18,8
product807,user807,2017-11-27,2016-07-22,5
product808,user808,2011-05-03,2011-10-17,5
product809,user809,2019-08-03,2012-06-03,1
product810,user810,2013-10-13,2016-10-16,9
product811,user811,2016-06-13,2018-07-14,3
product812,user812,2013-10-28,2019-02-16,5
product813,user813,2019-10-14,2015-05-08,7
product814,user814,2010-06-05,2010-08-28,5
product815,user815,2018-01-10,2012-04-03,7
product816,user816,2017-05-19,2013-02-22,7
product817,user817,2019-03-04,2014-04-30,3
product818,user818,2017-11-10,2019-12-02,8
product819,user819,2010-07-06,2017-04-20,5
product820,user820,2017-04-19,2015-02-13,5
product821,user821,2013-07-31,2011-01-05,7
product822,user822,2014-01-20,2019-12-08,2
product823,user823,2014-11-02,2012-04-18,9
product824,user824,2012-08-16,2018-11-24,10
product825,user825,2016-07-10,2015-06-21,2
product826,user826,2014-05-18,2012-01-21,10
product827,user827,2016-01-20,2017-01-03,8
product828,user828,2011-03-27,2014-11-10,3
product829,user829,2018-08-05,2016-06-29,4
product830,user830,2012-12-28,2018-05-26,8
product831,user831,2014-04-20,2013-12-29,9
product832,user832,2011-08-11,2011-01-30,8
product833,user833,2019-08-07,2011-05-04,7
product834,user834,2016-05-04,2018-08-05,9
product835,user835,2014-02-19,2014-07-30,6
product836,user836,2016-07-18,2012-07-11,10
product837,user837,2016-10-19,2016-01-24,4
product838,user838,2015-09-13,2019-05-23,10
product839,user839,2012-09-07,2010-04-23,1
product840,user840,2011-11-17,2014-12-14,7
product841,user841,2019-08-14,2017-01-07,7
product842,user842,2018-09-05,2017-12-21,1
product843,user843,2011-07-21,2013-09-03,7
product844,user844,2018-01-16,2016-03-30,2
product845,user845,2016-03-31,2012-06-28,9
product846,user846,2012-12-13,2019-09-13,6
product847,user847,2018-06-23,2017-10-24,2
product848,user848,2018-07-15,2010-12-25,10
product849,user849,2019-09-24,2016-08-02,1
product850,user850,2010-02-23,2015-11-16,7
product851,user851,2012-05-13,2014-01-13,5
product852,user852,2017-05-27,2016-07-07,2
product853,user853,2018-10-11,2011-07-05,6
product854,user854,2013-12-25,2012-10-17,7
product855,user855,2012-06-04,2010-02-02,2
product856,user856,2019-02-07,2017-05-10,10
product857,user857,2014-04-20,2012-04-15,4
product858,user858,2018-04-07,2018-04-09,4
product859,user859,2014-03-07,2010-10-29,9
product860,user860,2016-01-11,2016-01-17,10
product861,user861,2018-11-12,2014-01-15,1
product862,user862,2018-01-02,2011-10-18,6
product863,user863,2012-05-17,2015-07-28,8
product864,user864,2019-06-28,2015-10-24,1
product865,user865,2012-07-01,2015-09-25,6
product866,user866,2016-01-02,2011-08-13,8
product867,user867,2014-05-09,2013-07-14,4
product868,user868,2014-05-26,2012-03-17,4
product869,user869,2012-03-25,2018-08-12,8
product870,user870,2016-10-30,2016-08-28,3
product871,user871,2015-08-08,2019-03-31,4
product872,user872,2017-08-23,2011-01-25,9
product873,user873,2011-05-08,2019-10-29,2
product874,user874,2012-12-13,2011-11-12,2
product875,user875,2015-10-21,2014-07-05,2
product876,user876,2010-01-22,2017-08-02,10
product877,user877,2010-03-01,2014-01-02,6
product878,user878,2012-08-25,2018-02-27,9
product879,user879,2012-03-19,2011-11-29,5
product880,user880,2018-04-04,2013-06-16,1
product881,user881,2015-03-10,2014-05-01,6
product882,user882,2017-04-15,2012-04-21,7
product883,user883,2014-03-02,2019-01-28,6
product884,user884,2011-08-01,2013-05-08,8
product885,user885,2017-09-30,2012-02-09,10
product886,user886,2019-10-18,2018-06-11,10
product887,user887,2012-05-02,2019-09-10,1
product888,user888,2013-07-16,2019-03-22,10
product889,user889,2017-07-21,2019-04-25,7
product890,user890,2017-05-22,2010-09-12,8
product891,user891,2018-12-13,2018-05-15,10
product892,user892,2010-07-13,2014-03-13,5
product893,user893,2010-04-02,2015-11-13,7
product894,user894,2014-01-22,2013-09-05,2
product895,user895,2014-04-19,2010-09-14,5
product896,user896,2017-01-09,2017-02-13,1
product897,user897,2019-12-21,2016-04-17,3
product898,user898,2015-04-20,2010-01-11,9
product899,user899,2016-06-17,2018-09-11,4
product900,user900,2014-10-06,2015-11-14,2
product901,user901,2013-09-19,2015-09-26,6
product902,user902,2011-07-05,2014-12-13,6
product903,user903,2013-08-19,2013-11-05,3
product904,user904,2019-05-29,2014-09-02,4
product905,user905,2010-09-23,2016-01-26,5
product906,user906,2018-12-26,2014-01-18,7
product907,user907,2012-04-02,2011-06-14,5
product908,user908,2016-02-12,2019-05-12,7
product909,user909,2014-08-18,2019-09-08,5
product910,user910,2014-04-06,2017-08-05,1
product911,user911,2019-05-20,2013-06-20,8
product912,user912,2011-02-03,2013-05-16,7
product913,user913,2010-10-18,2017-10-30,3
product914,user914,2010-12-10,2011-06-14,5
product915,user915,2019-12-16,2015-12-08,7
product916,user916,2010-06-04,2016-02-25,1
product917,user917,2017-05-08,2016-09-07,10
product918,user918,2013-11-24,2017-08-08,4
product919,user919,2012-10-03,2012-08-27,4
product920,user920,2019-01-30,2018-11-24,8
product921,user921,2018-07-22,2019-01-15,4
product922,user922,2017-04-12,2016-03-23,8
product923,user923,2011-01-10,2016-11-27,6
product924,user924,2019-05-29,2019-10-04,9
product925,user925,2013-12-21,2017-04-03,7
product926,user926,2015-03-06,2015-01-09,3
product927,user927,2011-02-11,2015-08-28,7
product928,user928,2014-09-21,2018-06-16,4
product929,user929,2012-09-01,2016-01-01,1
product930,user930,2016-03-30,2017-04-24,3
product931,user931,2018-05-05,2013-08-29,2
product932,user932,2019-03-29,2010-07-10,1
product933,user933,2018-08-08,2012-02-07,3
product934,user934,2011-03-08,2017-01-25,3
product935,user935,2019-09-29,2010-01-27,2
product936,user936,2013-02-20,2013-06-21,9
product937,user937,2018-09-13,2015-06-06,6
product938,user938,2012-10-28,2019-03-05,8
product939,user939,2016-07-14,2010-04-20,1
product940,user940,2010-01-28,2010-02-11,8
product941,user941,2010-06-08,2011-04-13,10
product942,user942,2018-10-11,2015-01-29,7
product943,user943,2010-12-10,2017-02-01,10
product944,user944,2012-06-21,2016-11-16,8
product945,user945,2010-09-06,2010-01-29,9
product946,user946,2014-08-03,2012-11-20,4
product947,user947,2017-09-11,2014-12-02,10
product948,user948,2016-04-20,2015-12-14,6
product949,user949,2015-04-20,2019-08-27,7
product950,user950,2010-05-17,2015-04-27,3
product951,user951,2010-03-17,2018-11-06,4
product952,user952,2016-01-29,2012-01-07,5
product953,user953,2010-11-16,2018-08-17,7
product954,user954,2015-03-26,2017-11-15,9
product955,user955,2013-01-31,2016-08-02,2
product956,user956,2013-10-03,2012-10-28,1
product957,user957,2016-01-10,2011-01-13,5
product958,user958,2011-06-01,2018-04-14,9
product959,user959,2013-08-02,2016-02-28,3
product960,user960,2015-12-04,2016-09-22,9
product961,user961,2011-09-28,2014-06-19,10
product962,user962,2012-12-13,2019-09-03,10
product963,user963,2017-11-15,2012-09-17,4
product964,user964,2018-08-06,2015-03-12,2
product965,user965,2012-04-30,2015-06-21,9
product966,user966,2018-07-26,2012-09-17,3
product967,user967,2017-12-30,2011-09-15,9
product968,user968,2013-01-24,2012-04-17,8
product969,user969,2017-05-15,2019-01-19,7
product970,user970,2013-11-15,2018-07-16,1
product971,user971,2014-11-06,2019-04-13,6
product972,user972,2018-07-22,2019-02-12,9
product973,user973,2011-09-05,2017-11-11,9
product974,user974,2012-05-05,2012-12-26,4
product975,user975,2014-09-18,2017-09-19,1
product976,user976,2019-09-22,2013-09-17,3
product977,user977,2017-04-17,2017-07-11,9
product978,user978,2015-08-18,2018-06-01,1
product979,user979,2015-06-04,2017-01-01,10
product980,user980,2012-01-05,2011-07-23,2
product981,user981,2015-12-02,2019-03-25,7
product982,user982,2018-12-18,2013-12-03,1
product983,user983,2014-09-08,2015-06-17,4
product984,user984,2011-07-20,2015-08-18,9
product985,user985,2016-11-23,2010-11-29,6
product986,user986,2015-01-26,2019-11-18,1
product987,user987,2019-07-17,2017-06-03,1
product988,user988,2013-07-19,2011-01-12,6
product989,user989,2015-03-07,2017-03-28,3
product990,user990,2012-01-04,2011-05-11,3
product991,user991,2015-05-03,2014-03-18,10
product992,user992,2011-02-06,2015-10-27,4
product993,user993,2019-05-05,2014-12-30,4
product994,user994,2012-10-24,2010-10-19,4
product995,user995,2016-10-17,2015-06-21,4
product996,user996,2013-08-08,2016-03-17,7
product997,user997,2010-08-19,2013-03-05,6
product998,user998,2013-06-05,2018-05-27,4
product999,user999,2014-07-19,2016-07-14,2
