prod_id,qty,user_id
prod3123,2,user2684
prod3433,1,user3952
prod2372,3,user4496
prod0879,1,user2011
prod3662,3,user4661
prod2442,4,user0074
prod2063,1,user0493
prod4659,4,user3952
prod0948,3,user3648
prod1820,2,user2247
prod4341,4,user0299
prod0822,3,user2991
prod2382,3,user2676
prod3726,2,user3613
prod1187,4,user2678
prod4635,3,user2904
prod1454,1,user2313
prod0905,4,user0810
prod3085,1,user0214
prod1775,1,user0817
prod3893,4,user3775
prod2837,2,user1052
prod0027,3,user3325
prod2698,2,user2755
prod4917,4,user1865
prod3792,3,user1427
prod3742,1,user1700
prod0546,3,user4923
prod0399,1,user4272
prod0944,3,user1039
prod2080,2,user2317
prod3443,2,user0274
prod3127,1,user2989
prod2984,1,user1613
prod2047,4,user3988
prod4052,3,user3483
prod4135,4,user2719
prod1270,4,user1288
prod2739,4,user3855
prod2191,4,user2742
prod2158,1,user4987
prod1070,1,user1737
prod3319,3,user0966
prod4688,1,user3575
prod0264,4,user1656
prod4785,2,user4579
prod2156,4,user4787
prod4200,2,user4114
prod0541,2,user0208
prod4590,4,user4517
prod2549,1,user0262
prod3969,3,user2877
prod1698,2,user2562
prod0995,3,user4198
prod2876,1,user1877
prod3670,2,user0378
prod0861,1,user4569
prod3641,1,user1444
prod4024,1,user1305
prod0163,3,user1363
prod4934,2,user0938
prod3351,3,user3066
prod0773,3,user1717
prod0256,1,user2602
prod0213,2,user1499
prod0272,3,user3305
prod2670,1,user1320
prod0555,2,user0166
prod4186,1,user3506
prod2342,3,user1907
prod3789,2,user4169
prod3551,3,user4042
prod3624,1,user3062
prod2014,2,user3713
prod1468,1,user3885
prod0004,3,user0065
prod0754,1,user3314
prod2943,1,user2716
prod1616,4,user2080
prod4163,1,user1449
prod0277,4,user4625
prod3572,3,user4530
prod0740,3,user4290
prod0856,3,user4810
prod4930,4,user0605
prod4109,2,user2931
prod1143,2,user2240
prod0688,1,user4906
prod0342,1,user3156
prod0482,4,user3562
prod1401,2,user4536
prod0248,1,user0706
prod0145,1,user4905
prod1874,4,user0985
prod0236,2,user1514
prod1668,2,user4207
prod0138,1,user1595
prod2734,1,user0420
prod1046,1,user3456
prod0533,4,user2273
prod2364,1,user1715
prod3129,1,user4261
prod2139,2,user4385
prod3120,1,user0909
prod0306,4,user0807
prod1147,1,user2634
prod4879,3,user0769
prod3420,4,user0903
prod1784,2,user3132
prod4535,2,user0917
prod2688,4,user3641
prod4929,3,user1655
prod3095,3,user1547
prod3900,4,user0973
prod0738,1,user4789
prod1882,2,user3045
prod2268,1,user0028
prod0217,3,user4969
prod1181,1,user2214
prod3915,1,user4478
prod4096,2,user0579
prod0715,3,user1964
prod2889,3,user0157
prod2425,4,user1077
prod0409,4,user2687
prod4459,3,user0243
prod4587,4,user1792
prod1282,4,user3429
prod1525,3,user2733
prod1265,2,user0036
prod0067,3,user1985
prod3749,1,user1511
prod2898,1,user3541
prod2657,1,user2844
prod0469,1,user2222
prod1666,4,user0731
prod0197,1,user4191
prod4728,4,user1433
prod4605,2,user3485
prod1933,4,user3549
prod1803,2,user4393
prod2877,4,user4491
prod2380,3,user3152
prod0981,2,user1245
prod3958,1,user0461
prod3168,3,user3459
prod0745,2,user1842
prod4127,4,user0244
prod4941,2,user2299
prod0580,1,user4433
prod0016,4,user0456
prod0341,2,user4895
prod1421,4,user1603
prod0125,4,user1058
prod1157,3,user2759
prod4163,3,user4619
prod2037,1,user1596
prod1215,2,user1244
prod0750,4,user4635
prod3806,2,user2768
prod0852,4,user2364
prod1488,4,user2885
prod1513,2,user2527
prod3478,4,user3515
prod0511,4,user3932
prod4894,4,user1151
prod3411,2,user3446
prod3650,4,user2633
prod3565,4,user1234
prod4932,4,user2043
prod3896,2,user0344
prod4841,4,user2530
prod3670,2,user0001
prod0993,4,user4444
prod1691,1,user1852
prod1867,4,user1661
prod1399,3,user3601
prod3940,4,user0566
prod3571,2,user2418
prod4221,1,user1027
prod4172,3,user0544
prod1956,3,user2926
prod0169,2,user2027
prod4566,3,user4168
prod4695,3,user1154
prod0700,2,user2732
prod1976,3,user0079
prod0468,3,user0946
prod2243,4,user4284
prod3504,2,user0876
prod1719,1,user3911
prod3652,3,user2372
prod0178,4,user4998
prod4733,2,user2277
prod0459,4,user0195
prod0507,4,user1201
prod0955,1,user4479
prod0100,3,user0852
prod3221,3,user4093
prod1557,2,user3006
prod0687,4,user1909
prod3624,2,user0186
prod4676,4,user3258
prod2816,1,user1376
prod4584,2,user1742
prod2935,2,user3939
prod1385,4,user3527
prod3906,4,user3318
prod4410,1,user3298
prod4990,2,user2947
prod4487,3,user0964
prod1356,3,user2673
prod3205,3,user0484
prod4373,3,user4449
prod1436,3,user4488
prod2901,3,user1009
prod2638,3,user2194
prod1702,4,user3440
prod3516,1,user2149
prod3412,4,user4747
prod3474,3,user2964
prod2749,4,user4095
prod0189,4,user2820
prod2684,4,user2024
prod2895,4,user3259
prod1793,4,user4974
prod2753,2,user0731
prod4490,2,user1691
prod3123,2,user0116
prod4560,2,user3146
prod1309,4,user2867
prod0874,3,user4765
prod0897,3,user0836
prod2838,3,user1708
prod2378,3,user3861
prod4312,2,user0523
prod2190,3,user3414
prod1416,2,user4567
prod2793,4,user2463
prod0057,3,user3152
prod0370,2,user1310
prod1558,4,user0311
prod4411,3,user2471
prod1053,3,user1288
prod3471,1,user3340
prod0428,3,user4395
prod1937,3,user4536
prod1252,1,user4921
prod1854,3,user3664
prod1225,2,user1346
prod0456,3,user2763
prod3606,1,user1876
prod1999,4,user1371
prod1016,3,user0116
prod3239,2,user4504
prod0128,3,user1320
prod2148,2,user3269
prod3463,3,user3675
prod3226,1,user1671
prod1189,4,user0271
prod4559,1,user3770
prod2941,1,user0301
prod1581,1,user1913
prod4990,4,user1470
prod1044,2,user2477
prod4197,2,user0806
prod0398,2,user0504
prod1835,3,user2658
prod0699,3,user0564
prod2850,4,user3230
prod1753,4,user1932
prod3818,4,user0037
prod4359,2,user0678
prod2145,1,user4329
prod2698,4,user4540
prod2257,3,user1073
prod0792,4,user1609
prod3851,1,user3683
prod3564,3,user0419
prod3280,2,user3043
prod0552,2,user2224
prod1576,4,user4261
prod0697,4,user0664
prod1271,2,user1372
prod1878,1,user4295
prod2301,3,user3213
prod4196,3,user3132
prod3579,2,user1330
prod4772,1,user2983
prod4761,1,user3980
prod4871,1,user2200
prod1721,3,user2605
prod0105,2,user3255
prod0931,2,user2991
prod4850,2,user2187
prod0438,2,user4478
prod3188,1,user4609
prod0726,2,user0373
prod0214,4,user2768
prod2709,2,user3985
prod3083,4,user0649
prod0560,1,user0738
prod1281,4,user3976
prod4542,2,user3745
prod3728,2,user3107
prod2160,3,user1529
prod3916,2,user1015
prod1164,3,user3440
prod2846,1,user0121
prod0598,3,user4133
prod4985,1,user1099
prod2711,4,user4289
prod0852,4,user3657
prod0318,3,user3567
prod2041,1,user1932
prod0281,2,user2905
prod0818,4,user3974
prod1276,3,user0740
prod3473,2,user4008
prod1404,3,user4133
prod3144,4,user1429
prod2044,1,user2764
prod0232,4,user1604
prod1782,1,user0765
prod1618,4,user0499
prod3528,4,user3111
prod4636,4,user0624
prod2203,3,user3384
prod3035,1,user3723
prod3614,4,user4767
prod2574,4,user4948
prod3524,1,user3624
prod0727,1,user2985
prod2375,4,user3078
prod3901,3,user3485
prod4626,4,user0700
prod1102,1,user2017
prod2991,2,user0735
prod3895,3,user2263
prod2524,3,user4066
prod4958,2,user1584
prod3906,3,user4813
prod2025,3,user2742
prod3314,4,user1766
prod2115,3,user0309
prod1447,2,user4177
prod2966,3,user0453
prod3885,2,user2219
prod3726,3,user0336
prod0300,4,user3260
prod0138,3,user0324
prod2699,4,user3714
prod1860,3,user3017
prod2622,4,user4579
prod1127,1,user1226
prod0782,3,user1222
prod3648,3,user4900
prod0501,2,user4379
prod3224,1,user0562
prod2942,2,user1039
prod1994,4,user2882
prod0471,1,user3457
prod1474,3,user2718
prod4438,1,user3745
prod2304,2,user0325
prod3710,2,user0426
prod3676,3,user4554
prod4832,3,user2679
prod2758,3,user0930
prod4225,1,user1241
prod2180,4,user2223
prod1023,4,user4117
prod3171,2,user0928
prod3113,3,user1989
prod1618,3,user3963
prod4242,4,user3485
prod4012,3,user2028
prod3425,1,user2695
prod2571,3,user3971
prod3730,1,user0474
prod2399,3,user0988
prod3639,3,user3522
prod4240,2,user2796
prod4046,3,user1665
prod1452,2,user4044
prod4383,4,user2415
prod4440,2,user2898
prod3381,1,user4463
prod3373,3,user3401
prod4593,4,user4048
prod2259,3,user4806
prod4844,3,user0350
prod2881,3,user0646
prod1573,1,user0604
prod4096,3,user0220
prod0133,3,user0499
prod1545,3,user0569
prod1779,1,user0511
prod0796,2,user3566
prod3729,4,user4961
prod1449,4,user4398
prod2013,3,user1323
prod4713,4,user2867
prod1582,3,user0570
prod1618,2,user3950
prod2448,4,user2914
prod1703,4,user2417
prod4924,4,user4790
prod2018,1,user1969
prod3637,4,user0875
prod0093,1,user0535
prod2861,4,user4290
prod0672,2,user4335
prod0699,1,user1467
prod0578,3,user2832
prod3831,1,user1492
prod1280,3,user1267
prod0245,3,user3373
prod0746,3,user4062
prod3561,2,user3689
prod2702,4,user4490
prod0525,2,user3870
prod0299,4,user1634
prod1654,1,user4975
prod4861,3,user0609
prod0798,4,user2034
prod0216,1,user2712
prod4125,4,user4303
prod2514,2,user0421
prod2904,2,user0383
prod4314,1,user4137
prod1779,4,user4709
prod1978,3,user4318
prod0431,4,user4799
prod1106,1,user4389
prod0384,3,user1065
prod3765,1,user2652
prod2757,3,user1032
prod1313,3,user0918
prod4053,1,user2754
prod4581,1,user1385
prod1566,2,user3202
prod3473,3,user0778
prod0698,4,user2161
prod1444,4,user3890
prod3732,4,user4108
prod3877,2,user2801
prod4484,4,user4172
prod3274,3,user1397
prod1513,4,user4433
prod3180,2,user3298
prod0168,3,user3881
prod0350,3,user2556
prod2848,1,user3914
prod3195,1,user4205
prod1606,1,user4504
prod1378,3,user4497
prod0829,2,user0738
prod1164,4,user2207
prod1430,1,user3745
prod4995,4,user1855
prod1803,4,user0718
prod3365,4,user4966
prod0601,4,user1808
prod0732,1,user3760
prod1839,1,user1940
prod3965,4,user2767
prod1737,3,user4558
prod0684,3,user3569
prod3846,2,user3750
prod1654,3,user1020
prod1291,2,user2448
prod4406,2,user3736
prod3986,3,user1675
prod4885,3,user4196
prod4848,3,user1611
prod1368,2,user4914
prod1927,4,user2771
prod2133,1,user1259
prod2918,3,user0693
prod1543,1,user0987
prod2064,2,user0571
prod3528,3,user3139
prod2733,3,user0937
prod2542,1,user1352
prod2180,3,user3260
prod4622,3,user4634
prod3058,1,user1692
prod3304,1,user4660
prod3429,2,user0063
prod2577,3,user3214
prod0866,3,user1739
prod2699,2,user4732
prod1986,1,user3948
prod3430,1,user3915
prod2472,1,user3688
prod1978,2,user4775
prod4392,2,user1736
prod2454,1,user5000
prod1871,2,user1882
prod2236,3,user2101
prod0420,2,user4114
prod4612,4,user1052
prod3678,1,user4257
prod3238,4,user3141
prod1293,2,user2980
prod3618,1,user3482
prod0454,2,user0436
prod4733,4,user2366
prod0139,4,user1675
prod0568,1,user4832
prod2177,4,user4484
prod3170,4,user0649
prod3865,4,user1062
prod2030,4,user1554
prod4914,3,user4261
prod0494,1,user2453
prod1716,2,user1895
prod1915,4,user3076
prod3189,1,user2464
prod2554,2,user2102
prod3342,2,user3781
prod4174,1,user2671
prod3287,2,user4380
prod3077,3,user4965
prod4221,2,user1528
prod3012,4,user3638
prod2849,1,user3531
prod2591,2,user0205
prod1173,2,user3424
prod4406,1,user3539
prod0644,1,user0685
prod1719,2,user2574
prod4477,2,user4607
prod4152,1,user3940
prod1208,3,user0388
prod3662,1,user2978
prod0799,3,user3617
prod4786,1,user3115
prod1737,3,user4011
prod4323,1,user0336
prod2231,3,user3981
prod2986,4,user4959
prod2169,1,user1158
prod1713,3,user1148
prod1079,1,user2617
prod4431,3,user2488
prod2067,2,user3132
prod4949,1,user2491
prod3434,4,user1805
prod3037,2,user4966
prod1554,4,user4612
prod3937,4,user3347
prod2573,3,user1601
prod2454,2,user4454
prod2144,2,user4980
prod1322,3,user1728
prod1472,4,user0493
prod2781,4,user0481
prod1336,3,user0611
prod3071,4,user4233
prod0551,2,user3383
prod3433,1,user0229
prod3595,4,user3104
prod3869,3,user4840
prod1123,2,user0291
prod1624,2,user2215
prod4441,3,user3274
prod2523,1,user4128
prod0763,3,user4921
prod3637,4,user0730
prod0462,2,user2788
prod4445,3,user1211
prod0690,4,user0042
prod2203,4,user2279
prod0612,4,user2395
prod0134,3,user4655
prod3607,1,user1929
prod1610,2,user4102
prod4136,3,user3503
prod2192,3,user3161
prod0663,3,user3809
prod0148,1,user0988
prod3427,2,user4649
prod1144,2,user4016
prod0641,2,user0567
prod3778,4,user4058
prod2442,3,user1753
prod0118,3,user2025
prod3225,3,user0260
prod2749,3,user4413
prod0562,1,user3993
prod2032,2,user3142
prod0636,4,user3526
prod2807,1,user4199
prod0043,2,user0338
prod1417,4,user0471
prod1974,3,user0847
prod0599,1,user2142
prod1334,3,user3023
prod4207,3,user2208
prod2000,3,user3375
prod1296,4,user0111
prod4846,1,user0960
prod4103,4,user1352
prod4607,2,user1502
prod3177,2,user1611
prod0868,4,user0720
prod4537,1,user1235
prod1892,2,user3771
prod3140,2,user1741
prod0474,1,user4971
prod1298,4,user4317
prod0763,1,user3668
prod3507,1,user4477
prod0696,3,user0639
prod4694,1,user3874
prod0565,3,user0915
prod4202,3,user2218
prod4698,4,user3987
prod3355,1,user1523
prod3423,1,user0540
prod1730,2,user2035
prod4752,2,user2603
prod1628,2,user2551
prod2687,1,user2603
prod1983,1,user2022
prod3728,2,user1517
prod0609,1,user2001
prod0162,4,user0037
prod0218,1,user0231
prod2031,2,user3841
prod1275,4,user0001
prod1121,2,user4965
prod0125,2,user4681
prod1156,3,user4404
prod3651,2,user2895
prod0992,4,user4315
prod3870,4,user0067
prod4737,3,user2715
prod1655,3,user4750
prod4027,2,user3195
prod3138,3,user2281
prod4321,3,user1889
prod1570,1,user2390
prod3066,4,user0888
prod1784,1,user4060
prod2934,4,user1123
prod0059,3,user2698
prod3934,1,user3488
prod2925,1,user3997
prod1963,2,user3022
prod2462,3,user1876
prod0565,1,user2130
prod0116,2,user4873
prod0441,1,user4820
prod0803,3,user4646
prod0262,4,user3746
prod0142,4,user3634
prod2768,3,user0447
prod0781,1,user3079
prod4854,1,user4570
prod2982,4,user1875
prod3570,1,user1789
prod0036,3,user1661
prod3440,1,user3808
prod3690,4,user0848
prod3330,4,user3211
prod2477,2,user3143
prod4589,3,user0989
prod3504,2,user0108
prod2024,1,user4666
prod0717,2,user4240
prod1371,4,user4885
prod0076,3,user4863
prod3679,4,user4730
prod2844,4,user1428
prod2107,1,user2485
prod4925,1,user0717
prod0028,1,user3428
prod1788,3,user1964
prod4604,2,user4973
prod1968,4,user1992
prod2482,4,user3354
prod1601,2,user2552
prod4128,4,user0650
prod3987,3,user3326
prod3825,3,user4002
prod1269,1,user3919
prod0941,3,user1581
prod3673,4,user1550
prod2259,2,user3447
prod0849,2,user4626
prod4778,2,user0837
prod2021,2,user1312
prod1302,3,user1042
prod4052,3,user4470
prod4968,4,user2985
prod0869,4,user1270
prod2226,4,user2594
prod3625,2,user3918
prod4336,1,user4270
prod2075,1,user0014
prod0628,4,user3388
prod4091,3,user2599
prod3479,4,user2652
prod2872,3,user4964
prod3245,2,user0181
prod0807,3,user3798
prod1157,2,user1301
prod4009,4,user3878
prod3839,2,user0608
prod4092,3,user2901
prod0024,4,user1183
prod2353,2,user2423
prod2247,3,user3568
prod4232,2,user4375
prod3513,4,user3671
prod4785,2,user4658
prod3374,4,user1008
prod4429,4,user1465
prod4080,3,user0526
prod1091,2,user4846
prod3714,3,user4914
prod4339,3,user3836
prod4133,1,user2503
prod0250,2,user2869
prod2710,4,user4561
prod4446,3,user2917
prod4999,1,user2893
prod2788,2,user0107
prod3760,3,user2672
prod3132,4,user1820
prod2352,3,user3985
prod1888,3,user0061
prod0414,4,user0096
prod1833,3,user2907
prod4250,2,user4224
prod3892,3,user1222
prod3481,2,user0336
prod3639,3,user2308
prod3102,4,user1984
prod0052,4,user4370
prod3576,2,user2721
prod3895,4,user3011
prod4787,1,user4293
prod3719,1,user0186
prod3514,1,user3179
prod3702,1,user3418
prod1743,3,user3329
prod2683,1,user3832
prod1109,1,user4473
prod3148,4,user4657
prod3455,3,user0050
prod4839,3,user2123
prod3737,4,user3505
prod4218,2,user2193
prod3161,4,user4610
prod1705,3,user4802
prod1393,4,user3421
prod0948,3,user3581
prod2185,1,user3801
prod4350,3,user0233
prod1608,3,user0253
prod4942,1,user3480
prod2469,2,user0155
prod2209,1,user4605
prod4664,4,user1713
prod1213,1,user2732
prod2282,1,user1195
prod2032,1,user0707
prod4791,3,user0511
prod2918,3,user4095
prod0664,2,user3052
prod0853,3,user2781
prod1990,2,user1424
prod4928,3,user0531
prod4404,2,user1159
prod3546,4,user3704
prod4173,1,user4405
prod4024,1,user3251
prod1872,3,user4959
prod4259,4,user3428
prod3048,1,user3619
prod2547,4,user2542
prod1624,1,user3811
prod3664,2,user4103
prod1538,3,user3589
prod2645,2,user4649
prod0178,2,user4202
prod4430,2,user3382
prod3402,2,user0035
prod4772,1,user2742
prod1315,4,user2668
prod4353,2,user1099
prod0688,3,user2202
prod1797,3,user2406
prod0787,4,user4898
prod3462,3,user0620
prod1889,1,user1050
prod4511,2,user2238
prod2881,4,user4493
prod3852,2,user4314
prod1138,3,user0854
prod3501,2,user4834
prod3549,3,user3477
prod4347,1,user3409
prod3348,4,user4003
prod0947,1,user3861
prod0071,1,user4562
prod2533,3,user0138
prod2382,3,user3349
prod0633,2,user0100
prod3891,1,user4653
prod4090,2,user4153
prod3197,2,user0488
prod4977,2,user4137
prod3541,2,user2398
prod2770,1,user0630
prod3957,3,user4491
prod4401,3,user0584
prod2382,3,user3371
prod0748,2,user4910
prod1557,2,user0456
prod4489,3,user0180
prod3359,4,user3048
prod1226,3,user4274
prod0102,4,user4615
prod3172,3,user3010
prod0872,1,user2437
prod0151,2,user0162
prod0406,4,user0541
prod3485,1,user1382
prod2922,4,user0061
prod3181,4,user0143
prod4374,4,user3831
prod1258,1,user1484
prod2522,4,user4800
prod2786,4,user0366
prod1881,2,user1639
prod1670,4,user4752
prod4598,4,user0721
prod0901,4,user3155
prod3593,3,user2419
prod3347,1,user3037
prod1287,2,user0402
prod3278,4,user0425
prod0091,1,user4565
prod3848,2,user2117
prod4893,2,user4047
prod3782,3,user3763
prod1120,1,user4507
prod3666,2,user1071
prod2446,4,user4740
prod2573,1,user3999
prod0404,1,user3170
prod2900,4,user0495
prod1289,1,user3845
prod1834,2,user1632
prod4787,3,user4602
prod0830,3,user4565
prod4120,3,user0478
prod3582,3,user0269
prod3512,2,user3091
prod0873,3,user2032
prod2241,4,user3823
prod1230,3,user2931
prod1612,3,user1960
prod0485,4,user1839
prod2344,2,user0554
prod1606,2,user4140
prod1873,1,user3365
prod1357,3,user3528
prod2532,1,user4041
prod2230,1,user1653
prod1220,2,user1585
prod0963,3,user0911
prod3842,3,user3631
prod4747,2,user3611
prod0811,3,user3665
prod4834,3,user3715
prod3708,3,user0129
prod3215,4,user4159
prod4273,2,user1988
prod0261,2,user1063
prod2458,1,user2760
prod1190,3,user0498
prod0485,1,user0699
prod2370,3,user0726
prod2499,2,user0869
prod1094,4,user2702
prod4565,3,user3156
prod0927,4,user4778
prod1611,1,user4778
prod4481,1,user2211
prod0155,4,user1224
prod0252,3,user4538
prod0981,4,user4065
prod0717,2,user1487
prod0917,3,user1934
prod0510,3,user1538
prod2402,1,user1902
prod4440,4,user2349
prod2706,4,user1040
prod0770,2,user2252
prod1779,3,user0444
prod2836,4,user3041
prod4453,2,user4517
prod2722,4,user4178
prod3500,2,user1040
prod1525,4,user1025
prod3358,2,user0183
prod4589,2,user4136
prod4220,4,user4170
prod2786,1,user1741
prod2709,1,user3930
prod4203,3,user0570
prod2861,2,user0313
prod0287,1,user1016
prod2430,4,user0639
prod1768,3,user1957
prod1991,2,user1970
prod4639,4,user4371
prod1023,4,user1670
prod2120,2,user2049
prod0616,3,user4937
prod4652,2,user0775
prod4649,1,user4498
prod1310,1,user0568
prod1875,2,user1318
prod1523,4,user1717
prod2484,4,user4357
prod2781,2,user0228
prod3725,2,user1414
prod0312,3,user1533
prod3113,4,user3619
prod4618,4,user1951
prod1124,1,user1809
prod4760,4,user3123
prod2005,3,user2975
prod4566,1,user0710
prod2278,2,user4985
prod4755,1,user1183
prod3854,2,user4890
prod0110,4,user2535
prod3845,3,user1204
prod2425,1,user2661
prod3259,4,user2443
prod4924,1,user1311
prod4611,3,user1679
prod2122,3,user0013
prod3920,1,user2498
prod0025,1,user3451
prod1586,4,user2713
prod0484,2,user0217
prod3310,3,user4151
prod1091,1,user0739
prod4787,3,user4652
prod2971,4,user3920
prod4877,2,user4060
prod2227,4,user2509
prod0551,1,user3966
prod0593,3,user3739
prod2628,2,user2092
prod0737,1,user2533
prod4265,2,user1806
prod3769,3,user0214
prod1502,4,user2413
prod4098,2,user0949
prod3476,3,user2977
prod4298,1,user2435
prod2595,4,user4751
prod0702,3,user4418
prod3094,1,user4065
prod1485,2,user1428
prod4237,1,user0068
prod1566,1,user2262
prod1308,3,user4133
prod3579,3,user1689
prod0357,2,user2359
prod0215,4,user0157
prod2877,2,user0709
prod1576,1,user0476
prod2126,2,user1321
prod2601,4,user0773
prod3455,3,user2470
prod1691,2,user4950
prod2560,3,user3406
prod2536,1,user3021
prod4960,1,user1182
prod0369,3,user2623
prod1436,4,user2450
prod3790,2,user1255
prod2561,3,user4401
prod4412,3,user2259
prod3514,3,user1639
prod1369,2,user0347
prod2996,2,user2809
prod4942,2,user4330
prod4580,4,user4042
prod0586,2,user4869
prod4689,1,user4771
prod0642,4,user1625
prod1780,2,user2044
prod0299,1,user0635
prod0777,4,user2315
prod4919,3,user1828
prod4039,1,user3220
prod1266,2,user4855
prod1794,1,user3471
prod3546,3,user4457
prod4143,4,user2368
prod0716,2,user3085
prod3836,4,user0981
prod4737,1,user4834
prod0472,4,user2003
prod2269,4,user2104
prod1022,2,user4815
prod4925,4,user1528
prod1329,3,user1959
prod0636,4,user0205
prod4840,2,user3623
prod2364,1,user0543
prod2511,4,user0790
prod0531,1,user2649
prod2806,1,user4848
prod0827,4,user1005
prod4273,1,user3746
prod4338,1,user0265
prod2593,3,user0154
prod0929,3,user4332
prod1207,1,user4351
prod3434,2,user2779
prod4014,4,user4393
prod4322,1,user0935
prod3251,1,user3100
prod0373,3,user0821
prod4271,1,user0087
prod0057,4,user1358
prod0578,3,user4713
prod4873,2,user1550
prod4829,2,user1227
prod3129,1,user1598
prod0149,3,user4264
prod0782,3,user1120
prod3393,2,user4146
prod2842,3,user0347
prod3070,3,user0750
prod3777,2,user3416
prod4225,4,user4791
prod1658,4,user1275
prod2219,4,user0922
prod2768,1,user0877
prod4149,3,user2666
prod1447,3,user2581
prod0907,4,user2589
prod1833,2,user4893
prod3538,3,user3460
prod3148,1,user3772
prod1032,2,user2020
prod4987,4,user1588
prod3889,3,user2118
prod2168,1,user2734
prod4683,1,user4934
prod3101,2,user1811
prod0842,4,user1760
prod2494,4,user2854
prod3728,2,user1793
prod1985,3,user4475
prod3279,1,user0778
prod0523,2,user0209
prod1675,4,user1006
prod3805,4,user1557
prod3800,1,user2264
prod3516,4,user2393
prod1853,2,user0204
prod1415,2,user1771
prod2255,2,user1932
prod4454,1,user3709
prod0295,1,user2036
prod2260,1,user0602
prod3637,1,user3743
prod3148,3,user2858
prod4979,4,user0622
prod0727,1,user4941
prod0001,1,user1359
prod2650,4,user3663
prod0842,2,user0506
prod0915,2,user2555
prod2879,3,user3841
prod0364,4,user3224
prod4351,4,user2464
prod2939,1,user2092
prod0486,1,user4864
prod4009,2,user0148
prod1499,3,user2151
prod3632,4,user4023
prod3403,1,user4908
prod2700,2,user0046
prod0386,2,user3564
prod0029,1,user2651
prod0746,1,user4211
prod4212,2,user0249
prod3193,3,user3753
prod0957,1,user3413
prod1044,4,user2092
prod3490,2,user1476
prod0476,2,user1722
prod2952,1,user0320
prod1981,3,user1486
prod2466,4,user3467
prod2348,3,user3784
prod2866,4,user1517
prod1397,3,user4547
prod4502,4,user1408
prod0033,4,user0648
prod3277,1,user3466
prod1648,1,user3433
prod0705,2,user2785
prod4355,2,user4281
prod2673,1,user1162
prod1025,1,user2343
prod3877,4,user3558
prod3924,4,user2050
prod2300,3,user2128
prod1378,3,user1508
prod2168,1,user3063
prod2574,4,user4825
prod1618,2,user2951
prod0208,4,user2433
prod1034,4,user3517
prod4213,3,user2276
prod1633,1,user1533
prod0411,1,user4304
prod3763,4,user1463
prod4235,2,user0775
prod1782,2,user2616
prod0194,1,user2070
prod1998,1,user4735
prod0723,4,user1294
prod0913,3,user3755
prod3221,3,user3382
prod2966,3,user4546
prod0244,3,user2285
prod3462,4,user0506
prod0478,1,user2861
prod1597,4,user0734
prod2839,1,user3379
prod2146,3,user0107
prod3389,1,user2210
prod1488,3,user2274
prod0042,3,user4591
prod2505,4,user3264
prod0524,4,user0993
prod1803,2,user1070
prod3648,3,user3094
prod4172,4,user3685
prod3188,1,user1039
prod3477,1,user0375
prod1718,1,user0091
prod1835,4,user0239
prod1800,4,user3080
prod0325,2,user1957
prod2222,4,user1364
prod3460,4,user2499
prod1678,2,user2752
prod2311,4,user3015
prod4294,2,user2950
prod0207,3,user2248
prod4142,1,user3033
prod0923,4,user0814
prod4945,2,user3357
prod1989,3,user4760
prod0279,1,user0326
prod1330,1,user3054
prod3590,1,user4739
prod1632,4,user0060
prod0571,3,user3271
prod2870,3,user0304
prod0742,4,user4540
prod4192,1,user1966
prod3346,4,user2079
prod3690,4,user1823
prod2645,4,user3532
prod4362,4,user4865
prod1263,1,user4738
prod1682,4,user2564
prod1328,2,user0509
prod4278,1,user1183
prod3554,4,user0503
prod1664,1,user0651
prod0730,1,user2724
prod3704,1,user1417
prod1440,3,user4630
prod3698,4,user3072
prod0090,2,user4623
prod0796,4,user4827
prod2129,2,user0560
prod2953,3,user4770
prod4494,1,user3256
prod2367,4,user1331
prod1803,3,user3104
prod2199,2,user2203
prod3826,4,user1812
prod0195,2,user1610
prod3656,1,user4423
prod0472,4,user1423
prod3608,3,user4402
prod0234,4,user2563
prod0581,3,user3633
prod3308,3,user3037
prod4034,4,user4616
prod1882,1,user1064
prod2566,4,user0456
prod4885,1,user2930
prod2626,2,user0758
prod4043,4,user4364
prod1980,2,user0436
prod1721,4,user4481
prod3524,4,user2833
prod1972,1,user0454
prod1146,3,user3708
prod1231,2,user2661
prod1338,3,user1829
prod1726,3,user0862
prod2684,4,user0702
prod0745,1,user0911
prod3051,1,user1304
prod0713,4,user0040
prod2938,2,user4828
prod1185,2,user3204
prod3647,3,user1426
prod2337,4,user2674
prod2698,1,user1049
prod4509,4,user1237
prod3759,2,user1376
prod0515,3,user4576
prod2521,3,user3355
prod1901,4,user3758
prod3656,1,user4973
prod0125,1,user3417
prod4754,1,user1034
prod2896,3,user3322
prod2643,2,user1203
prod3830,1,user4643
prod1323,1,user3263
prod4344,2,user1361
prod1803,3,user0377
prod4241,4,user4939
prod0320,2,user1724
prod1694,1,user1481
prod3423,1,user1246
prod1187,1,user1761
prod3954,2,user3633
prod3008,2,user1497
prod3960,1,user3274
prod0656,3,user1528
prod1431,3,user2717
prod3365,3,user2851
prod2196,4,user3229
prod4372,1,user3330
prod1680,4,user1615
prod1970,1,user3235
prod2779,2,user3244
prod4116,3,user3659
prod4705,3,user0737
prod3406,1,user2866
prod3112,3,user1598
prod4030,1,user1673
prod2971,1,user1120
prod3983,2,user2043
