prod_id,qty,user_id
prod1725,2,user1131
prod0280,2,user1166
prod1225,2,user2399
prod2197,4,user1505
prod2034,2,user0268
prod1002,2,user0748
prod1683,4,user0691
prod2204,3,user1350
prod0621,3,user1836
prod1434,3,user2228
prod2145,4,user1231
prod2176,2,user1978
prod1106,4,user2007
prod0109,4,user1770
prod2341,1,user0233
prod0060,3,user0626
prod0352,2,user1543
prod2052,4,user2450
prod0352,3,user0578
prod1325,1,user1302
prod0072,2,user0663
prod1717,3,user1438
prod1479,1,user2495
prod1884,1,user1629
prod2416,2,user1200
prod0441,2,user0407
prod0448,2,user0709
prod0108,3,user1743
prod1363,3,user0215
prod0161,4,user2428
prod1475,2,user0394
prod2481,1,user0646
prod1807,4,user2132
prod0191,2,user0356
prod0878,2,user0641
prod0696,1,user0656
prod2462,2,user1244
prod2373,4,user0239
prod1170,1,user1141
prod1680,3,user2314
prod1438,4,user1432
prod0527,2,user0547
prod1334,4,user0636
prod0467,2,user0249
prod1173,3,user0689
prod1611,1,user1911
prod0940,2,user1333
prod0136,2,user1881
prod1022,4,user1087
prod0627,4,user0751
prod2205,2,user2071
prod1925,3,user2289
prod2084,4,user0797
prod1373,4,user1804
prod0512,4,user1814
prod0176,3,user2020
prod1933,2,user0519
prod1363,1,user1599
prod1068,4,user1475
prod1904,2,user0756
prod1598,1,user1669
prod0058,4,user0983
prod0108,3,user1386
prod2008,2,user2482
prod0570,3,user1199
prod0606,2,user0352
prod2032,1,user2121
prod1034,4,user0348
prod0669,3,user2324
prod0423,1,user1125
prod1730,3,user1154
prod0018,4,user0674
prod0798,4,user1685
prod0960,4,user1530
prod2498,1,user0405
prod0774,4,user0049
prod1753,4,user1955
prod2223,3,user0487
prod2352,3,user0516
prod1684,4,user0170
prod1423,4,user0329
prod2305,4,user0157
prod0976,4,user2382
prod0326,3,user2375
prod1128,4,user0836
prod0572,1,user1561
prod1704,4,user1596
prod0028,2,user1357
prod2423,3,user0548
prod0622,1,user1200
prod0669,1,user0546
prod0809,1,user2397
prod1282,2,user2443
prod1384,2,user0518
prod2031,1,user2151
prod1316,2,user2242
prod1630,1,user0362
prod0653,1,user0402
prod0489,3,user1051
prod1876,2,user1074
prod0139,2,user1435
prod1147,3,user0041
prod0270,3,user0750
prod1053,3,user2390
prod1113,2,user2393
prod1497,1,user1222
prod0801,2,user0056
prod1349,4,user1654
prod1922,3,user0519
prod1485,3,user0657
prod1379,2,user1418
prod0435,2,user1972
prod2071,1,user0938
prod1652,4,user0937
prod0875,2,user0182
prod1039,2,user1478
prod2142,3,user1814
prod2155,3,user1420
prod2010,1,user1913
prod1333,1,user0470
prod0840,4,user1883
prod0244,4,user1407
prod0475,1,user0499
prod1187,4,user2004
prod0875,3,user0247
prod1515,1,user1667
prod0382,4,user1269
prod0628,1,user1010
prod0372,1,user2013
prod0359,2,user1255
prod2168,3,user0640
prod0372,3,user0602
prod1142,2,user2176
prod0374,3,user1051
prod2367,2,user2281
prod0050,3,user1203
prod0958,1,user1796
prod1089,4,user1300
prod1688,3,user0092
prod2041,4,user0390
prod2438,2,user0893
prod1589,3,user0926
prod1597,2,user0121
prod2412,4,user0222
prod0389,1,user1291
prod1353,2,user1381
prod1321,2,user0380
prod2144,1,user1955
prod1323,1,user0206
prod1329,1,user1000
prod0712,4,user2166
prod1206,1,user1603
prod2456,2,user1966
prod0980,2,user0049
prod2027,3,user2073
prod0646,1,user1695
prod1888,1,user1059
prod0614,2,user2202
prod0467,1,user0364
prod1834,2,user0534
prod0426,3,user0671
prod0879,3,user0566
prod0117,4,user0411
prod0320,2,user1437
prod1674,1,user2060
prod0734,1,user0842
prod1677,4,user0808
prod1574,4,user0437
prod0337,1,user0498
prod1026,2,user1591
prod2006,4,user1350
prod2366,2,user1590
prod1341,3,user1545
prod0996,2,user1316
prod1385,1,user0092
prod2500,3,user2026
prod2483,3,user0979
prod0662,3,user1350
prod2147,1,user0278
prod0252,1,user1809
prod2239,1,user1591
prod0439,3,user0775
prod0531,3,user0393
prod2187,4,user1581
prod0832,2,user0270
prod0542,2,user0250
prod2330,2,user1138
prod0077,3,user0520
prod0616,2,user0620
prod0767,4,user2025
prod0203,2,user1760
prod1976,2,user0678
prod2366,2,user0061
prod0994,4,user0289
prod1537,3,user1484
prod0323,1,user0458
prod1202,1,user0986
prod1281,2,user0950
prod0627,4,user1387
prod1396,4,user1870
prod0356,3,user0513
prod0550,2,user0816
prod1472,4,user0865
prod0123,2,user1157
prod1870,3,user1337
prod0254,1,user1459
prod1313,4,user0665
prod1054,4,user0853
prod0496,1,user2345
prod0268,4,user2185
prod0558,1,user2026
prod0286,4,user1156
prod1790,4,user1968
prod0698,4,user0067
prod0325,4,user1841
prod2355,4,user2479
prod1639,4,user0984
prod0390,4,user1375
prod0012,2,user1568
prod0733,2,user1512
prod1772,2,user0346
prod2250,4,user0801
prod0605,1,user0164
prod1937,3,user0382
prod1164,1,user1459
prod1180,3,user2080
prod0077,2,user0783
prod1767,1,user1677
prod1906,3,user2073
prod2148,2,user1611
prod2128,2,user0952
prod1231,4,user1018
prod2455,2,user2085
prod0150,3,user0118
prod1878,3,user2173
prod2479,4,user1757
prod1627,2,user0697
prod0089,2,user1487
prod2119,4,user1895
prod2212,1,user2139
prod0956,2,user2382
prod1573,1,user1287
prod1713,2,user1253
prod0097,4,user1298
prod2118,1,user0568
prod1512,4,user2486
prod1090,1,user0704
prod2167,1,user0600
prod0817,1,user0501
prod2125,2,user1585
prod1821,3,user0980
prod1031,3,user2075
prod1305,3,user0856
prod0376,1,user1384
prod1525,2,user1091
prod1932,4,user1792
prod2028,2,user1794
prod1830,3,user1916
prod0105,4,user0243
prod2109,4,user2092
prod2107,3,user1813
prod2091,1,user0263
prod0416,1,user2374
prod1455,1,user1588
prod0285,3,user0350
prod1924,2,user0532
prod0353,4,user0010
prod0831,1,user2400
prod1699,1,user1498
prod1085,1,user1181
prod0290,2,user0349
prod0002,4,user0392
prod0091,4,user1620
prod0451,3,user2132
prod2003,3,user0318
prod1700,4,user1678
prod1598,1,user0085
prod0478,2,user0589
prod2471,1,user1275
prod1795,4,user0320
prod2188,4,user1417
prod2251,3,user0579
prod1789,1,user2331
prod0652,1,user0476
prod1219,1,user2490
prod0568,1,user1639
prod2338,1,user0966
prod1360,4,user0797
prod2273,4,user1520
prod0191,3,user1189
prod0116,3,user1574
prod0827,1,user0310
prod1474,4,user1430
prod1304,2,user0850
prod1294,3,user2390
prod1091,4,user2308
prod0620,3,user1874
prod1163,1,user2341
prod1244,1,user1762
prod0268,4,user2129
prod1893,1,user2236
prod0652,4,user1029
prod1291,1,user2181
prod0806,2,user1120
prod2054,1,user0262
prod0728,1,user0059
prod1389,1,user1138
prod0697,4,user0461
prod0960,2,user0291
prod1890,4,user2409
prod0184,2,user1346
prod1364,1,user0499
prod2370,1,user0311
prod2085,2,user0225
prod2014,2,user1190
prod1821,2,user0347
prod2389,3,user0688
prod2436,3,user2234
prod0803,4,user1223
prod0251,2,user0808
prod1343,2,user1189
prod2292,2,user1616
prod0671,1,user0317
prod0663,4,user1795
prod0662,3,user0578
prod2122,2,user0817
prod2147,3,user0920
prod1161,4,user0641
prod1794,3,user1328
prod1118,3,user0447
prod2240,4,user1274
prod2284,4,user0577
prod1013,4,user0634
prod1751,3,user2439
prod1027,1,user0308
prod2026,1,user0723
prod1042,3,user1479
prod0846,4,user1081
prod0415,1,user0282
prod0973,4,user1083
prod1000,4,user0594
prod1059,4,user0809
prod2084,4,user2332
prod0363,3,user2126
prod1530,2,user1039
prod0953,1,user0276
prod0515,3,user0659
prod0780,3,user0331
prod1407,1,user1566
prod2315,4,user1791
prod2421,1,user1846
prod0711,2,user0839
prod1499,4,user1991
prod1550,4,user1546
prod0755,3,user1913
prod0132,3,user2192
prod0308,3,user1006
prod0985,4,user0831
prod1086,4,user2296
prod1953,3,user2375
prod1241,1,user1099
prod0934,2,user1482
prod1585,3,user1099
prod0180,3,user2011
prod2146,3,user1643
prod0190,4,user0648
prod0157,1,user1231
prod0958,3,user1953
prod0263,2,user1206
prod1834,1,user0962
prod0016,1,user2456
prod1594,3,user1576
prod2409,1,user2132
prod1302,4,user1879
prod0936,3,user1854
prod0919,1,user1562
prod0202,1,user2411
prod2472,2,user0161
prod0151,4,user0229
prod0096,2,user1255
prod0539,2,user1512
prod1527,1,user0521
prod2072,1,user1172
prod1473,3,user1399
prod2215,4,user0550
prod1350,4,user1886
prod1284,1,user1949
prod2071,3,user0128
prod2354,1,user1894
prod0129,2,user1103
prod2468,2,user1188
prod0316,4,user1507
prod1849,1,user1321
prod1592,2,user1840
prod0419,1,user1089
prod1490,1,user2247
prod1427,2,user1797
prod0262,3,user1284
prod1230,4,user1624
prod1660,1,user1079
prod2231,4,user1097
prod0999,3,user0367
prod0914,4,user2165
prod1392,2,user0111
prod0128,3,user1423
prod2030,2,user0736
prod1533,2,user0915
prod1801,1,user1816
prod2253,1,user0543
prod1997,4,user2475
prod0622,1,user0517
prod1308,2,user0188
prod1107,1,user0517
prod2040,3,user2462
prod1447,3,user1783
prod2143,4,user2230
prod2295,2,user0589
prod1282,4,user0481
prod0569,1,user1085
prod1022,1,user1551
prod2134,3,user1837
prod0640,3,user2012
prod2387,3,user0410
prod0278,3,user1328
prod1026,4,user1708
prod2063,2,user1786
prod1967,4,user1821
prod1010,3,user0160
prod0128,3,user1983
prod0408,2,user0351
prod2132,3,user1557
prod0735,4,user2343
prod0593,1,user1599
prod1478,2,user2279
prod0098,1,user0120
prod0358,2,user1879
prod1903,2,user1812
prod1481,4,user0616
prod0108,3,user1960
prod2206,4,user0674
prod1576,3,user1823
prod0440,2,user2114
prod0605,4,user1956
prod2193,4,user0660
prod0557,2,user0613
prod1103,1,user0764
prod2250,3,user1427
prod1992,3,user2274
prod1710,3,user1901
prod2040,2,user0607
prod0616,2,user0576
prod2449,3,user1323
prod1864,1,user0120
prod0940,3,user1807
prod1601,3,user0128
prod1250,3,user1906
prod0716,2,user1087
prod2089,1,user0874
prod0385,2,user2148
prod2474,3,user0890
prod1251,1,user1452
prod0335,1,user0708
prod1616,2,user2213
prod1423,3,user0395
prod2232,2,user2493
prod1423,4,user1917
prod0909,2,user2057
prod2463,3,user1263
prod1795,4,user2393
prod0217,2,user1598
prod1769,4,user1025
prod2258,3,user1149
prod1370,4,user0263
prod2428,1,user2402
prod1150,3,user0162
prod0760,2,user2152
prod1665,3,user0952
prod0018,4,user1934
prod0893,3,user1708
prod0145,1,user0803
prod0014,4,user0483
prod1905,2,user0122
prod0941,3,user0698
prod1429,2,user2179
prod1466,1,user0492
prod0207,2,user0470
prod0827,1,user1326
prod1540,2,user1241
prod0785,1,user0908
prod1473,1,user2330
prod1910,1,user0384
prod2166,3,user0228
prod0916,2,user0634
prod1539,2,user1693
prod0544,3,user1063
prod0020,1,user0466
prod2114,3,user1254
prod1906,1,user0588
prod1647,1,user1414
prod0502,1,user1161
prod2489,1,user0511
prod1486,3,user1106
prod0345,2,user0420
prod1652,2,user1476
prod2196,3,user0352
prod1989,3,user1092
prod1259,2,user2256
prod2165,4,user2043
prod0134,3,user1318
prod0550,2,user1056
prod1503,4,user1846
prod1320,2,user1303
prod0679,4,user0393
prod0653,2,user0810
prod0531,2,user1079
prod1534,2,user0721
prod2242,3,user0313
prod0302,1,user1431
prod2233,2,user1664
prod0470,4,user1945
prod2082,3,user1835
prod1436,1,user2058
prod2141,4,user1209
prod0378,1,user2267
prod0570,3,user0497
prod1628,3,user1877
prod1033,1,user1972
prod0380,4,user1149
prod0508,2,user0842
prod0797,1,user0509
prod1507,4,user0593
prod1326,1,user0581
prod2066,4,user1238
prod0117,4,user0746
prod0716,1,user1608
prod2428,2,user2008
prod1120,2,user0052
prod1164,1,user0852
prod0739,4,user0380
prod0468,1,user0977
prod1250,2,user0838
prod0523,3,user1682
prod2381,1,user0822
prod1029,1,user2226
prod0433,1,user1123
prod0043,4,user2314
prod0933,4,user1748
prod0849,4,user2035
prod1102,1,user0664
prod0450,4,user1817
prod0393,2,user2013
prod2120,2,user1959
prod2216,1,user2214
prod2167,2,user2097
prod0533,2,user1505
prod1596,4,user1040
prod0913,4,user2236
prod0162,1,user1313
prod2206,3,user0866
prod2099,1,user1400
prod1046,3,user2270
prod1055,1,user1796
prod1813,2,user0657
prod1867,1,user2059
prod2397,2,user0706
prod1939,2,user0931
prod1825,1,user1040
prod0711,4,user2221
prod0989,1,user1253
prod0486,1,user1077
prod1448,2,user0564
prod2153,2,user0997
prod0233,3,user1212
prod0020,4,user0505
prod0455,1,user0421
prod0326,3,user2375
prod1645,4,user1372
prod1188,1,user1711
prod2153,1,user0626
prod0234,4,user1108
prod0972,1,user1206
prod1929,2,user1820
prod0913,1,user0738
prod1347,1,user0629
prod1086,1,user0069
prod2462,2,user1438
prod1408,1,user1421
prod2397,2,user1513
prod0813,2,user0183
prod2288,4,user1167
prod2403,1,user0457
prod2480,1,user1162
prod2219,3,user2280
prod2117,3,user0432
prod1370,1,user1152
prod2146,4,user1037
prod1315,1,user0005
prod0668,2,user1773
prod1119,4,user0047
prod2221,1,user1943
prod1938,4,user0267
prod0585,1,user0861
prod0700,1,user2456
prod0002,2,user1246
prod0230,3,user1608
prod0063,4,user0935
prod2041,1,user0795
prod0304,3,user1182
prod2008,1,user0326
prod0343,4,user1200
prod2479,2,user1965
prod1681,2,user1726
prod2448,2,user2109
prod1458,4,user0526
prod0272,2,user2189
prod1836,3,user1036
prod1062,4,user0760
prod0659,3,user2010
prod0513,3,user1834
prod0196,1,user1989
prod1342,1,user0653
prod0151,2,user1517
prod0191,1,user0460
prod1591,2,user1352
prod0143,3,user0851
prod1045,2,user0945
prod0680,2,user0136
prod0955,2,user0871
prod1417,2,user1047
prod2058,1,user0231
prod1293,3,user0686
prod1410,2,user1192
prod2219,1,user1738
prod1655,3,user1840
prod2156,1,user1321
prod2014,4,user2339
prod1441,2,user0302
prod1140,4,user1075
prod0758,4,user0827
prod1635,1,user1948
prod1348,2,user0908
prod0812,3,user0369
prod1009,3,user0629
prod2292,2,user2173
prod2222,1,user1640
prod2394,1,user1813
prod2381,3,user0237
prod2437,1,user1398
prod1848,4,user0933
prod1851,3,user0707
prod1787,1,user2449
prod1714,1,user0756
prod1120,4,user1926
prod1312,2,user1276
prod1283,4,user0037
prod0684,3,user0401
prod1778,2,user0226
prod2464,4,user0102
prod1374,2,user1892
prod0011,1,user1535
prod0704,4,user2330
prod1611,4,user1861
prod1207,3,user0996
prod1416,4,user1665
prod0600,2,user1471
prod2282,1,user2238
prod1758,2,user2158
prod1763,1,user1965
prod2347,3,user1865
prod2297,4,user2063
prod2066,4,user0249
prod0229,2,user1424
prod2250,3,user1230
prod1572,1,user1174
prod2246,4,user0212
prod1086,1,user1597
prod1827,1,user0900
prod0948,3,user0441
prod0100,3,user0833
prod2007,3,user1382
prod2103,1,user1271
prod0498,4,user1124
prod1792,4,user0262
prod1504,2,user2416
prod1577,1,user2280
prod0067,1,user1567
prod2281,3,user2113
prod0982,4,user1190
prod0715,1,user0605
prod0452,3,user2226
prod1103,3,user1904
prod2230,4,user0178
prod1039,4,user0872
prod0031,1,user1600
prod2492,1,user0506
prod1562,1,user0233
prod0863,4,user0577
prod1674,3,user1135
prod1774,3,user0260
prod2470,1,user1845
prod1844,2,user0594
prod1776,4,user2044
prod0758,4,user2401
prod1929,2,user0897
prod0586,1,user1188
prod1168,3,user1460
prod1822,4,user1158
prod0856,4,user0381
prod2072,4,user2145
prod2132,2,user1003
prod1729,2,user0328
prod2180,2,user0144
prod1649,4,user0467
prod0189,2,user0915
prod0911,2,user0687
prod1468,1,user1782
prod1550,3,user1081
prod1854,2,user1628
prod1194,1,user1817
prod1133,2,user0636
prod1717,1,user0029
prod0877,1,user0249
prod2162,3,user0263
prod1653,2,user1861
prod0306,3,user1908
prod1311,4,user0319
prod2241,4,user1228
prod0518,4,user1090
prod0390,3,user1282
prod1123,3,user1793
prod0666,1,user0410
prod2481,2,user1521
prod0371,3,user2295
prod1648,1,user0546
prod0483,1,user1715
prod2415,2,user1118
prod1180,4,user2109
prod1036,4,user0622
prod1172,3,user0111
prod2182,3,user1478
prod2380,4,user1372
prod1477,2,user2053
prod0095,3,user1360
prod2076,1,user0777
prod1124,2,user0004
prod0593,2,user0436
prod0207,2,user1053
prod2458,3,user0874
prod1286,1,user0097
prod0055,3,user0409
prod0559,4,user0699
prod1594,4,user1167
prod0220,4,user1711
prod0288,3,user0922
prod0437,3,user0796
prod1669,4,user2453
prod0155,1,user1880
prod1799,2,user0612
prod1506,1,user0302
prod0286,3,user0356
prod0289,3,user1487
prod2317,2,user0139
prod2414,3,user2056
prod0483,4,user0333
prod2232,4,user1572
prod1247,1,user1976
prod2457,1,user0723
prod1751,3,user2478
prod0093,2,user0813
prod0265,4,user2319
prod2193,1,user0497
prod1639,4,user0823
prod1395,3,user1388
prod2357,1,user2466
prod1209,3,user1365
prod1595,3,user2438
prod2428,3,user1153
prod1777,2,user2375
prod1696,4,user0963
prod1948,1,user2004
prod1630,3,user2175
prod1848,4,user0698
prod0690,3,user0387
prod0868,3,user0964
prod0839,1,user1434
prod1420,3,user0251
prod2290,3,user1345
prod0563,4,user2166
prod0434,4,user1635
prod1617,1,user0568
prod1785,1,user0256
prod2467,4,user0483
prod1612,3,user1756
prod1159,3,user2030
prod2222,4,user2472
prod1855,4,user2106
prod2429,3,user1877
prod1802,4,user1115
prod0450,4,user1573
prod2120,1,user1846
prod2268,3,user0555
prod1088,3,user1935
prod0405,3,user1359
prod0980,3,user0973
prod1585,1,user0674
prod0653,4,user0822
prod1940,3,user0721
prod2455,1,user0268
prod0059,1,user1336
prod0780,2,user0688
prod1777,3,user1589
prod0262,1,user1266
prod0376,2,user1992
prod2316,4,user0732
prod0783,3,user1625
prod2038,1,user1444
prod1264,4,user0939
prod0096,4,user1715
prod0963,3,user0458
prod1535,4,user0986
prod0433,3,user1743
prod1231,4,user1470
prod1097,2,user0963
prod1970,1,user2438
prod1232,3,user2253
prod2060,1,user1332
prod2082,1,user0765
prod1564,1,user0469
prod0779,3,user1610
prod0105,1,user2411
prod2313,4,user0968
prod1946,1,user0481
prod0657,2,user2425
prod0115,3,user1094
prod2103,3,user2416
prod2027,3,user2489
prod1508,4,user0263
prod0673,1,user0489
prod0814,4,user1259
prod1671,3,user1840
prod0019,3,user0261
prod0600,4,user2072
prod2178,4,user2149
prod1873,2,user0918
prod2353,4,user2145
prod1093,2,user2404
prod0362,4,user0787
prod1233,3,user0419
prod1159,4,user0299
prod0793,3,user2072
prod2448,4,user2318
prod1459,1,user0875
prod1124,3,user0967
prod0046,1,user0828
prod1276,4,user0432
prod2071,1,user0192
prod2294,4,user1387
prod0860,1,user2186
prod1499,3,user0322
prod1283,3,user1771
prod2114,4,user1673
prod2115,4,user0193
prod1691,1,user0951
prod1219,3,user1491
prod2258,1,user1723
prod1967,3,user0309
prod2443,1,user2266
prod1414,3,user2249
prod0373,4,user2008
prod0035,3,user2246
prod0238,2,user0144
prod0734,1,user1767
prod1047,4,user2061
prod2209,2,user1637
prod0455,2,user1526
prod0597,1,user1451
prod1228,3,user2227
prod0517,4,user2285
prod1431,2,user0515
prod0023,3,user0110
prod0126,3,user2242
prod0667,4,user0483
prod0535,2,user1547
prod0035,4,user0942
prod1898,3,user1212
prod0741,1,user0874
prod1091,3,user0524
prod2481,2,user1732
prod0347,2,user1938
prod0747,1,user1036
prod1469,1,user0559
prod2136,1,user1029
prod2213,4,user2347
prod1609,3,user2045
prod0119,1,user0648
prod0946,3,user0957
prod0202,4,user0821
prod1033,1,user0008
prod1562,4,user0708
prod1604,4,user1869
prod0529,2,user1897
prod0176,1,user2023
prod0656,1,user0183
prod0370,4,user1957
prod1948,1,user1163
prod0633,1,user0323
prod1891,4,user0888
prod1958,3,user1332
prod0442,1,user0300
prod2297,2,user1424
prod0436,3,user2197
prod0785,1,user1873
prod1361,4,user1766
prod0686,2,user0467
prod2178,1,user0345
prod0390,1,user2236
prod2067,4,user0373
prod0804,1,user1656
prod1863,2,user0570
prod0246,3,user1770
prod1611,3,user1819
prod1009,4,user1987
prod1189,4,user1236
prod2470,2,user0544
prod1400,3,user0668
prod0639,1,user2183
prod0502,4,user2136
prod1200,1,user1903
prod1948,2,user1981
prod1772,4,user2482
prod2294,3,user2050
prod0203,4,user1892
prod1220,3,user0269
prod0658,3,user1439
prod1880,1,user0004
prod2478,3,user0302
prod0507,4,user2097
prod0525,1,user2093
prod0703,4,user0666
prod1433,1,user1942
prod1565,2,user1783
prod1915,1,user1768
prod0793,3,user2302
prod0136,4,user1511
prod0274,3,user0247
prod1637,4,user0367
prod0670,1,user0554
prod1154,1,user1135
prod0393,3,user0121
prod1148,1,user1634
prod0134,3,user0604
prod0738,3,user0098
prod0715,2,user0683
prod0703,1,user1451
prod0958,4,user2453
prod0810,2,user1341
prod0860,4,user0905
prod0225,2,user0897
prod1772,4,user0370
prod0044,1,user0922
prod1158,4,user2215
prod2375,2,user0256
prod1098,2,user2491
prod0647,4,user0503
prod1331,2,user0164
prod2013,4,user1023
prod1588,2,user1276
prod0061,2,user0484
prod0451,4,user1096
prod0291,1,user0426
prod0119,2,user0370
prod0979,4,user0909
prod1777,4,user1410
prod0126,2,user2237
prod2345,3,user1020
prod2228,1,user0240
prod2023,4,user0841
prod2345,2,user0872
prod1541,1,user0089
prod1156,4,user1393
prod0522,3,user1693
prod1971,3,user0416
prod2175,2,user0398
prod0370,1,user1756
prod0941,3,user1060
prod0851,2,user0519
prod1701,2,user1604
prod2173,2,user1281
prod0885,2,user2256
prod0800,3,user1565
prod0034,1,user0893
prod0011,1,user0345
prod0317,4,user0827
prod0852,3,user0197
prod1510,3,user1803
prod1330,2,user1383
prod1411,2,user1240
prod1320,4,user1849
prod1961,3,user1471
prod0207,3,user0941
prod0548,3,user1115
prod0888,1,user1913
prod0101,3,user0025
prod1386,4,user1267
prod2017,3,user2314
prod1441,2,user1104
prod1543,4,user1392
prod2415,2,user1499
prod0537,2,user1263
prod0885,2,user1288
prod1610,4,user0154
prod1330,2,user2198
prod2460,2,user2243
prod0053,2,user0382
prod1559,2,user1275
prod2424,3,user1015
prod0554,3,user0190
prod1217,4,user1193
prod2375,4,user2189
prod0183,3,user1124
prod1622,4,user0174
prod1434,1,user0611
prod0234,2,user1935
prod2198,4,user0054
prod0030,4,user0713
prod1367,4,user1034
prod0288,2,user1575
prod0361,2,user1999
prod0653,4,user0075
prod1667,3,user0597
prod2496,1,user1244
prod0470,2,user2133
prod2303,4,user1168
prod0291,4,user1346
prod2114,4,user2264
prod1793,4,user0945
prod1453,2,user1743
prod2498,2,user0356
prod1159,3,user0815
prod1838,4,user1548
prod1587,2,user0287
prod0734,2,user0252
prod1550,4,user0983
prod0993,1,user0792
prod0144,3,user0165
prod0748,1,user0259
prod2161,1,user1461
prod1500,4,user1696
prod2059,3,user1966
prod0503,4,user0879
prod0986,1,user2081
prod2404,1,user2156
prod1109,1,user2402
prod1733,4,user0637
prod0244,3,user1476
prod0240,4,user1739
prod1663,4,user0478
prod2167,3,user1188
prod2175,4,user2389
prod2093,1,user1765
prod1900,2,user0656
prod1855,3,user2179
prod0596,3,user1193
prod1587,3,user0454
prod1566,3,user0963
prod1580,3,user1909
prod1440,4,user1380
prod1945,1,user0363
prod1750,2,user1230
prod0469,3,user1865
prod1886,3,user0443
prod2302,4,user1236
prod0099,3,user1118
prod1050,3,user1923
prod0056,4,user1854
prod0880,3,user1298
prod0212,1,user1336
prod0850,4,user1548
prod1914,1,user1938
prod0269,3,user1012
prod2396,3,user2107
prod0404,2,user0277
prod1588,4,user1036
prod1751,3,user1932
prod0144,3,user0427
prod0681,4,user0871
prod0066,1,user0413
prod1218,2,user2045
prod0597,4,user0508
prod1857,2,user0512
prod0700,4,user0345
prod2172,3,user1469
prod2034,4,user1992
prod1709,1,user1720
prod1024,3,user0192
prod1760,1,user0090
prod1282,3,user0039
prod1259,1,user0361
prod1855,4,user0301
prod1806,2,user1021
prod1491,3,user0363
prod1680,4,user2109
prod1564,2,user1014
prod0201,3,user0538
prod1254,1,user0804
prod0283,2,user1505
prod2094,2,user2197
prod1764,1,user2146
prod1412,4,user1449
prod2432,1,user1790
prod0093,2,user0602
prod0509,4,user0282
prod0985,3,user0004
prod2048,3,user1983
prod0773,3,user1692
prod2431,2,user0325
prod1036,2,user0509
prod2000,4,user0693
prod1123,1,user1360
prod1712,1,user0320
prod2348,3,user2025
prod1683,4,user0422
prod0605,1,user1510
prod1365,2,user0250
prod0338,1,user1452
prod1149,4,user0213
prod0733,3,user1051
prod0956,2,user1329
prod0665,1,user0720
prod0757,1,user1864
prod2137,3,user1175
prod1831,4,user2052
prod1065,3,user1019
prod1643,4,user0225
prod2305,1,user1809
prod1268,4,user0732
prod2028,3,user2026
prod0433,3,user2283
prod1053,3,user1997
prod0595,3,user0369
prod0868,3,user0199
prod1417,1,user1857
prod1789,2,user1252
prod1835,4,user0836
prod1632,1,user1698
prod1675,3,user1730
prod1522,4,user2055
prod1885,2,user1707
prod0704,2,user2182
prod1642,2,user1223
prod0725,1,user2498
prod0298,4,user0550
prod1385,3,user0706
prod0241,3,user0298
prod0511,1,user0287
prod0357,3,user2408
prod0578,2,user0903
prod1902,3,user1359
prod0188,3,user0396
prod0906,2,user0338
prod2318,2,user1911
prod0409,4,user1230
prod1722,2,user0914
prod0271,2,user1912
prod1253,1,user0385
prod1657,2,user1794
prod0081,2,user2062
prod2355,4,user1417
prod0563,1,user0214
prod2035,2,user2462
prod0439,1,user0919
prod1746,4,user1635
prod1546,4,user2170
prod2356,3,user2199
prod1905,4,user1436
prod1556,2,user1795
prod0989,1,user1576
prod0895,1,user1036
prod0808,1,user1545
prod1187,4,user2485
prod1503,1,user1626
prod2436,4,user2410
prod0582,3,user0413
prod0086,2,user0209
prod0158,4,user0476
prod1161,1,user0894
prod2268,2,user0113
prod1901,2,user0505
prod1497,2,user0250
prod1600,2,user1863
prod1088,2,user0975
prod0247,3,user2044
prod1797,4,user0437
prod2182,1,user2230
prod2078,1,user1258
prod1040,4,user0129
prod0878,4,user1555
prod1093,3,user1019
prod2201,1,user1434
prod0555,1,user1420
prod0538,1,user0115
prod0473,2,user0411
prod1693,3,user1236
prod0202,3,user0708
prod2050,3,user0630
prod1422,2,user1803
prod1535,2,user0869
prod1399,3,user2346
prod0391,1,user0167
prod0461,3,user1685
prod0030,4,user1510
prod2066,4,user1572
prod1228,2,user1359
prod2025,3,user0775
prod0282,2,user0349
prod2227,4,user0385
prod0202,1,user2130
prod0839,4,user0439
prod1358,1,user1144
prod0369,4,user0205
prod1598,2,user0392
prod2001,3,user2198
prod0242,4,user0102
prod0879,4,user1411
prod1851,3,user0927
prod0353,3,user0108
prod2425,4,user1227
prod1481,2,user1031
prod0352,4,user0180
prod1049,1,user2383
