prod_id,description,prod_type,qty_avail
prod0415,"Dining table; size: L, color: black, finish: silver",kitchen,9
prod0416,"Stand; size: M, color: green, finish: resin",kitchen,18
prod0417,"Book shelf; size: S, color: blue, finish: oil",bedroom,5
prod0418,"Book shelf; size: S, color: white, finish: silver",kitchen,22
prod0419,"Book shelf; size: L, color: silver, finish: resin",livingroom,22
prod0420,"Bed frame; size: S, color: bronze, finish: platinum",livingroom,18
prod0421,"Sofa; size: L, color: red, finish: platinum",kitchen,17
prod0422,"L-shaped sofa; size: M, color: silver, finish: gold",bedroom,21
prod0423,"Dining table; size: L, color: gold, finish: lacquer",kitchen,26
prod0424,"Dresser; size: S, color: blue, finish: silver",kitchen,0
prod0425,"Book shelf; size: S, color: green, finish: bare",kitchen,0
prod0426,"Dining table; size: XL, color: green, finish: chrome",livingroom,0
prod0427,"Coffee table; size: XL, color: white, finish: lacquer",kitchen,15
prod0428,"Dresser; size: XL, color: red, finish: diamonds",bedroom,9
prod0429,"Dresser; size: XL, color: white, finish: varnish",livingroom,5
prod0430,"Stand; size: S, color: white, finish: chrome",livingroom,5
prod0431,"Desk; size: XL, color: white, finish: bare",kitchen,16
prod0432,"Stool; size: S, color: red, finish: oil",kitchen,11
prod0433,"Sofa; size: S, color: black, finish: resin",bedroom,15
prod0434,"Coffee table; size: L, color: purple, finish: lacquer",kitchen,3
prod0435,"Dresser; size: S, color: black, finish: resin",bedroom,3
prod0436,"Dresser; size: M, color: brown, finish: lacquer",bedroom,13
prod0437,"Dining table; size: XL, color: brown, finish: gold",livingroom,16
prod0438,"Dining table; size: S, color: bronze, finish: wood",bedroom,22
prod0439,"Dresser; size: L, color: brown, finish: bare",livingroom,18
prod0440,"Bar stool; size: S, color: brown, finish: silver",kitchen,3
prod0441,"End table; size: M, color: silver, finish: chrome",kitchen,23
prod0442,"Desk; size: XL, color: red, finish: lacquer",kitchen,18
prod0443,"End table; size: L, color: red, finish: resin",kitchen,18
prod0444,"Dining table; size: XL, color: silver, finish: varnish",livingroom,27
prod0445,"Stand; size: M, color: black, finish: bare",livingroom,10
prod0446,"Coffee table; size: M, color: black, finish: oil",livingroom,4
prod0447,"End table; size: XL, color: black, finish: wood",bedroom,15
prod0448,"Stool; size: S, color: bronze, finish: chrome",kitchen,2
prod0449,"Book shelf; size: L, color: purple, finish: diamonds",livingroom,6
prod0450,"Dresser; size: L, color: gold, finish: bare",kitchen,29
prod0451,"Stand; size: S, color: white, finish: paint",bedroom,29
prod0452,"End table; size: S, color: blue, finish: gold",bedroom,21
prod0453,"Sofa; size: M, color: white, finish: diamonds",bedroom,20
prod0454,"TV stand; size: L, color: purple, finish: oil",bedroom,14
prod0455,"TV stand; size: XL, color: silver, finish: diamonds",bedroom,23
prod0456,"End table; size: XL, color: purple, finish: lacquer",livingroom,23
prod0457,"Bar stool; size: XL, color: green, finish: wood",livingroom,23
prod0458,"Book shelf; size: M, color: bronze, finish: paint",livingroom,8
prod0459,"TV stand; size: M, color: gold, finish: varnish",livingroom,15
prod0460,"Book shelf; size: XL, color: bronze, finish: gold",kitchen,18
prod0461,"L-shaped sofa; size: S, color: gold, finish: diamonds",bedroom,4
prod0462,"End table; size: S, color: white, finish: varnish",kitchen,17
prod0463,"L-shaped sofa; size: L, color: brown, finish: silver",kitchen,19
prod0464,"Desk; size: XL, color: green, finish: oil",kitchen,3
prod0465,"Bar stool; size: XL, color: silver, finish: oil",livingroom,26
prod0466,"L-shaped sofa; size: XL, color: green, finish: wood",bedroom,8
prod0467,"Stand; size: L, color: black, finish: gold",livingroom,13
prod0468,"Book shelf; size: XL, color: purple, finish: wood",livingroom,19
prod0469,"L-shaped sofa; size: XL, color: bronze, finish: varnish",bedroom,11
prod0470,"L-shaped sofa; size: M, color: brown, finish: lacquer",bedroom,16
prod0471,"Dresser; size: XL, color: gold, finish: oil",bedroom,9
prod0472,"Stand; size: S, color: white, finish: varnish",bedroom,21
prod0473,"Bar stool; size: M, color: green, finish: oil",bedroom,21
prod0474,"Stool; size: XL, color: green, finish: varnish",bedroom,16
prod0475,"TV stand; size: M, color: purple, finish: wood",bedroom,3
prod0476,"End table; size: S, color: green, finish: wood",kitchen,3
prod0477,"TV stand; size: L, color: gold, finish: varnish",kitchen,2
prod0478,"Dresser; size: XL, color: black, finish: resin",livingroom,19
prod0479,"Stand; size: L, color: green, finish: chrome",bedroom,25
prod0480,"TV stand; size: M, color: green, finish: platinum",kitchen,4
prod0481,"Stool; size: M, color: gold, finish: varnish",kitchen,28
prod0482,"End table; size: L, color: green, finish: paint",bedroom,2
prod0483,"Bed frame; size: XL, color: silver, finish: gold",livingroom,12
prod0484,"Bar stool; size: S, color: purple, finish: resin",livingroom,28
prod0485,"TV stand; size: XL, color: black, finish: platinum",kitchen,7
prod0486,"Dresser; size: M, color: purple, finish: paint",livingroom,29
prod0487,"Bed frame; size: M, color: bronze, finish: oil",livingroom,13
prod0488,"Dresser; size: M, color: white, finish: varnish",kitchen,0
prod0489,"Bed frame; size: L, color: red, finish: oil",kitchen,11
prod0490,"Bed frame; size: S, color: green, finish: resin",bedroom,25
prod0491,"End table; size: S, color: white, finish: diamonds",kitchen,19
prod0492,"Stand; size: XL, color: green, finish: varnish",kitchen,22
prod0493,"Dresser; size: M, color: blue, finish: paint",kitchen,21
prod0494,"Desk; size: S, color: silver, finish: oil",kitchen,22
prod0495,"Bed frame; size: S, color: bronze, finish: resin",livingroom,26
prod0496,"L-shaped sofa; size: L, color: black, finish: paint",livingroom,25
prod0497,"Desk; size: S, color: bronze, finish: lacquer",kitchen,10
prod0498,"Sofa; size: S, color: white, finish: diamonds",bedroom,14
prod0499,"L-shaped sofa; size: S, color: black, finish: resin",bedroom,12
prod0500,"Sofa; size: S, color: red, finish: paint",kitchen,12
prod0501,"L-shaped sofa; size: S, color: blue, finish: varnish",livingroom,1
prod0502,"Desk; size: S, color: bronze, finish: gold",kitchen,24
prod0503,"Desk; size: L, color: purple, finish: platinum",kitchen,17
prod0504,"Sofa; size: L, color: white, finish: platinum",bedroom,5
prod0505,"Bed frame; size: L, color: purple, finish: platinum",bedroom,16
prod0506,"Sofa; size: XL, color: black, finish: oil",bedroom,28
prod0507,"Desk; size: XL, color: green, finish: wood",livingroom,3
prod0508,"L-shaped sofa; size: L, color: gold, finish: platinum",kitchen,21
prod0509,"Bar stool; size: XL, color: gold, finish: gold",bedroom,9
prod0510,"Stand; size: M, color: green, finish: gold",livingroom,28
prod0511,"Stool; size: L, color: silver, finish: oil",kitchen,7
prod0512,"Bar stool; size: L, color: purple, finish: diamonds",kitchen,20
prod0513,"Bed frame; size: L, color: blue, finish: paint",livingroom,28
prod0514,"Sofa; size: M, color: red, finish: gold",livingroom,1
prod0515,"Stool; size: M, color: black, finish: paint",kitchen,29
prod0516,"Book shelf; size: S, color: black, finish: varnish",kitchen,21
prod0517,"Coffee table; size: XL, color: brown, finish: paint",livingroom,23
prod0518,"Desk; size: S, color: green, finish: lacquer",bedroom,11
prod0519,"Desk; size: S, color: green, finish: platinum",kitchen,5
prod0520,"L-shaped sofa; size: XL, color: silver, finish: platinum",livingroom,26
prod0521,"End table; size: XL, color: red, finish: paint",bedroom,10
prod0522,"Bar stool; size: S, color: silver, finish: oil",livingroom,23
prod0523,"Sofa; size: M, color: gold, finish: oil",livingroom,16
prod0524,"Bar stool; size: L, color: bronze, finish: silver",livingroom,0
prod0525,"Sofa; size: S, color: gold, finish: diamonds",kitchen,4
prod0526,"Coffee table; size: L, color: purple, finish: diamonds",kitchen,4
prod0527,"Bed frame; size: XL, color: black, finish: bare",livingroom,19
prod0528,"Desk; size: L, color: green, finish: bare",livingroom,9
prod0529,"Book shelf; size: M, color: gold, finish: paint",bedroom,21
prod0530,"Sofa; size: XL, color: gold, finish: oil",kitchen,27
prod0531,"TV stand; size: M, color: green, finish: bare",livingroom,5
prod0532,"Bar stool; size: S, color: red, finish: lacquer",livingroom,15
prod0533,"Coffee table; size: M, color: blue, finish: gold",kitchen,20
prod0534,"Bed frame; size: M, color: silver, finish: platinum",kitchen,19
prod0535,"Dresser; size: S, color: bronze, finish: oil",kitchen,28
prod0536,"Bar stool; size: M, color: brown, finish: silver",kitchen,12
prod0537,"Dresser; size: L, color: red, finish: silver",bedroom,3
prod0538,"Stand; size: M, color: bronze, finish: gold",kitchen,24
prod0539,"Dresser; size: L, color: purple, finish: varnish",bedroom,23
prod0540,"Bar stool; size: M, color: black, finish: resin",bedroom,11
prod0541,"End table; size: L, color: purple, finish: chrome",livingroom,25
prod0542,"Desk; size: L, color: blue, finish: resin",bedroom,7
prod0543,"End table; size: L, color: green, finish: wood",bedroom,5
prod0544,"End table; size: S, color: silver, finish: paint",bedroom,22
prod0545,"Book shelf; size: M, color: red, finish: paint",livingroom,11
prod0546,"Coffee table; size: M, color: green, finish: bare",livingroom,14
prod0547,"Bar stool; size: XL, color: gold, finish: platinum",kitchen,25
prod0548,"Stand; size: S, color: black, finish: platinum",bedroom,13
prod0549,"Dresser; size: L, color: white, finish: paint",livingroom,1
prod0550,"Dining table; size: M, color: green, finish: bare",kitchen,16
prod0551,"Bar stool; size: S, color: purple, finish: diamonds",livingroom,1
prod0552,"Coffee table; size: M, color: bronze, finish: varnish",bedroom,9
prod0553,"Stool; size: S, color: gold, finish: gold",bedroom,23
prod0554,"End table; size: XL, color: green, finish: gold",kitchen,19
prod0555,"Dining table; size: S, color: red, finish: wood",livingroom,27
prod0556,"Stand; size: XL, color: silver, finish: wood",bedroom,20
prod0557,"Stand; size: XL, color: bronze, finish: lacquer",livingroom,2
prod0558,"Book shelf; size: M, color: black, finish: paint",kitchen,7
prod0559,"TV stand; size: S, color: green, finish: chrome",bedroom,12
prod0560,"Bar stool; size: XL, color: blue, finish: diamonds",bedroom,15
prod0561,"End table; size: L, color: red, finish: chrome",kitchen,2
prod0562,"Coffee table; size: L, color: red, finish: resin",bedroom,24
prod0563,"End table; size: S, color: brown, finish: lacquer",livingroom,4
prod0564,"Book shelf; size: S, color: black, finish: gold",bedroom,1
prod0565,"Dining table; size: L, color: green, finish: bare",livingroom,18
prod0566,"Coffee table; size: L, color: bronze, finish: lacquer",kitchen,18
prod0567,"Stand; size: M, color: white, finish: oil",kitchen,3
prod0568,"TV stand; size: S, color: blue, finish: oil",livingroom,23
prod0569,"Bed frame; size: M, color: purple, finish: lacquer",livingroom,7
prod0570,"L-shaped sofa; size: L, color: gold, finish: oil",kitchen,26
prod0571,"Book shelf; size: M, color: brown, finish: wood",kitchen,17
prod0572,"Coffee table; size: S, color: silver, finish: silver",livingroom,26
prod0573,"TV stand; size: XL, color: silver, finish: bare",livingroom,15
prod0574,"Sofa; size: S, color: red, finish: diamonds",kitchen,29
prod0575,"Desk; size: M, color: brown, finish: diamonds",kitchen,13
prod0576,"Sofa; size: XL, color: blue, finish: bare",livingroom,11
prod0577,"End table; size: XL, color: gold, finish: gold",bedroom,16
prod0578,"Desk; size: M, color: blue, finish: paint",bedroom,16
prod0579,"TV stand; size: XL, color: red, finish: gold",kitchen,10
prod0580,"End table; size: XL, color: purple, finish: gold",kitchen,24
prod0581,"Book shelf; size: L, color: gold, finish: oil",kitchen,6
prod0582,"TV stand; size: M, color: blue, finish: diamonds",kitchen,9
prod0583,"Dresser; size: M, color: gold, finish: varnish",bedroom,19
prod0584,"Desk; size: XL, color: bronze, finish: paint",livingroom,22
prod0585,"End table; size: L, color: green, finish: gold",kitchen,26
prod0586,"Stand; size: M, color: black, finish: resin",bedroom,9
prod0587,"Book shelf; size: XL, color: blue, finish: diamonds",kitchen,24
prod0588,"Bed frame; size: M, color: bronze, finish: paint",livingroom,16
prod0589,"TV stand; size: M, color: purple, finish: wood",livingroom,9
prod0590,"Book shelf; size: XL, color: silver, finish: oil",livingroom,22
prod0591,"Coffee table; size: XL, color: blue, finish: resin",livingroom,24
prod0592,"Coffee table; size: S, color: red, finish: resin",livingroom,0
prod0593,"End table; size: XL, color: purple, finish: bare",kitchen,26
prod0594,"Bar stool; size: S, color: gold, finish: gold",kitchen,9
prod0595,"Stool; size: XL, color: red, finish: diamonds",livingroom,24
prod0596,"Book shelf; size: XL, color: brown, finish: lacquer",livingroom,22
prod0597,"Stand; size: XL, color: silver, finish: varnish",kitchen,29
prod0598,"TV stand; size: M, color: red, finish: resin",bedroom,17
prod0599,"Stand; size: L, color: black, finish: gold",livingroom,28
prod0600,"TV stand; size: XL, color: bronze, finish: lacquer",bedroom,7
prod0601,"Desk; size: L, color: bronze, finish: silver",kitchen,19
prod0602,"Stand; size: L, color: white, finish: paint",kitchen,8
prod0603,"Stool; size: M, color: green, finish: platinum",kitchen,13
prod0604,"Dining table; size: S, color: green, finish: wood",bedroom,21
prod0605,"Bed frame; size: S, color: gold, finish: silver",livingroom,21
prod0606,"Dresser; size: L, color: bronze, finish: oil",livingroom,17
prod0607,"End table; size: XL, color: green, finish: lacquer",bedroom,4
prod0608,"TV stand; size: M, color: brown, finish: bare",kitchen,25
prod0609,"Stand; size: XL, color: brown, finish: bare",bedroom,7
prod0610,"Book shelf; size: XL, color: brown, finish: chrome",livingroom,8
prod0611,"End table; size: M, color: white, finish: varnish",bedroom,10
prod0612,"L-shaped sofa; size: L, color: bronze, finish: wood",kitchen,28
prod0613,"Coffee table; size: L, color: green, finish: diamonds",bedroom,21
prod0614,"Dining table; size: M, color: blue, finish: paint",kitchen,26
prod0615,"Desk; size: M, color: red, finish: resin",bedroom,28
prod0616,"L-shaped sofa; size: S, color: gold, finish: gold",kitchen,28
prod0617,"L-shaped sofa; size: S, color: purple, finish: lacquer",kitchen,5
prod0618,"Bar stool; size: S, color: purple, finish: bare",kitchen,28
prod0619,"Sofa; size: M, color: red, finish: diamonds",kitchen,24
prod0620,"Dining table; size: XL, color: green, finish: chrome",livingroom,12
prod0621,"Stool; size: XL, color: black, finish: diamonds",bedroom,8
prod0622,"Book shelf; size: XL, color: silver, finish: resin",kitchen,16
prod0623,"TV stand; size: M, color: black, finish: oil",livingroom,5
prod0624,"Stand; size: M, color: black, finish: resin",kitchen,8
prod0625,"Sofa; size: L, color: red, finish: varnish",livingroom,10
prod0626,"Stand; size: M, color: blue, finish: lacquer",bedroom,21
prod0627,"Bar stool; size: S, color: silver, finish: silver",livingroom,16
prod0628,"Stool; size: XL, color: purple, finish: wood",livingroom,11
prod0629,"Stand; size: L, color: purple, finish: paint",kitchen,11
prod0630,"Bed frame; size: XL, color: white, finish: lacquer",livingroom,15
prod0631,"Dining table; size: S, color: bronze, finish: wood",bedroom,2
prod0632,"Stand; size: L, color: blue, finish: silver",bedroom,11
prod0633,"Stool; size: L, color: green, finish: wood",bedroom,3
prod0634,"TV stand; size: S, color: purple, finish: gold",bedroom,3
prod0635,"Bar stool; size: L, color: silver, finish: wood",livingroom,15
prod0636,"Bed frame; size: L, color: red, finish: gold",bedroom,17
prod0637,"Coffee table; size: M, color: red, finish: resin",bedroom,18
prod0638,"TV stand; size: M, color: purple, finish: diamonds",bedroom,3
prod0639,"Stool; size: M, color: white, finish: diamonds",livingroom,8
prod0640,"Coffee table; size: XL, color: bronze, finish: lacquer",bedroom,9
prod0641,"TV stand; size: XL, color: brown, finish: paint",bedroom,13
prod0642,"Stand; size: S, color: green, finish: varnish",livingroom,28
prod0643,"Coffee table; size: XL, color: bronze, finish: chrome",bedroom,12
prod0644,"L-shaped sofa; size: L, color: purple, finish: silver",kitchen,19
prod0645,"End table; size: XL, color: purple, finish: platinum",kitchen,8
prod0646,"Dresser; size: M, color: black, finish: lacquer",kitchen,28
prod0647,"TV stand; size: M, color: bronze, finish: varnish",livingroom,23
prod0648,"Stand; size: M, color: black, finish: bare",kitchen,19
prod0649,"L-shaped sofa; size: L, color: red, finish: lacquer",kitchen,26
prod0650,"Coffee table; size: L, color: green, finish: diamonds",bedroom,29
prod0651,"Stand; size: XL, color: white, finish: platinum",bedroom,27
prod0652,"Sofa; size: S, color: silver, finish: chrome",bedroom,22
prod0653,"Dining table; size: L, color: blue, finish: platinum",bedroom,3
prod0654,"Stool; size: L, color: blue, finish: diamonds",livingroom,4
prod0655,"Book shelf; size: L, color: green, finish: silver",livingroom,20
prod0656,"TV stand; size: M, color: purple, finish: platinum",kitchen,27
prod0657,"End table; size: L, color: white, finish: varnish",kitchen,1
prod0658,"TV stand; size: L, color: black, finish: paint",livingroom,18
prod0659,"Dining table; size: S, color: brown, finish: oil",bedroom,10
prod0660,"Dresser; size: S, color: bronze, finish: gold",livingroom,1
prod0661,"Stand; size: XL, color: purple, finish: gold",kitchen,3
prod0662,"Bar stool; size: L, color: green, finish: gold",livingroom,26
prod0663,"L-shaped sofa; size: L, color: blue, finish: gold",kitchen,17
prod0664,"Book shelf; size: M, color: red, finish: diamonds",bedroom,18
prod0665,"L-shaped sofa; size: M, color: silver, finish: paint",bedroom,18
prod0666,"End table; size: S, color: green, finish: resin",livingroom,6
prod0667,"Book shelf; size: XL, color: gold, finish: silver",livingroom,14
prod0668,"Sofa; size: M, color: red, finish: wood",kitchen,15
prod0669,"Dining table; size: XL, color: gold, finish: bare",kitchen,22
prod0670,"L-shaped sofa; size: M, color: brown, finish: paint",bedroom,8
prod0671,"L-shaped sofa; size: M, color: bronze, finish: gold",bedroom,9
prod0672,"Dresser; size: S, color: silver, finish: lacquer",livingroom,21
prod0673,"Coffee table; size: L, color: blue, finish: resin",kitchen,6
prod0674,"Stool; size: S, color: green, finish: bare",livingroom,0
prod0675,"Dining table; size: L, color: blue, finish: oil",bedroom,12
prod0676,"End table; size: M, color: white, finish: diamonds",livingroom,13
prod0677,"TV stand; size: XL, color: purple, finish: wood",bedroom,15
prod0678,"Bed frame; size: M, color: gold, finish: oil",bedroom,8
prod0679,"Book shelf; size: S, color: blue, finish: varnish",kitchen,0
prod0680,"Coffee table; size: XL, color: blue, finish: paint",kitchen,22
prod0681,"L-shaped sofa; size: XL, color: red, finish: platinum",bedroom,3
prod0682,"End table; size: M, color: red, finish: platinum",kitchen,5
prod0683,"Sofa; size: XL, color: black, finish: diamonds",bedroom,27
prod0684,"Sofa; size: M, color: bronze, finish: chrome",livingroom,1
prod0685,"L-shaped sofa; size: L, color: bronze, finish: resin",bedroom,11
prod0686,"Bed frame; size: M, color: gold, finish: diamonds",livingroom,28
prod0687,"Bed frame; size: M, color: bronze, finish: gold",bedroom,7
prod0688,"Desk; size: S, color: purple, finish: varnish",kitchen,6
prod0689,"Stool; size: M, color: bronze, finish: chrome",bedroom,7
prod0690,"Dining table; size: M, color: white, finish: paint",livingroom,6
prod0691,"Dining table; size: L, color: blue, finish: silver",kitchen,18
prod0692,"Bed frame; size: XL, color: black, finish: silver",kitchen,7
prod0693,"Bed frame; size: XL, color: gold, finish: chrome",bedroom,25
prod0694,"Book shelf; size: S, color: silver, finish: bare",kitchen,20
prod0695,"Stand; size: M, color: gold, finish: diamonds",bedroom,22
prod0696,"Bar stool; size: M, color: green, finish: varnish",bedroom,11
prod0697,"End table; size: S, color: silver, finish: paint",livingroom,10
prod0698,"Bar stool; size: M, color: silver, finish: gold",bedroom,9
prod0699,"TV stand; size: S, color: blue, finish: oil",kitchen,26
prod0700,"Coffee table; size: M, color: blue, finish: wood",kitchen,19
prod0701,"Stand; size: M, color: bronze, finish: oil",livingroom,16
prod0702,"Dresser; size: L, color: purple, finish: oil",bedroom,24
prod0703,"Coffee table; size: M, color: silver, finish: paint",bedroom,1
prod0704,"Dresser; size: XL, color: red, finish: varnish",bedroom,5
prod0705,"Book shelf; size: L, color: brown, finish: platinum",bedroom,19
prod0706,"Book shelf; size: M, color: brown, finish: gold",livingroom,27
prod0707,"Dining table; size: L, color: brown, finish: silver",bedroom,18
prod0708,"Dresser; size: S, color: blue, finish: platinum",livingroom,27
prod0709,"Sofa; size: M, color: brown, finish: resin",kitchen,18
prod0710,"Stool; size: XL, color: green, finish: gold",kitchen,26
prod0711,"Bed frame; size: XL, color: red, finish: bare",bedroom,13
prod0712,"Bed frame; size: M, color: bronze, finish: oil",bedroom,0
prod0713,"L-shaped sofa; size: M, color: black, finish: bare",bedroom,29
prod0714,"Desk; size: M, color: blue, finish: diamonds",kitchen,24
prod0715,"Stool; size: XL, color: purple, finish: paint",livingroom,23
prod0716,"Bed frame; size: S, color: black, finish: chrome",kitchen,7
prod0717,"L-shaped sofa; size: XL, color: green, finish: platinum",bedroom,7
prod0718,"End table; size: S, color: bronze, finish: platinum",kitchen,21
prod0719,"Sofa; size: M, color: red, finish: gold",kitchen,3
prod0720,"Dresser; size: L, color: black, finish: paint",livingroom,19
prod0721,"Book shelf; size: M, color: brown, finish: platinum",kitchen,25
prod0722,"Dresser; size: XL, color: red, finish: chrome",livingroom,23
prod0723,"Stand; size: L, color: white, finish: oil",livingroom,2
prod0724,"Stand; size: L, color: green, finish: varnish",bedroom,6
prod0725,"Book shelf; size: S, color: gold, finish: silver",bedroom,15
prod0726,"TV stand; size: L, color: purple, finish: chrome",livingroom,21
prod0727,"End table; size: XL, color: purple, finish: diamonds",bedroom,12
prod0728,"Stool; size: L, color: white, finish: silver",bedroom,6
prod0729,"Coffee table; size: L, color: black, finish: silver",livingroom,15
prod0730,"Stool; size: L, color: red, finish: diamonds",kitchen,26
prod0731,"Stand; size: S, color: bronze, finish: oil",kitchen,8
prod0732,"Stand; size: M, color: white, finish: paint",livingroom,8
prod0733,"End table; size: S, color: purple, finish: wood",bedroom,24
prod0734,"Book shelf; size: L, color: white, finish: wood",kitchen,15
prod0735,"Stool; size: M, color: black, finish: lacquer",livingroom,26
prod0736,"Bed frame; size: M, color: black, finish: paint",bedroom,9
prod0737,"Dining table; size: XL, color: brown, finish: oil",kitchen,9
prod0738,"End table; size: S, color: blue, finish: lacquer",kitchen,5
prod0739,"Sofa; size: M, color: white, finish: wood",livingroom,18
prod0740,"Bar stool; size: L, color: green, finish: chrome",bedroom,10
prod0741,"Dresser; size: S, color: white, finish: silver",bedroom,16
prod0742,"Coffee table; size: XL, color: blue, finish: oil",bedroom,4
prod0743,"L-shaped sofa; size: XL, color: white, finish: platinum",kitchen,23
prod0744,"Dining table; size: L, color: bronze, finish: wood",bedroom,19
prod0745,"L-shaped sofa; size: L, color: brown, finish: bare",bedroom,23
prod0746,"Dresser; size: L, color: white, finish: gold",kitchen,25
prod0747,"End table; size: S, color: red, finish: silver",kitchen,19
prod0748,"Bar stool; size: S, color: gold, finish: chrome",bedroom,13
prod0749,"Stool; size: S, color: black, finish: platinum",livingroom,29
prod0750,"Dresser; size: M, color: blue, finish: paint",kitchen,24
prod0751,"TV stand; size: S, color: purple, finish: lacquer",livingroom,21
prod0752,"Stand; size: S, color: purple, finish: platinum",bedroom,7
prod0753,"Dresser; size: L, color: red, finish: oil",livingroom,1
prod0754,"End table; size: L, color: purple, finish: wood",livingroom,26
prod0755,"Coffee table; size: M, color: white, finish: silver",livingroom,1
prod0756,"Sofa; size: XL, color: white, finish: platinum",livingroom,14
prod0757,"End table; size: S, color: gold, finish: lacquer",livingroom,25
prod0758,"Stand; size: S, color: bronze, finish: paint",kitchen,28
prod0759,"Sofa; size: L, color: blue, finish: gold",kitchen,3
prod0760,"Desk; size: S, color: white, finish: platinum",livingroom,8
prod0761,"End table; size: M, color: bronze, finish: resin",kitchen,21
prod0762,"Bar stool; size: L, color: brown, finish: paint",kitchen,13
prod0763,"Sofa; size: L, color: gold, finish: wood",bedroom,19
prod0764,"Dresser; size: L, color: white, finish: wood",livingroom,12
prod0765,"Dresser; size: XL, color: red, finish: platinum",bedroom,27
prod0766,"Bar stool; size: L, color: black, finish: chrome",livingroom,27
prod0767,"Stool; size: M, color: red, finish: resin",livingroom,5
prod0768,"Book shelf; size: L, color: white, finish: paint",livingroom,6
prod0769,"Bed frame; size: XL, color: green, finish: diamonds",livingroom,0
prod0770,"Desk; size: L, color: black, finish: oil",livingroom,16
prod0771,"Desk; size: S, color: bronze, finish: gold",livingroom,18
prod0772,"Bar stool; size: L, color: white, finish: bare",livingroom,8
prod0773,"Dining table; size: S, color: green, finish: chrome",bedroom,29
prod0774,"Desk; size: S, color: black, finish: lacquer",livingroom,22
prod0775,"TV stand; size: L, color: black, finish: chrome",kitchen,18
prod0776,"L-shaped sofa; size: L, color: green, finish: gold",livingroom,12
prod0777,"Stool; size: L, color: black, finish: diamonds",bedroom,13
prod0778,"Book shelf; size: M, color: gold, finish: wood",kitchen,14
prod0779,"Coffee table; size: S, color: bronze, finish: bare",livingroom,9
prod0780,"Desk; size: L, color: white, finish: varnish",livingroom,18
prod0781,"Desk; size: XL, color: brown, finish: platinum",kitchen,11
prod0782,"Dresser; size: M, color: purple, finish: gold",bedroom,25
prod0783,"Bed frame; size: M, color: blue, finish: wood",livingroom,28
prod0784,"Bed frame; size: S, color: red, finish: gold",livingroom,11
prod0785,"Stool; size: S, color: green, finish: varnish",bedroom,2
prod0786,"Book shelf; size: S, color: white, finish: varnish",livingroom,6
prod0787,"Stand; size: XL, color: white, finish: chrome",bedroom,0
prod0788,"L-shaped sofa; size: L, color: red, finish: paint",kitchen,6
prod0789,"TV stand; size: S, color: silver, finish: wood",bedroom,27
prod0790,"L-shaped sofa; size: S, color: black, finish: silver",kitchen,10
prod0791,"L-shaped sofa; size: S, color: red, finish: bare",livingroom,24
prod0792,"Book shelf; size: L, color: bronze, finish: gold",bedroom,27
prod0793,"Bed frame; size: L, color: blue, finish: varnish",kitchen,0
prod0794,"Book shelf; size: M, color: gold, finish: gold",bedroom,2
prod0795,"Bar stool; size: L, color: bronze, finish: wood",bedroom,29
prod0796,"Sofa; size: S, color: blue, finish: resin",kitchen,10
prod0797,"Dresser; size: L, color: red, finish: gold",bedroom,7
prod0798,"Sofa; size: L, color: silver, finish: bare",bedroom,11
prod0799,"L-shaped sofa; size: S, color: green, finish: varnish",bedroom,2
prod0800,"Dining table; size: M, color: gold, finish: wood",bedroom,19
prod0801,"Coffee table; size: L, color: purple, finish: wood",kitchen,20
prod0802,"Dining table; size: S, color: white, finish: diamonds",livingroom,4
prod0803,"Sofa; size: XL, color: black, finish: gold",bedroom,7
prod0804,"Bar stool; size: XL, color: white, finish: resin",livingroom,21
prod0805,"Book shelf; size: XL, color: purple, finish: gold",kitchen,23
prod0806,"TV stand; size: M, color: gold, finish: wood",bedroom,27
prod0807,"Desk; size: S, color: green, finish: diamonds",kitchen,0
prod0808,"Stool; size: M, color: purple, finish: chrome",bedroom,13
prod0809,"TV stand; size: L, color: silver, finish: gold",bedroom,19
prod0810,"End table; size: M, color: purple, finish: oil",bedroom,13
prod0811,"Stand; size: S, color: red, finish: gold",livingroom,28
prod0812,"Stool; size: S, color: bronze, finish: lacquer",bedroom,9
prod0813,"End table; size: L, color: red, finish: wood",livingroom,13
prod0814,"Book shelf; size: XL, color: black, finish: bare",bedroom,4
prod0815,"Stool; size: M, color: brown, finish: wood",livingroom,25
prod0816,"Stool; size: M, color: green, finish: silver",kitchen,3
prod0817,"Desk; size: XL, color: brown, finish: silver",kitchen,23
prod0818,"TV stand; size: XL, color: white, finish: bare",bedroom,11
prod0819,"Desk; size: L, color: brown, finish: wood",livingroom,29
prod0820,"Bar stool; size: XL, color: gold, finish: paint",bedroom,11
prod0821,"Bed frame; size: XL, color: blue, finish: resin",kitchen,9
prod0822,"TV stand; size: XL, color: red, finish: oil",bedroom,1
prod0823,"Stool; size: L, color: silver, finish: wood",livingroom,20
prod0824,"TV stand; size: S, color: brown, finish: lacquer",bedroom,10
prod0825,"Stool; size: L, color: black, finish: varnish",kitchen,21
prod0826,"Sofa; size: S, color: green, finish: diamonds",kitchen,29
prod0827,"Bar stool; size: XL, color: brown, finish: platinum",bedroom,23
prod0828,"Stool; size: L, color: gold, finish: diamonds",bedroom,23
prod0829,"End table; size: XL, color: purple, finish: varnish",livingroom,19
