product_id,description,product_type,quantity_available
pid741,Appliance 741,Kitchen,46
pid742,Appliance 742,Kitchen,50
pid743,Appliance 743,Kitchen,44
pid744,Appliance 744,Kitchen,35
pid745,Appliance 745,Kitchen,32
pid746,Appliance 746,Kitchen,55
pid747,Appliance 747,Kitchen,48
pid748,Appliance 748,Kitchen,40
pid749,Appliance 749,Kitchen,51
pid750,Appliance 750,Kitchen,58
pid751,Appliance 751,Kitchen,38
pid752,Appliance 752,Kitchen,54
pid753,Appliance 753,Kitchen,47
pid754,Appliance 754,Kitchen,57
pid755,Appliance 755,Kitchen,44
pid756,Appliance 756,Kitchen,35
pid757,Appliance 757,Kitchen,37
pid758,Appliance 758,Kitchen,43
pid759,Appliance 759,Kitchen,52
pid760,Appliance 760,Kitchen,56
pid761,Appliance 761,Kitchen,30
pid762,Appliance 762,Kitchen,40
pid763,Appliance 763,Kitchen,52
pid764,Appliance 764,Kitchen,37
pid765,Appliance 765,Kitchen,58
pid766,Appliance 766,Kitchen,50
pid767,Appliance 767,Kitchen,34
pid768,Appliance 768,Kitchen,51
pid769,Appliance 769,Kitchen,41
pid770,Appliance 770,Kitchen,54
pid771,Appliance 771,Kitchen,30
pid772,Appliance 772,Kitchen,50
pid773,Appliance 773,Kitchen,54
pid774,Appliance 774,Kitchen,48
pid775,Appliance 775,Kitchen,59
pid776,Appliance 776,Kitchen,40
pid777,Appliance 777,Kitchen,46
pid778,Appliance 778,Kitchen,34
pid779,Appliance 779,Kitchen,51
pid780,Appliance 780,Kitchen,52
pid781,Appliance 781,Kitchen,43
pid782,Appliance 782,Kitchen,43
pid783,Appliance 783,Kitchen,47
pid784,Appliance 784,Kitchen,40
pid785,Appliance 785,Kitchen,36
pid786,Appliance 786,Kitchen,45
pid787,Appliance 787,Kitchen,35
pid788,Appliance 788,Kitchen,50
pid789,Appliance 789,Kitchen,45
pid790,Appliance 790,Kitchen,57
pid791,Appliance 791,Kitchen,41
pid792,Appliance 792,Kitchen,54
pid793,Appliance 793,Kitchen,39
pid794,Appliance 794,Kitchen,54
pid795,Appliance 795,Kitchen,52
pid796,Appliance 796,Kitchen,40
pid797,Appliance 797,Kitchen,42
pid798,Appliance 798,Kitchen,56
pid799,Appliance 799,Kitchen,57
pid800,Appliance 800,Kitchen,31
pid801,Appliance 801,Kitchen,54
pid802,Appliance 802,Kitchen,46
pid803,Appliance 803,Kitchen,33
pid804,Appliance 804,Kitchen,36
pid805,Appliance 805,Kitchen,58
pid806,Appliance 806,Kitchen,56
pid807,Appliance 807,Kitchen,35
pid808,Appliance 808,Kitchen,44
pid809,Appliance 809,Kitchen,39
pid810,Appliance 810,Kitchen,57
pid811,Appliance 811,Kitchen,37
pid812,Appliance 812,Kitchen,38
pid813,Appliance 813,Kitchen,37
pid814,Appliance 814,Kitchen,31
pid815,Appliance 815,Kitchen,45
pid816,Appliance 816,Kitchen,41
pid817,Appliance 817,Kitchen,30
pid818,Appliance 818,Kitchen,58
pid819,Appliance 819,Kitchen,56
pid820,Appliance 820,Kitchen,40
pid821,Appliance 821,Kitchen,57
pid822,Appliance 822,Kitchen,33
pid823,Appliance 823,Kitchen,31
pid824,Appliance 824,Kitchen,43
pid825,Appliance 825,Kitchen,37
pid826,Appliance 826,Kitchen,41
pid827,Appliance 827,Kitchen,56
pid828,Appliance 828,Kitchen,52
pid829,Appliance 829,Kitchen,36
pid830,Appliance 830,Kitchen,36
pid831,Appliance 831,Kitchen,52
pid832,Appliance 832,Kitchen,37
pid833,Appliance 833,Kitchen,51
pid834,Appliance 834,Kitchen,47
pid835,Appliance 835,Kitchen,44
pid836,Appliance 836,Kitchen,53
pid837,Appliance 837,Kitchen,37
pid838,Appliance 838,Kitchen,53
pid839,Appliance 839,Kitchen,44
pid840,Appliance 840,Kitchen,40
pid841,Appliance 841,Kitchen,42
pid842,Appliance 842,Kitchen,45
pid843,Appliance 843,Kitchen,44
pid844,Appliance 844,Kitchen,50
pid845,Appliance 845,Kitchen,47
pid846,Appliance 846,Kitchen,59
pid847,Appliance 847,Kitchen,41
pid848,Appliance 848,Kitchen,42
pid849,Appliance 849,Kitchen,41
pid850,Appliance 850,Kitchen,45
pid851,Appliance 851,Kitchen,40
pid852,Appliance 852,Kitchen,48
pid853,Appliance 853,Kitchen,48
pid854,Appliance 854,Kitchen,51
pid855,Appliance 855,Kitchen,57
pid856,Appliance 856,Kitchen,36
pid857,Appliance 857,Kitchen,36
pid858,Appliance 858,Kitchen,39
pid859,Appliance 859,Kitchen,32
pid860,Appliance 860,Kitchen,51
pid861,Appliance 861,Kitchen,34
pid862,Appliance 862,Kitchen,46
pid863,Appliance 863,Kitchen,55
pid864,Appliance 864,Kitchen,58
pid865,Appliance 865,Kitchen,55
pid866,Appliance 866,Kitchen,33
pid867,Appliance 867,Kitchen,43
pid868,Appliance 868,Kitchen,33
pid869,Appliance 869,Kitchen,49
pid870,Appliance 870,Kitchen,34
pid871,Appliance 871,Kitchen,32
pid872,Appliance 872,Kitchen,58
pid873,Appliance 873,Kitchen,51
pid874,Appliance 874,Kitchen,52
pid875,Appliance 875,Kitchen,52
pid876,Appliance 876,Kitchen,54
pid877,Appliance 877,Kitchen,57
pid878,Appliance 878,Kitchen,47
pid879,Appliance 879,Kitchen,46
pid880,Appliance 880,Kitchen,54
pid881,Appliance 881,Kitchen,38
pid882,Appliance 882,Kitchen,48
pid883,Appliance 883,Kitchen,51
pid884,Appliance 884,Kitchen,53
pid885,Appliance 885,Kitchen,41
pid886,Appliance 886,Kitchen,34
pid887,Appliance 887,Kitchen,34
pid888,Appliance 888,Kitchen,45
pid889,Appliance 889,Kitchen,52
pid890,Appliance 890,Kitchen,32
pid891,Appliance 891,Kitchen,38
pid892,Appliance 892,Kitchen,50
pid893,Appliance 893,Kitchen,52
pid894,Appliance 894,Kitchen,36
pid895,Appliance 895,Kitchen,45
pid896,Appliance 896,Kitchen,47
pid897,Appliance 897,Kitchen,52
pid898,Appliance 898,Kitchen,53
pid899,Appliance 899,Kitchen,44
pid900,Appliance 900,Kitchen,49
pid901,Appliance 901,Kitchen,34
pid902,Appliance 902,Kitchen,34
pid903,Appliance 903,Kitchen,59
pid904,Appliance 904,Kitchen,56
pid905,Appliance 905,Kitchen,44
pid906,Appliance 906,Kitchen,34
pid907,Appliance 907,Kitchen,47
pid908,Appliance 908,Kitchen,59
pid909,Appliance 909,Kitchen,33
