product_id,description,product_type,quantity_available
prd612,Bernhardt Entertainment,kitchen,36
prd613,Bernhardt Four-poster bed,bedroom,35
prd614,La-Z-Boy Entertainment,bedroom,22
prd615,Dania Recliner,bedroom,15
prd616,Dania Bench,bedroom,5
prd617,Dania Daybed,livingroom,2
prd618,Ashley An umbrella,kitchen,40
prd619,La-Z-Boy A coat rack,kitchen,16
prd620,Dania Dinette (group),bedroom,37
prd621,Ashley Filing cabinet,kitchen,5
prd622,Dania Bar cabinet,livingroom,35
prd623,Bernhardt Wardrobe,kitchen,26
prd624,La-Z-Boy Dining set,livingroom,6
prd625,Ashley Umbrella stand,livingroom,40
prd626,Crate&Barrel Davenport,kitchen,13
prd627,Crate&Barrel Chaise longue,kitchen,40
prd628,Crate&Barrel Waterbed,kitchen,49
prd629,Crate&Barrel Divan,livingroom,37
prd630,Crate&Barrel cradle,kitchen,11
prd631,Bernhardt Drawer,livingroom,35
prd632,Ashley Dining set,bedroom,16
prd633,Crate&Barrel Hall tree,kitchen,40
prd634,Crate&Barrel Dining set,kitchen,50
prd635,Dania Bar chair,kitchen,47
prd636,Bernhardt Plant stand,bedroom,41
prd637,Crate&Barrel Dining set,livingroom,11
prd638,Crate&Barrel Drawer,kitchen,4
prd639,Crate&Barrel Plant stand,livingroom,32
prd640,Crate&Barrel Bedroom set (group),livingroom,38
prd641,Ashley Multiple seats,kitchen,38
prd642,Ashley Davenport,bedroom,27
prd643,Crate&Barrel A coat rack,kitchen,34
prd644,Dania Shelving,kitchen,24
prd645,Crate&Barrel Rocking chair,bedroom,41
prd646,Dania Rocking chair,livingroom,5
prd647,Ashley Four-poster bed,kitchen,37
prd648,Crate&Barrel Bar cabinet,kitchen,21
prd649,Dania Chaise longue,livingroom,34
prd650,Bernhardt Chesterfield,kitchen,43
prd651,Ashley Floating shelf,bedroom,47
prd652,Ashley A bedroom set,kitchen,30
prd653,La-Z-Boy Fainting couch,livingroom,21
prd654,Ashley Bench,bedroom,41
prd655,La-Z-Boy Safe,bedroom,48
prd656,Crate&Barrel Multiple seats,kitchen,18
prd657,Crate&Barrel Wardrobe,kitchen,6
prd658,La-Z-Boy Canopy bed,kitchen,22
prd659,La-Z-Boy Futon,livingroom,19
prd660,La-Z-Boy CanapŽ,bedroom,21
prd661,Crate&Barrel Plant stand,bedroom,12
prd662,Crate&Barrel Recliner,bedroom,0
prd663,Ashley Murphy bed,livingroom,15
prd664,La-Z-Boy Ottoman,kitchen,16
prd665,Bernhardt Waterbed,kitchen,11
prd666,Ashley An umbrella,kitchen,45
prd667,Dania Bed,kitchen,0
prd668,Crate&Barrel A coat rack,livingroom,50
prd669,La-Z-Boy Platform bed,bedroom,27
prd670,Ashley Chesterfield,livingroom,8
prd671,Dania A coat rack,bedroom,31
prd672,Ashley Chaise longue,bedroom,36
prd673,Bernhardt Sleigh bed,kitchen,39
prd674,Bernhardt Bed,bedroom,14
prd675,La-Z-Boy Bean bag,kitchen,19
prd676,Ashley A bedroom set,livingroom,15
prd677,Bernhardt Toddler bed,bedroom,12
prd678,Ashley Love seat,kitchen,40
prd679,Bernhardt Headboard,livingroom,44
prd680,Ashley Sleigh bed,livingroom,24
prd681,Dania Shelving,kitchen,18
prd682,Bernhardt Chesterfield,bedroom,22
prd683,Bernhardt Tuffet,bedroom,21
prd684,La-Z-Boy Bar Stool,bedroom,40
prd685,Dania An umbrella,livingroom,10
prd686,Ashley Headboard,kitchen,34
prd687,Dania Futon,bedroom,14
prd688,Crate&Barrel cradle,livingroom,32
prd689,Crate&Barrel Accubita,bedroom,29
prd690,Crate&Barrel Rocking chair,bedroom,26
prd691,Dania Lamp,bedroom,16
prd692,Bernhardt Tuffet,kitchen,44
prd693,Crate&Barrel Futon,bedroom,6
prd694,Crate&Barrel Dinette (group),kitchen,14
prd695,La-Z-Boy A coat rack,livingroom,15
prd696,La-Z-Boy Divan,kitchen,42
prd697,Bernhardt Recliner,kitchen,3
prd698,Bernhardt Vanity set,bedroom,8
prd699,Bernhardt Wine rack,kitchen,41
prd700,La-Z-Boy Love seat,bedroom,31
prd701,La-Z-Boy Four-poster bed,kitchen,45
prd702,La-Z-Boy Toddler bed,bedroom,49
prd703,Crate&Barrel Daybed,bedroom,35
prd704,Crate&Barrel Futon,bedroom,7
prd705,Bernhardt Bar cabinet,kitchen,46
prd706,Bernhardt Lamp,livingroom,32
prd707,Crate&Barrel Toddler bed,kitchen,16
prd708,La-Z-Boy Bean bag,livingroom,10
prd709,Crate&Barrel Drawer,kitchen,42
prd710,Dania Footstool,kitchen,1
prd711,Bernhardt Hall tree,kitchen,6
prd712,Crate&Barrel Chaise longue,kitchen,6
prd713,La-Z-Boy Hatstand,bedroom,4
prd714,Dania Sleigh bed,bedroom,48
prd715,Dania Sideboard,livingroom,28
prd716,La-Z-Boy Dinette (group),livingroom,13
prd717,Ashley Lamp,livingroom,36
prd718,La-Z-Boy Futon,kitchen,50
prd719,Bernhardt Wine rack,kitchen,27
prd720,Ashley Floating shelf,livingroom,12
prd721,Ashley Dinette (group),bedroom,3
prd722,Ashley Ottoman,kitchen,31
prd723,Bernhardt Headboard,livingroom,33
prd724,Dania Ottoman,kitchen,13
prd725,Dania Safe,livingroom,0
prd726,Dania Dinette (group),livingroom,28
prd727,Crate&Barrel crib,bedroom,39
prd728,Dania Plant stand,livingroom,11
prd729,Dania Vanity set,livingroom,23
prd730,Bernhardt Nightstand,livingroom,0
prd731,Bernhardt Bedroom set (group),livingroom,10
prd732,Bernhardt Sofa bed,livingroom,0
prd733,Crate&Barrel Bed,bedroom,20
prd734,La-Z-Boy Drawer,kitchen,50
prd735,Bernhardt Vanity set,kitchen,43
prd736,Crate&Barrel Wine rack,bedroom,1
prd737,Bernhardt Chesterfield,bedroom,45
prd738,Bernhardt crib,livingroom,35
prd739,Bernhardt Bar Stool,kitchen,50
prd740,Bernhardt Sideboard,bedroom,50
prd741,Dania Drawer,kitchen,13
prd742,Bernhardt Tuffet,livingroom,34
prd743,Crate&Barrel Waterbed,kitchen,19
prd744,La-Z-Boy A coat rack,livingroom,30
prd745,Ashley Wardrobe,bedroom,8
prd746,Crate&Barrel Fainting couch,livingroom,31
prd747,Bernhardt Drawer,bedroom,38
prd748,Ashley Chesterfield,livingroom,47
prd749,Crate&Barrel Drawer,livingroom,47
prd750,Bernhardt Filing cabinet,bedroom,7
prd751,Dania Wardrobe,bedroom,8
prd752,La-Z-Boy Hammock,livingroom,28
prd753,Bernhardt Bedroom set (group),bedroom,13
prd754,Bernhardt Bar chair,bedroom,16
prd755,Dania Hatstand,bedroom,32
prd756,Bernhardt Davenport,livingroom,31
prd757,Crate&Barrel Stool,bedroom,12
prd758,Crate&Barrel Chesterfield,livingroom,11
prd759,Dania Vanity set,livingroom,36
prd760,Ashley An umbrella,kitchen,18
prd761,Bernhardt Ottoman,bedroom,50
prd762,La-Z-Boy Headboard,bedroom,0
prd763,La-Z-Boy Bar chair,bedroom,13
prd764,Ashley Love seat,bedroom,16
prd765,Dania Entertainment,bedroom,44
prd766,Crate&Barrel Accubita,kitchen,31
prd767,Ashley Sofa bed,kitchen,26
prd768,Bernhardt Bench,kitchen,25
prd769,Dania crib,livingroom,9
prd770,La-Z-Boy Recliner,livingroom,25
prd771,Ashley Daybed,livingroom,4
prd772,Crate&Barrel Chaise longue,kitchen,2
prd773,Crate&Barrel cradle,bedroom,15
prd774,Crate&Barrel Divan,kitchen,34
prd775,La-Z-Boy Toddler bed,kitchen,2
prd776,Crate&Barrel Sleigh bed,livingroom,1
prd777,Crate&Barrel A coat rack,bedroom,0
prd778,Crate&Barrel Headboard,kitchen,7
prd779,Bernhardt Safe,bedroom,35
prd780,Bernhardt Toddler bed,kitchen,11
prd781,Crate&Barrel Sofa bed,livingroom,11
prd782,Ashley Nightstand,kitchen,40
prd783,Crate&Barrel Lamp,kitchen,14
prd784,Bernhardt Bed,kitchen,31
prd785,Dania Chaise longue,kitchen,40
prd786,Ashley Stool,livingroom,46
prd787,La-Z-Boy Rocking chair,kitchen,12
prd788,Bernhardt Lamp,bedroom,19
prd789,Bernhardt Davenport,kitchen,24
prd790,Crate&Barrel Plan chest,kitchen,43
prd791,Bernhardt Four-poster bed,bedroom,26
prd792,Ashley Bar Stool,bedroom,27
prd793,La-Z-Boy Wine rack,kitchen,15
prd794,Dania Wardrobe,bedroom,38
prd795,Ashley Drawer,bedroom,44
prd796,Bernhardt Divan,kitchen,32
prd797,Bernhardt Hammock,kitchen,39
prd798,Dania Love seat,livingroom,23
prd799,Dania Bench,bedroom,12
prd800,Dania Hall tree,livingroom,22
prd801,Dania Klinai,bedroom,33
prd802,Ashley Four-poster bed,kitchen,39
prd803,Ashley Floating shelf,kitchen,46
prd804,La-Z-Boy Footstool,livingroom,8
prd805,Crate&Barrel Canopy bed,kitchen,33
prd806,Bernhardt Davenport,kitchen,8
prd807,Ashley Platform bed,livingroom,1
prd808,La-Z-Boy Bench,bedroom,19
prd809,La-Z-Boy Daybed,kitchen,42
prd810,La-Z-Boy Canopy bed,livingroom,44
prd811,Dania An umbrella,livingroom,37
prd812,La-Z-Boy Sleigh bed,bedroom,45
prd813,Bernhardt Lamp,bedroom,8
prd814,Crate&Barrel Rocking chair,bedroom,32
prd815,Ashley Waterbed,livingroom,29
prd816,Ashley Bed,bedroom,31
prd817,La-Z-Boy Hall tree,livingroom,6
prd818,La-Z-Boy Headboard,kitchen,38
prd819,La-Z-Boy Lamp,livingroom,41
prd820,Bernhardt Rocking chair,livingroom,21
prd821,Crate&Barrel Filing cabinet,bedroom,5
prd822,Dania Bunk bed,bedroom,20
prd823,La-Z-Boy Headboard,livingroom,35
prd824,Ashley Sofa bed,kitchen,8
prd825,Dania Waterbed,kitchen,13
prd826,Crate&Barrel Bean bag,livingroom,50
prd827,La-Z-Boy Dinette (group),bedroom,25
prd828,La-Z-Boy Chaise longue,bedroom,48
prd829,Ashley Drawer,bedroom,7
prd830,La-Z-Boy Fauteuil,bedroom,14
prd831,La-Z-Boy Waterbed,kitchen,49
prd832,Dania Hammock,livingroom,50
prd833,Bernhardt Bench,bedroom,18
prd834,La-Z-Boy CanapŽ,kitchen,8
prd835,La-Z-Boy Accubita,livingroom,48
prd836,La-Z-Boy An umbrella,livingroom,14
prd837,Ashley Bean bag,livingroom,5
prd838,Crate&Barrel An umbrella,bedroom,30
prd839,Dania Plan chest,livingroom,4
prd840,Dania Bar chair,kitchen,38
prd841,Dania Dining set,livingroom,45
prd842,Bernhardt Divan,bedroom,8
prd843,Dania Accubita,livingroom,5
prd844,Crate&Barrel Klinai,kitchen,25
prd845,Bernhardt Plant stand,livingroom,48
prd846,Crate&Barrel Hatstand,bedroom,19
prd847,Ashley Canopy bed,livingroom,49
prd848,Crate&Barrel Four-poster bed,bedroom,14
prd849,Dania Accubita,bedroom,45
prd850,Ashley Bench,bedroom,1
prd851,Ashley crib,bedroom,22
prd852,Ashley Plan chest,bedroom,32
prd853,Bernhardt Entertainment,bedroom,2
prd854,Crate&Barrel Hatstand,bedroom,7
prd855,La-Z-Boy Sofa bed,kitchen,40
prd856,Crate&Barrel Shelving,livingroom,7
prd857,Crate&Barrel Ottoman,livingroom,38
prd858,Ashley Plant stand,bedroom,35
prd859,Dania Recliner,kitchen,3
prd860,Crate&Barrel A bedroom set,bedroom,50
prd861,Ashley Bed,livingroom,45
prd862,Dania Tuffet,bedroom,2
prd863,Crate&Barrel Sofa bed,kitchen,3
prd864,La-Z-Boy Lift chair,livingroom,44
prd865,Crate&Barrel Bean bag,kitchen,24
prd866,La-Z-Boy Nightstand,livingroom,17
prd867,Dania Plant stand,kitchen,41
prd868,Crate&Barrel Multiple seats,kitchen,47
prd869,Bernhardt Lift chair,bedroom,16
prd870,La-Z-Boy Bench,bedroom,2
prd871,Bernhardt Klinai,livingroom,17
prd872,Ashley A bedroom set,livingroom,5
prd873,Bernhardt Futon,bedroom,23
prd874,La-Z-Boy Bar chair,bedroom,17
prd875,Crate&Barrel Vanity set,bedroom,16
prd876,Ashley An umbrella,kitchen,20
prd877,Dania Lift chair,livingroom,13
prd878,Bernhardt Vanity set,bedroom,29
prd879,Dania Bar chair,livingroom,36
prd880,Bernhardt Bar Stool,kitchen,16
prd881,La-Z-Boy Dining set,bedroom,9
prd882,La-Z-Boy Dinette (group),kitchen,12
prd883,Dania Bed,kitchen,39
prd884,Bernhardt Bedroom set (group),livingroom,28
prd885,Ashley Lift chair,bedroom,50
prd886,Dania Sleigh bed,bedroom,20
prd887,Bernhardt Platform bed,kitchen,4
prd888,Dania Murphy bed,livingroom,38
prd889,Ashley Vanity set,livingroom,12
prd890,Dania Bed,livingroom,33
prd891,Dania Bean bag,bedroom,19
prd892,Crate&Barrel Accubita,kitchen,4
prd893,Ashley Floating shelf,livingroom,16
prd894,Ashley Davenport,kitchen,0
prd895,Bernhardt Bean bag,livingroom,49
prd896,Ashley Four-poster bed,kitchen,50
prd897,La-Z-Boy Nightstand,kitchen,40
prd898,Bernhardt cradle,livingroom,50
prd899,Ashley Fauteuil,kitchen,8
prd900,La-Z-Boy Floating shelf,kitchen,20
prd901,Dania Fainting couch,livingroom,45
prd902,Dania Ottoman,bedroom,33
prd903,Dania Safe,livingroom,47
prd904,Ashley Recliner,livingroom,30
prd905,Crate&Barrel Davenport,kitchen,3
prd906,Dania Divan,bedroom,39
prd907,Bernhardt Ottoman,kitchen,34
prd908,Crate&Barrel Daybed,livingroom,9
prd909,Dania Plant stand,livingroom,47
prd910,Crate&Barrel Platform bed,kitchen,21
prd911,Bernhardt Chesterfield,bedroom,24
prd912,La-Z-Boy Bean bag,livingroom,46
prd913,Ashley Four-poster bed,livingroom,44
prd914,La-Z-Boy Nightstand,kitchen,49
prd915,La-Z-Boy Sofa bed,livingroom,6
prd916,Bernhardt Plant stand,bedroom,41
prd917,Crate&Barrel Fainting couch,kitchen,46
prd918,Crate&Barrel Plant stand,kitchen,37
prd919,Ashley Toddler bed,kitchen,37
prd920,Crate&Barrel crib,bedroom,14
prd921,Crate&Barrel Daybed,bedroom,48
prd922,La-Z-Boy Bar Stool,kitchen,43
prd923,Bernhardt Wine rack,bedroom,17
prd924,Ashley Murphy bed,bedroom,4
prd925,Ashley Love seat,kitchen,44
prd926,Crate&Barrel Sofa bed,livingroom,37
prd927,Crate&Barrel Ottoman,bedroom,43
prd928,Crate&Barrel An umbrella,kitchen,31
prd929,Crate&Barrel Fainting couch,bedroom,4
prd930,Bernhardt Bench,livingroom,35
prd931,Crate&Barrel Ottoman,kitchen,43
prd932,Ashley Bedroom set (group),bedroom,14
prd933,Dania A coat rack,kitchen,47
prd934,Dania Fainting couch,kitchen,49
prd935,Crate&Barrel Divan,kitchen,1
prd936,La-Z-Boy Four-poster bed,livingroom,20
prd937,La-Z-Boy Headboard,bedroom,49
prd938,Ashley Stool,bedroom,46
prd939,La-Z-Boy Sleigh bed,bedroom,17
prd940,La-Z-Boy A bedroom set,kitchen,16
prd941,Dania Lift chair,kitchen,46
prd942,Ashley Love seat,bedroom,46
prd943,Ashley Filing cabinet,bedroom,21
prd944,Bernhardt Futon,kitchen,22
prd945,Crate&Barrel Canopy bed,livingroom,39
prd946,Dania Ottoman,livingroom,37
prd947,La-Z-Boy Wine rack,livingroom,41
prd948,Bernhardt Shelving,livingroom,7
prd949,La-Z-Boy Accubita,bedroom,29
prd950,Bernhardt A coat rack,kitchen,37
prd951,Ashley Sleigh bed,kitchen,34
prd952,La-Z-Boy A coat rack,bedroom,13
prd953,Ashley Wine rack,kitchen,9
prd954,Bernhardt Bean bag,livingroom,35
prd955,Crate&Barrel Nightstand,livingroom,40
prd956,Bernhardt Dinette (group),kitchen,34
prd957,La-Z-Boy Accubita,livingroom,46
prd958,Crate&Barrel Wardrobe,livingroom,11
prd959,Dania Lift chair,kitchen,49
prd960,Ashley Nightstand,kitchen,18
prd961,Dania Wine rack,bedroom,7
prd962,Bernhardt Chesterfield,kitchen,19
prd963,Dania Sofa bed,livingroom,5
prd964,Bernhardt Bedroom set (group),bedroom,4
prd965,Bernhardt Fainting couch,livingroom,38
prd966,Ashley Futon,livingroom,33
prd967,La-Z-Boy Plant stand,bedroom,12
prd968,La-Z-Boy Tuffet,bedroom,42
prd969,Crate&Barrel Sideboard,kitchen,22
prd970,Crate&Barrel Four-poster bed,bedroom,5
prd971,Dania Bed,kitchen,11
prd972,Dania Vanity set,kitchen,45
prd973,La-Z-Boy Filing cabinet,bedroom,39
prd974,Bernhardt Platform bed,kitchen,7
prd975,Bernhardt Klinai,livingroom,23
prd976,La-Z-Boy Headboard,kitchen,9
prd977,Bernhardt Umbrella stand,kitchen,5
prd978,La-Z-Boy Fauteuil,livingroom,13
prd979,Crate&Barrel Love seat,livingroom,12
prd980,Dania Bed,livingroom,50
prd981,La-Z-Boy Recliner,bedroom,8
prd982,Ashley Love seat,kitchen,43
prd983,La-Z-Boy Murphy bed,bedroom,20
prd984,Crate&Barrel Klinai,bedroom,43
prd985,La-Z-Boy Sleigh bed,livingroom,35
prd986,Bernhardt Ottoman,bedroom,39
prd987,Dania Sideboard,livingroom,34
prd988,Bernhardt Sofa bed,bedroom,43
prd989,La-Z-Boy Stool,kitchen,2
prd990,La-Z-Boy Stool,kitchen,9
prd991,Dania Sofa bed,kitchen,14
prd992,Crate&Barrel Hammock,livingroom,13
prd993,Ashley Vanity set,livingroom,33
prd994,Crate&Barrel Vanity set,bedroom,5
prd995,Bernhardt Headboard,bedroom,44
prd996,Crate&Barrel Plan chest,bedroom,31
prd997,Ashley Entertainment,kitchen,4
prd998,Ashley Bar Stool,livingroom,40
prd999,Bernhardt Fauteuil,livingroom,45
prd1000,Ashley Murphy bed,livingroom,35
