rental_id,user_id,product_id
rent_2607,cust_8204,prod_6297
rent_2608,cust_6699,prod_3711
rent_2609,cust_23,prod_7276
rent_2610,cust_1881,prod_4888
rent_2611,cust_8476,prod_2935
rent_2612,cust_2286,prod_1946
rent_2613,cust_3772,prod_7341
rent_2614,cust_3328,prod_3598
rent_2615,cust_8110,prod_4360
rent_2616,cust_9874,prod_3474
rent_2617,cust_8364,prod_7977
rent_2618,cust_1263,prod_6471
rent_2619,cust_6038,prod_4256
rent_2620,cust_1499,prod_7438
rent_2621,cust_8993,prod_1824
rent_2622,cust_5774,prod_8896
rent_2623,cust_1060,prod_1914
rent_2624,cust_4899,prod_2684
rent_2625,cust_7137,prod_9835
rent_2626,cust_8330,prod_4012
rent_2627,cust_3255,prod_7168
rent_2628,cust_9999,prod_1814
rent_2629,cust_7194,prod_5162
rent_2630,cust_1868,prod_2026
rent_2631,cust_2414,prod_9377
rent_2632,cust_2737,prod_8346
rent_2633,cust_4343,prod_2748
rent_2634,cust_5694,prod_5016
rent_2635,cust_4325,prod_7119
rent_2636,cust_4247,prod_910
rent_2637,cust_202,prod_9808
rent_2638,cust_4304,prod_1136
rent_2639,cust_8448,prod_4391
rent_2640,cust_705,prod_3315
rent_2641,cust_4943,prod_3813
rent_2642,cust_4405,prod_6000
rent_2643,cust_8453,prod_2555
rent_2644,cust_625,prod_8853
rent_2645,cust_7101,prod_8886
rent_2646,cust_5811,prod_1831
rent_2647,cust_4225,prod_5336
rent_2648,cust_9073,prod_5831
rent_2649,cust_498,prod_4402
rent_2650,cust_2422,prod_5001
rent_2651,cust_7241,prod_7493
rent_2652,cust_1779,prod_2272
rent_2653,cust_7512,prod_9879
rent_2654,cust_6543,prod_3748
rent_2655,cust_1257,prod_2716
rent_2656,cust_7796,prod_1403
rent_2657,cust_8741,prod_5935
rent_2658,cust_9536,prod_957
rent_2659,cust_813,prod_3452
rent_2660,cust_7411,prod_4934
rent_2661,cust_6567,prod_5139
rent_2662,cust_4044,prod_2284
rent_2663,cust_1128,prod_1107
rent_2664,cust_6263,prod_9891
rent_2665,cust_5107,prod_7621
rent_2666,cust_214,prod_602
rent_2667,cust_9574,prod_194
rent_2668,cust_8019,prod_9396
rent_2669,cust_5683,prod_4867
rent_2670,cust_7948,prod_8620
rent_2671,cust_2990,prod_3873
rent_2672,cust_9668,prod_4895
rent_2673,cust_3169,prod_6800
rent_2674,cust_5761,prod_8018
rent_2675,cust_2774,prod_4847
rent_2676,cust_2958,prod_3718
rent_2677,cust_8651,prod_5720
rent_2678,cust_8800,prod_3779
rent_2679,cust_1281,prod_459
rent_2680,cust_5165,prod_2806
rent_2681,cust_6837,prod_3447
rent_2682,cust_4512,prod_7179
rent_2683,cust_5338,prod_1649
rent_2684,cust_6019,prod_9989
rent_2685,cust_866,prod_7942
rent_2686,cust_5028,prod_2488
rent_2687,cust_7347,prod_6844
rent_2688,cust_2287,prod_3244
rent_2689,cust_1227,prod_8290
rent_2690,cust_3225,prod_5691
rent_2691,cust_9233,prod_9114
rent_2692,cust_1379,prod_3485
rent_2693,cust_9666,prod_251
rent_2694,cust_7492,prod_8251
rent_2695,cust_6029,prod_8447
rent_2696,cust_7676,prod_5195
rent_2697,cust_5833,prod_2547
rent_2698,cust_5030,prod_6936
rent_2699,cust_8435,prod_483
rent_2700,cust_8509,prod_4895
rent_2701,cust_9383,prod_6667
rent_2702,cust_8643,prod_162
rent_2703,cust_9386,prod_2362
rent_2704,cust_7615,prod_5896
rent_2705,cust_1038,prod_6833
rent_2706,cust_2396,prod_9729
rent_2707,cust_1179,prod_7129
rent_2708,cust_9351,prod_7356
rent_2709,cust_1417,prod_2610
rent_2710,cust_2699,prod_958
rent_2711,cust_9368,prod_9086
rent_2712,cust_6200,prod_4203
rent_2713,cust_3687,prod_6544
rent_2714,cust_2953,prod_5877
rent_2715,cust_7234,prod_1274
rent_2716,cust_7164,prod_224
rent_2717,cust_5657,prod_7171
rent_2718,cust_6142,prod_7625
rent_2719,cust_7688,prod_2466
rent_2720,cust_7581,prod_9851
rent_2721,cust_183,prod_6107
rent_2722,cust_3735,prod_2432
rent_2723,cust_1144,prod_8686
rent_2724,cust_5033,prod_1197
rent_2725,cust_332,prod_532
rent_2726,cust_6274,prod_7777
rent_2727,cust_9667,prod_7611
rent_2728,cust_3705,prod_3478
rent_2729,cust_4625,prod_3704
rent_2730,cust_2666,prod_3818
rent_2731,cust_1552,prod_4579
rent_2732,cust_6533,prod_2146
rent_2733,cust_9955,prod_5226
rent_2734,cust_9631,prod_4522
rent_2735,cust_3343,prod_3899
rent_2736,cust_7016,prod_4329
rent_2737,cust_2097,prod_9782
rent_2738,cust_8815,prod_9806
rent_2739,cust_6789,prod_9486
rent_2740,cust_3859,prod_2263
rent_2741,cust_9152,prod_3420
rent_2742,cust_3071,prod_5452
rent_2743,cust_1319,prod_563
rent_2744,cust_7968,prod_6295
rent_2745,cust_8985,prod_2900
rent_2746,cust_1297,prod_6913
rent_2747,cust_4633,prod_3124
rent_2748,cust_6888,prod_9624
rent_2749,cust_3035,prod_3979
rent_2750,cust_9468,prod_9856
rent_2751,cust_1903,prod_1157
rent_2752,cust_5001,prod_8151
rent_2753,cust_461,prod_4562
rent_2754,cust_3613,prod_3753
rent_2755,cust_186,prod_745
rent_2756,cust_6794,prod_3526
rent_2757,cust_6839,prod_1866
rent_2758,cust_5999,prod_7535
rent_2759,cust_2544,prod_1786
rent_2760,cust_2471,prod_5245
rent_2761,cust_3284,prod_5415
rent_2762,cust_3834,prod_7691
rent_2763,cust_4152,prod_5557
rent_2764,cust_5592,prod_9494
rent_2765,cust_8639,prod_8020
rent_2766,cust_2092,prod_9679
rent_2767,cust_6518,prod_5339
rent_2768,cust_9872,prod_5732
rent_2769,cust_4136,prod_8001
rent_2770,cust_3642,prod_3490
rent_2771,cust_6392,prod_6093
rent_2772,cust_7145,prod_2870
rent_2773,cust_8798,prod_3344
rent_2774,cust_9846,prod_133
rent_2775,cust_3596,prod_163
rent_2776,cust_6687,prod_9799
rent_2777,cust_2099,prod_3995
rent_2778,cust_2103,prod_4553
rent_2779,cust_8464,prod_6532
rent_2780,cust_2183,prod_566
rent_2781,cust_9546,prod_7809
rent_2782,cust_8016,prod_591
rent_2783,cust_4448,prod_7329
rent_2784,cust_1792,prod_141
rent_2785,cust_6554,prod_3674
rent_2786,cust_2319,prod_916
rent_2787,cust_8138,prod_9290
rent_2788,cust_4253,prod_3389
rent_2789,cust_6782,prod_525
rent_2790,cust_571,prod_1881
rent_2791,cust_1457,prod_2655
rent_2792,cust_6414,prod_8118
rent_2793,cust_1493,prod_523
rent_2794,cust_2390,prod_5621
rent_2795,cust_8405,prod_1999
rent_2796,cust_8847,prod_3482
rent_2797,cust_2047,prod_4583
rent_2798,cust_4017,prod_5693
rent_2799,cust_6208,prod_6381
rent_2800,cust_4987,prod_3066
rent_2801,cust_1733,prod_7825
rent_2802,cust_8501,prod_6895
rent_2803,cust_1937,prod_487
rent_2804,cust_5127,prod_1434
rent_2805,cust_7942,prod_1883
rent_2806,cust_7533,prod_115
rent_2807,cust_4835,prod_3938
rent_2808,cust_3555,prod_935
rent_2809,cust_8483,prod_2356
rent_2810,cust_8370,prod_6239
rent_2811,cust_3767,prod_7911
rent_2812,cust_4631,prod_4631
rent_2813,cust_3800,prod_2969
rent_2814,cust_7685,prod_4387
rent_2815,cust_9123,prod_3983
rent_2816,cust_6938,prod_9873
rent_2817,cust_1345,prod_93
rent_2818,cust_6201,prod_4493
rent_2819,cust_6632,prod_6481
rent_2820,cust_2848,prod_9892
rent_2821,cust_3943,prod_4982
rent_2822,cust_4575,prod_342
rent_2823,cust_2049,prod_2045
rent_2824,cust_3763,prod_6261
rent_2825,cust_6957,prod_9517
rent_2826,cust_129,prod_1020
rent_2827,cust_3286,prod_2932
rent_2828,cust_4167,prod_1735
rent_2829,cust_5617,prod_4147
rent_2830,cust_7497,prod_7616
rent_2831,cust_4357,prod_8194
rent_2832,cust_9081,prod_3087
rent_2833,cust_7401,prod_9736
rent_2834,cust_5272,prod_5273
rent_2835,cust_553,prod_6347
rent_2836,cust_6213,prod_115
rent_2837,cust_7171,prod_7337
rent_2838,cust_7236,prod_4487
rent_2839,cust_6648,prod_5320
rent_2840,cust_1326,prod_6307
rent_2841,cust_6764,prod_8040
rent_2842,cust_954,prod_9450
rent_2843,cust_2067,prod_1815
rent_2844,cust_5544,prod_798
rent_2845,cust_8068,prod_7868
rent_2846,cust_1530,prod_8875
rent_2847,cust_7106,prod_131
rent_2848,cust_3105,prod_5860
rent_2849,cust_6174,prod_2979
rent_2850,cust_7045,prod_8724
rent_2851,cust_2880,prod_7015
rent_2852,cust_7774,prod_6068
rent_2853,cust_5804,prod_6051
rent_2854,cust_6299,prod_5935
rent_2855,cust_7082,prod_2924
rent_2856,cust_5069,prod_5357
rent_2857,cust_2954,prod_2245
rent_2858,cust_4973,prod_5380
rent_2859,cust_1669,prod_8096
rent_2860,cust_432,prod_8619
rent_2861,cust_5349,prod_29
rent_2862,cust_5760,prod_7567
rent_2863,cust_2998,prod_1692
rent_2864,cust_6147,prod_9621
rent_2865,cust_2073,prod_2845
rent_2866,cust_77,prod_1661
rent_2867,cust_9474,prod_7207
rent_2868,cust_3140,prod_1136
rent_2869,cust_3928,prod_6852
rent_2870,cust_7467,prod_2523
rent_2871,cust_2797,prod_7818
rent_2872,cust_6694,prod_827
rent_2873,cust_8062,prod_5295
rent_2874,cust_9535,prod_5344
rent_2875,cust_1450,prod_3663
rent_2876,cust_2904,prod_3725
rent_2877,cust_876,prod_8271
rent_2878,cust_4321,prod_766
rent_2879,cust_6033,prod_8802
rent_2880,cust_6258,prod_5537
rent_2881,cust_4636,prod_49
rent_2882,cust_275,prod_9850
rent_2883,cust_7466,prod_4305
rent_2884,cust_9104,prod_9817
rent_2885,cust_6753,prod_4618
rent_2886,cust_7702,prod_7931
rent_2887,cust_7306,prod_190
rent_2888,cust_4810,prod_2852
rent_2889,cust_9819,prod_7134
rent_2890,cust_5899,prod_5389
rent_2891,cust_9475,prod_1674
rent_2892,cust_2154,prod_7051
rent_2893,cust_826,prod_8020
rent_2894,cust_3206,prod_8204
rent_2895,cust_1726,prod_5299
rent_2896,cust_4720,prod_2801
rent_2897,cust_477,prod_5014
rent_2898,cust_4783,prod_4564
rent_2899,cust_5796,prod_8730
rent_2900,cust_5412,prod_8269
rent_2901,cust_443,prod_4054
rent_2902,cust_5082,prod_4501
rent_2903,cust_5358,prod_5702
rent_2904,cust_3889,prod_5770
rent_2905,cust_9391,prod_5426
rent_2906,cust_7832,prod_7438
rent_2907,cust_3643,prod_8832
rent_2908,cust_5492,prod_7646
rent_2909,cust_9417,prod_2118
rent_2910,cust_8310,prod_2913
rent_2911,cust_3969,prod_4047
rent_2912,cust_881,prod_7934
rent_2913,cust_9267,prod_4334
rent_2914,cust_8549,prod_3027
rent_2915,cust_9745,prod_6279
rent_2916,cust_8486,prod_5501
rent_2917,cust_7790,prod_9562
rent_2918,cust_6643,prod_5104
rent_2919,cust_6571,prod_3166
rent_2920,cust_5693,prod_9479
rent_2921,cust_923,prod_6384
rent_2922,cust_7720,prod_8077
rent_2923,cust_7128,prod_7150
rent_2924,cust_3904,prod_2246
rent_2925,cust_4442,prod_5873
rent_2926,cust_178,prod_8432
rent_2927,cust_2694,prod_9989
rent_2928,cust_8095,prod_1845
rent_2929,cust_6030,prod_6418
rent_2930,cust_217,prod_8737
rent_2931,cust_4963,prod_1152
rent_2932,cust_2603,prod_6906
rent_2933,cust_736,prod_2464
rent_2934,cust_6276,prod_742
rent_2935,cust_8266,prod_8385
rent_2936,cust_510,prod_5221
rent_2937,cust_5922,prod_6981
rent_2938,cust_3547,prod_2075
rent_2939,cust_509,prod_1317
rent_2940,cust_3442,prod_756
rent_2941,cust_4118,prod_2990
rent_2942,cust_6950,prod_3850
rent_2943,cust_8202,prod_354
rent_2944,cust_3238,prod_6283
rent_2945,cust_7096,prod_954
rent_2946,cust_9972,prod_1967
rent_2947,cust_8396,prod_9810
rent_2948,cust_3116,prod_4908
rent_2949,cust_7499,prod_3142
rent_2950,cust_773,prod_1664
rent_2951,cust_7731,prod_4803
rent_2952,cust_3019,prod_5386
rent_2953,cust_9156,prod_6445
rent_2954,cust_5025,prod_5675
rent_2955,cust_3324,prod_3494
rent_2956,cust_3962,prod_671
rent_2957,cust_2613,prod_8549
rent_2958,cust_8687,prod_6084
rent_2959,cust_9918,prod_7140
rent_2960,cust_3226,prod_8203
rent_2961,cust_9356,prod_2516
rent_2962,cust_7110,prod_4269
rent_2963,cust_1863,prod_837
rent_2964,cust_1526,prod_676
rent_2965,cust_4269,prod_2940
rent_2966,cust_3390,prod_7641
rent_2967,cust_4246,prod_782
rent_2968,cust_3815,prod_6160
rent_2969,cust_4749,prod_4017
rent_2970,cust_3373,prod_7119
rent_2971,cust_7175,prod_5348
rent_2972,cust_448,prod_1291
rent_2973,cust_2460,prod_4230
rent_2974,cust_8898,prod_548
rent_2975,cust_8128,prod_8985
rent_2976,cust_1774,prod_266
rent_2977,cust_2450,prod_612
rent_2978,cust_8046,prod_1349
rent_2979,cust_7906,prod_3862
rent_2980,cust_1156,prod_6346
rent_2981,cust_4584,prod_6344
rent_2982,cust_4416,prod_3047
rent_2983,cust_8677,prod_1726
rent_2984,cust_4332,prod_4149
rent_2985,cust_3895,prod_6521
rent_2986,cust_3696,prod_4408
rent_2987,cust_3607,prod_7275
rent_2988,cust_9815,prod_5511
rent_2989,cust_7902,prod_8187
rent_2990,cust_6905,prod_8738
rent_2991,cust_9610,prod_9475
rent_2992,cust_4336,prod_5502
rent_2993,cust_978,prod_4974
rent_2994,cust_3517,prod_3901
rent_2995,cust_5766,prod_4130
rent_2996,cust_8416,prod_6624
rent_2997,cust_7630,prod_5057
rent_2998,cust_1446,prod_3199
rent_2999,cust_1876,prod_1401
rent_3000,cust_7281,prod_7563
rent_3001,cust_8865,prod_7491
rent_3002,cust_8246,prod_6039
rent_3003,cust_194,prod_8688
rent_3004,cust_4306,prod_8318
rent_3005,cust_8435,prod_907
rent_3006,cust_9292,prod_9956
rent_3007,cust_3103,prod_7722
rent_3008,cust_2750,prod_2852
rent_3009,cust_7667,prod_7354
rent_3010,cust_8692,prod_4696
rent_3011,cust_9408,prod_3538
rent_3012,cust_8162,prod_1515
rent_3013,cust_9301,prod_2013
rent_3014,cust_3115,prod_3472
rent_3015,cust_541,prod_6590
rent_3016,cust_8537,prod_4601
rent_3017,cust_6419,prod_5113
rent_3018,cust_6717,prod_4033
rent_3019,cust_3846,prod_3734
rent_3020,cust_3643,prod_8887
rent_3021,cust_3426,prod_7274
rent_3022,cust_2538,prod_3741
rent_3023,cust_3175,prod_2512
rent_3024,cust_1695,prod_7410
rent_3025,cust_3114,prod_6152
rent_3026,cust_7640,prod_5779
rent_3027,cust_7891,prod_5938
rent_3028,cust_3472,prod_9046
rent_3029,cust_24,prod_9221
rent_3030,cust_571,prod_3784
rent_3031,cust_4817,prod_4837
rent_3032,cust_3458,prod_814
rent_3033,cust_573,prod_7466
rent_3034,cust_4575,prod_3846
rent_3035,cust_4594,prod_4020
rent_3036,cust_696,prod_7387
rent_3037,cust_5750,prod_2161
rent_3038,cust_2035,prod_8220
rent_3039,cust_4673,prod_9964
rent_3040,cust_5933,prod_7312
rent_3041,cust_5694,prod_7229
rent_3042,cust_9071,prod_1176
rent_3043,cust_3594,prod_7415
rent_3044,cust_7795,prod_5332
rent_3045,cust_9182,prod_6044
rent_3046,cust_1585,prod_2345
rent_3047,cust_4634,prod_6113
rent_3048,cust_3907,prod_290
rent_3049,cust_2345,prod_3177
rent_3050,cust_1896,prod_1707
rent_3051,cust_2348,prod_8732
rent_3052,cust_965,prod_4821
rent_3053,cust_5459,prod_5823
rent_3054,cust_1798,prod_2856
rent_3055,cust_2381,prod_8236
rent_3056,cust_1301,prod_5107
rent_3057,cust_3594,prod_4045
rent_3058,cust_4589,prod_7968
rent_3059,cust_7513,prod_1567
rent_3060,cust_2144,prod_9614
rent_3061,cust_5153,prod_3507
rent_3062,cust_4008,prod_3944
rent_3063,cust_4276,prod_423
rent_3064,cust_3501,prod_657
rent_3065,cust_5516,prod_8683
rent_3066,cust_2792,prod_1897
rent_3067,cust_4606,prod_7496
rent_3068,cust_1714,prod_4664
rent_3069,cust_7899,prod_9610
rent_3070,cust_3563,prod_47
rent_3071,cust_5268,prod_308
rent_3072,cust_9963,prod_5569
rent_3073,cust_6523,prod_7522
rent_3074,cust_6080,prod_4319
rent_3075,cust_5170,prod_718
rent_3076,cust_5949,prod_9342
rent_3077,cust_9663,prod_2948
rent_3078,cust_2534,prod_4447
rent_3079,cust_1090,prod_1209
rent_3080,cust_1929,prod_8016
rent_3081,cust_6821,prod_9996
rent_3082,cust_6172,prod_5682
rent_3083,cust_7243,prod_1451
rent_3084,cust_4709,prod_9610
rent_3085,cust_2754,prod_557
rent_3086,cust_2783,prod_2045
rent_3087,cust_2281,prod_7214
rent_3088,cust_5780,prod_4759
rent_3089,cust_9996,prod_1736
rent_3090,cust_8451,prod_4153
rent_3091,cust_2025,prod_6200
rent_3092,cust_5016,prod_8985
rent_3093,cust_4663,prod_7068
rent_3094,cust_9848,prod_6634
rent_3095,cust_7491,prod_1737
rent_3096,cust_5852,prod_9186
rent_3097,cust_5024,prod_5771
rent_3098,cust_3953,prod_4596
rent_3099,cust_2015,prod_9125
rent_3100,cust_8690,prod_8879
rent_3101,cust_4090,prod_4236
rent_3102,cust_1584,prod_4060
rent_3103,cust_1004,prod_1523
rent_3104,cust_8994,prod_3401
rent_3105,cust_5215,prod_508
rent_3106,cust_1057,prod_5559
rent_3107,cust_2818,prod_8892
rent_3108,cust_3509,prod_1554
rent_3109,cust_8865,prod_5389
rent_3110,cust_5201,prod_3303
rent_3111,cust_2913,prod_4704
rent_3112,cust_7542,prod_7421
rent_3113,cust_7390,prod_184
rent_3114,cust_9208,prod_9032
rent_3115,cust_954,prod_2935
rent_3116,cust_5756,prod_9423
rent_3117,cust_7557,prod_3618
rent_3118,cust_6302,prod_8141
rent_3119,cust_4984,prod_434
rent_3120,cust_8936,prod_2823
rent_3121,cust_8286,prod_2005
rent_3122,cust_496,prod_6314
rent_3123,cust_101,prod_5163
rent_3124,cust_2329,prod_4350
rent_3125,cust_6384,prod_6697
rent_3126,cust_619,prod_4369
rent_3127,cust_1104,prod_5669
rent_3128,cust_2206,prod_9680
rent_3129,cust_9626,prod_1024
rent_3130,cust_3996,prod_8502
rent_3131,cust_8968,prod_5157
rent_3132,cust_2552,prod_2265
rent_3133,cust_5747,prod_2403
rent_3134,cust_3503,prod_6831
rent_3135,cust_4786,prod_9901
rent_3136,cust_3761,prod_9863
rent_3137,cust_3131,prod_7039
rent_3138,cust_6864,prod_6821
rent_3139,cust_6359,prod_3752
rent_3140,cust_6060,prod_9157
rent_3141,cust_9533,prod_6031
rent_3142,cust_1848,prod_2590
rent_3143,cust_7952,prod_9050
rent_3144,cust_6110,prod_5404
rent_3145,cust_9009,prod_4095
rent_3146,cust_3891,prod_311
rent_3147,cust_3640,prod_3076
rent_3148,cust_5339,prod_5162
rent_3149,cust_1419,prod_637
rent_3150,cust_7165,prod_8640
rent_3151,cust_386,prod_7176
rent_3152,cust_7611,prod_9563
rent_3153,cust_3215,prod_9798
rent_3154,cust_9439,prod_9414
rent_3155,cust_7673,prod_2489
rent_3156,cust_7071,prod_9236
rent_3157,cust_9542,prod_7425
rent_3158,cust_4573,prod_8457
rent_3159,cust_7544,prod_8589
rent_3160,cust_3591,prod_2461
rent_3161,cust_9796,prod_4411
rent_3162,cust_2508,prod_1586
rent_3163,cust_9259,prod_5171
rent_3164,cust_3539,prod_5307
rent_3165,cust_5313,prod_4294
rent_3166,cust_7253,prod_2356
rent_3167,cust_3465,prod_621
rent_3168,cust_2626,prod_6067
rent_3169,cust_6638,prod_6509
rent_3170,cust_9445,prod_1655
rent_3171,cust_6153,prod_704
rent_3172,cust_6595,prod_4447
rent_3173,cust_9366,prod_7870
rent_3174,cust_6193,prod_3969
rent_3175,cust_6272,prod_9727
rent_3176,cust_4726,prod_7589
rent_3177,cust_318,prod_2977
rent_3178,cust_8604,prod_437
rent_3179,cust_8883,prod_2957
rent_3180,cust_5732,prod_3779
rent_3181,cust_7742,prod_3785
rent_3182,cust_3493,prod_6838
rent_3183,cust_277,prod_3116
rent_3184,cust_9822,prod_2763
rent_3185,cust_6932,prod_790
rent_3186,cust_6904,prod_4147
rent_3187,cust_2721,prod_3122
rent_3188,cust_6726,prod_1533
rent_3189,cust_9452,prod_8990
rent_3190,cust_9224,prod_4442
rent_3191,cust_8514,prod_7060
rent_3192,cust_4721,prod_5205
rent_3193,cust_6758,prod_7484
rent_3194,cust_8729,prod_9075
rent_3195,cust_3170,prod_5852
rent_3196,cust_9494,prod_7332
rent_3197,cust_71,prod_2982
rent_3198,cust_8653,prod_8957
rent_3199,cust_7693,prod_9241
rent_3200,cust_6210,prod_4327
rent_3201,cust_5562,prod_6474
rent_3202,cust_4826,prod_9616
rent_3203,cust_6843,prod_8145
rent_3204,cust_3670,prod_5042
rent_3205,cust_8446,prod_4637
rent_3206,cust_4251,prod_155
rent_3207,cust_5353,prod_2164
rent_3208,cust_2304,prod_1354
rent_3209,cust_956,prod_9005
rent_3210,cust_2930,prod_3109
rent_3211,cust_9637,prod_8630
rent_3212,cust_605,prod_4303
rent_3213,cust_7951,prod_4446
rent_3214,cust_2269,prod_3246
rent_3215,cust_3298,prod_8892
rent_3216,cust_3038,prod_6357
rent_3217,cust_3679,prod_71
rent_3218,cust_3959,prod_3780
rent_3219,cust_5528,prod_1766
rent_3220,cust_2283,prod_2680
rent_3221,cust_6277,prod_4097
rent_3222,cust_3167,prod_2836
rent_3223,cust_5639,prod_4925
rent_3224,cust_2369,prod_6917
rent_3225,cust_9810,prod_9416
rent_3226,cust_8840,prod_4244
rent_3227,cust_165,prod_8238
rent_3228,cust_8527,prod_4154
rent_3229,cust_7504,prod_3294
rent_3230,cust_5292,prod_1154
rent_3231,cust_1541,prod_681
rent_3232,cust_8062,prod_795
rent_3233,cust_6181,prod_2027
rent_3234,cust_5963,prod_9321
rent_3235,cust_3921,prod_4697
rent_3236,cust_9243,prod_6880
rent_3237,cust_7456,prod_3662
rent_3238,cust_8036,prod_9134
rent_3239,cust_6971,prod_5676
rent_3240,cust_7677,prod_8338
rent_3241,cust_8844,prod_1368
rent_3242,cust_1376,prod_5924
rent_3243,cust_7780,prod_5607
rent_3244,cust_7936,prod_4865
rent_3245,cust_5448,prod_5678
rent_3246,cust_2726,prod_9970
rent_3247,cust_3016,prod_4603
rent_3248,cust_1987,prod_4768
rent_3249,cust_8781,prod_3036
rent_3250,cust_8747,prod_7653
rent_3251,cust_8757,prod_6629
rent_3252,cust_3580,prod_9205
rent_3253,cust_3915,prod_5542
rent_3254,cust_4849,prod_7949
rent_3255,cust_9805,prod_9847
rent_3256,cust_9125,prod_9878
rent_3257,cust_2641,prod_9282
rent_3258,cust_9002,prod_7994
rent_3259,cust_2391,prod_8876
rent_3260,cust_5404,prod_1410
rent_3261,cust_6180,prod_5467
rent_3262,cust_3246,prod_9353
rent_3263,cust_5257,prod_4919
rent_3264,cust_2567,prod_3685
rent_3265,cust_6901,prod_8074
rent_3266,cust_8140,prod_3465
rent_3267,cust_1918,prod_3803
rent_3268,cust_9944,prod_4267
rent_3269,cust_1165,prod_2118
rent_3270,cust_7574,prod_3453
rent_3271,cust_4828,prod_3087
rent_3272,cust_9603,prod_157
rent_3273,cust_4536,prod_3457
rent_3274,cust_5407,prod_9578
rent_3275,cust_4865,prod_7676
rent_3276,cust_913,prod_2453
rent_3277,cust_6651,prod_5588
rent_3278,cust_489,prod_9085
rent_3279,cust_196,prod_4256
rent_3280,cust_3991,prod_6206
rent_3281,cust_235,prod_2449
rent_3282,cust_1906,prod_1468
rent_3283,cust_4578,prod_4045
rent_3284,cust_4304,prod_4318
rent_3285,cust_5332,prod_5027
rent_3286,cust_3346,prod_497
rent_3287,cust_93,prod_7920
rent_3288,cust_503,prod_7674
rent_3289,cust_4749,prod_3935
rent_3290,cust_8691,prod_927
rent_3291,cust_9100,prod_918
rent_3292,cust_2568,prod_6381
rent_3293,cust_5367,prod_5325
rent_3294,cust_4947,prod_3843
rent_3295,cust_3138,prod_4486
rent_3296,cust_302,prod_4861
rent_3297,cust_9825,prod_2871
rent_3298,cust_2002,prod_2743
rent_3299,cust_704,prod_4961
rent_3300,cust_5141,prod_1436
rent_3301,cust_1565,prod_4455
rent_3302,cust_9177,prod_6357
rent_3303,cust_3992,prod_3915
rent_3304,cust_6797,prod_4759
rent_3305,cust_5312,prod_5080
rent_3306,cust_6734,prod_9116
rent_3307,cust_68,prod_607
rent_3308,cust_2245,prod_6938
rent_3309,cust_8746,prod_6272
rent_3310,cust_7117,prod_2364
rent_3311,cust_3749,prod_5829
rent_3312,cust_5376,prod_8833
rent_3313,cust_2572,prod_9608
rent_3314,cust_5750,prod_7828
rent_3315,cust_4269,prod_8572
rent_3316,cust_5906,prod_8322
rent_3317,cust_8667,prod_7811
rent_3318,cust_1209,prod_5824
rent_3319,cust_7547,prod_3053
rent_3320,cust_5317,prod_6259
rent_3321,cust_9308,prod_1815
rent_3322,cust_9344,prod_386
rent_3323,cust_9908,prod_5478
rent_3324,cust_4637,prod_2139
rent_3325,cust_643,prod_2162
rent_3326,cust_6788,prod_4502
rent_3327,cust_8304,prod_9623
rent_3328,cust_6729,prod_2833
rent_3329,cust_7724,prod_4913
rent_3330,cust_6585,prod_7634
rent_3331,cust_4634,prod_7533
rent_3332,cust_6613,prod_5683
rent_3333,cust_6536,prod_9281
rent_3334,cust_4579,prod_9103
rent_3335,cust_1013,prod_2914
rent_3336,cust_4514,prod_7230
rent_3337,cust_6753,prod_2661
rent_3338,cust_8691,prod_7122
rent_3339,cust_1506,prod_25
rent_3340,cust_8428,prod_2594
rent_3341,cust_6315,prod_8382
rent_3342,cust_1708,prod_1608
rent_3343,cust_3828,prod_7472
rent_3344,cust_9510,prod_9079
rent_3345,cust_5100,prod_19
rent_3346,cust_13,prod_979
rent_3347,cust_8252,prod_9950
rent_3348,cust_8093,prod_3054
rent_3349,cust_6432,prod_2011
rent_3350,cust_578,prod_4718
rent_3351,cust_2467,prod_8353
rent_3352,cust_8111,prod_9959
rent_3353,cust_9990,prod_1693
rent_3354,cust_6424,prod_2768
rent_3355,cust_2276,prod_6669
rent_3356,cust_295,prod_4214
rent_3357,cust_3784,prod_5372
rent_3358,cust_178,prod_6127
rent_3359,cust_5306,prod_189
rent_3360,cust_3231,prod_435
rent_3361,cust_9108,prod_8522
rent_3362,cust_3031,prod_3484
rent_3363,cust_1551,prod_5753
rent_3364,cust_7557,prod_4712
rent_3365,cust_7283,prod_6523
rent_3366,cust_6847,prod_7063
rent_3367,cust_4869,prod_2449
rent_3368,cust_1779,prod_2883
rent_3369,cust_7867,prod_635
rent_3370,cust_2751,prod_2764
rent_3371,cust_5039,prod_5313
rent_3372,cust_8950,prod_1556
rent_3373,cust_8011,prod_4736
rent_3374,cust_1954,prod_911
rent_3375,cust_1766,prod_8445
rent_3376,cust_7829,prod_1506
rent_3377,cust_7226,prod_6893
rent_3378,cust_5266,prod_8178
rent_3379,cust_6207,prod_5437
rent_3380,cust_5957,prod_1036
rent_3381,cust_207,prod_8874
rent_3382,cust_2330,prod_9132
rent_3383,cust_287,prod_84
rent_3384,cust_8839,prod_7676
rent_3385,cust_7042,prod_6715
rent_3386,cust_1557,prod_1525
rent_3387,cust_8224,prod_1693
rent_3388,cust_8270,prod_2393
rent_3389,cust_5459,prod_9424
rent_3390,cust_8049,prod_140
rent_3391,cust_1698,prod_6448
