prd9894,user9894,category9894,05/25/2016,11/15/2016,8
prd9895,user9895,category9895,04/03/2018,11/15/2013,7
prd9896,user9896,category9896,01/23/2011,10/21/2014,5
prd9897,user9897,category9897,03/25/2013,08/19/2014,6
prd9898,user9898,category9898,07/01/2010,11/26/2014,4
prd9899,user9899,category9899,05/02/2018,08/29/2016,2
prd9900,user9900,category9900,08/31/2015,10/05/2016,2
prd9901,user9901,category9901,01/11/2011,07/26/2019,8
prd9902,user9902,category9902,02/01/2013,03/09/2010,6
prd9903,user9903,category9903,01/05/2012,04/22/2014,3
prd9904,user9904,category9904,01/21/2019,10/22/2010,5
prd9905,user9905,category9905,08/01/2017,11/16/2014,7
prd9906,user9906,category9906,05/15/2019,06/16/2013,7
prd9907,user9907,category9907,02/18/2017,08/31/2013,3
prd9908,user9908,category9908,03/23/2014,03/28/2013,5
prd9909,user9909,category9909,01/30/2019,11/09/2017,2
prd9910,user9910,category9910,01/31/2018,11/28/2014,5
prd9911,user9911,category9911,07/14/2019,08/27/2017,8
prd9912,user9912,category9912,01/26/2016,02/03/2012,4
prd9913,user9913,category9913,03/01/2019,07/23/2019,3
prd9914,user9914,category9914,12/17/2014,12/29/2013,7
prd9915,user9915,category9915,03/14/2015,10/04/2018,8
prd9916,user9916,category9916,01/03/2011,05/14/2014,2
prd9917,user9917,category9917,06/07/2010,07/15/2011,3
prd9918,user9918,category9918,01/19/2010,07/15/2019,3
prd9919,user9919,category9919,05/23/2017,07/13/2018,7
prd9920,user9920,category9920,01/28/2017,12/28/2016,7
prd9921,user9921,category9921,11/23/2018,12/14/2015,5
prd9922,user9922,category9922,07/04/2013,08/11/2019,7
prd9923,user9923,category9923,01/23/2016,08/24/2014,2
prd9924,user9924,category9924,07/13/2011,12/31/2011,7
prd9925,user9925,category9925,03/10/2010,09/23/2014,6
prd9926,user9926,category9926,02/10/2013,03/06/2013,5
prd9927,user9927,category9927,11/30/2016,12/06/2012,3
prd9928,user9928,category9928,02/23/2010,05/04/2010,4
prd9929,user9929,category9929,06/22/2018,12/04/2016,7
prd9930,user9930,category9930,01/18/2011,12/21/2016,3
prd9931,user9931,category9931,02/06/2019,09/24/2011,8
prd9932,user9932,category9932,02/24/2012,07/07/2019,5
prd9933,user9933,category9933,06/30/2019,11/08/2013,7
prd9934,user9934,category9934,01/15/2019,04/24/2016,3
prd9935,user9935,category9935,05/23/2018,12/10/2018,6
prd9936,user9936,category9936,01/26/2011,08/18/2016,4
prd9937,user9937,category9937,10/10/2010,11/01/2017,4
prd9938,user9938,category9938,04/30/2014,09/18/2017,2
prd9939,user9939,category9939,08/26/2015,09/15/2011,7
prd9940,user9940,category9940,02/22/2012,06/01/2016,2
prd9941,user9941,category9941,03/04/2018,04/11/2018,6
prd9942,user9942,category9942,07/14/2014,10/19/2016,7
prd9943,user9943,category9943,02/04/2014,07/18/2012,2
prd9944,user9944,category9944,05/14/2012,09/06/2015,6
prd9945,user9945,category9945,02/13/2018,08/16/2012,5
prd9946,user9946,category9946,02/01/2019,11/15/2016,7
prd9947,user9947,category9947,08/17/2012,12/04/2015,6
prd9948,user9948,category9948,06/16/2011,09/15/2018,2
prd9949,user9949,category9949,06/07/2014,07/23/2018,7
prd9950,user9950,category9950,03/14/2013,12/26/2016,3
prd9951,user9951,category9951,02/08/2018,06/03/2018,5
prd9952,user9952,category9952,01/15/2018,03/04/2018,7
prd9953,user9953,category9953,06/11/2014,10/15/2013,6
prd9954,user9954,category9954,02/06/2011,02/09/2018,4
prd9955,user9955,category9955,01/27/2012,04/13/2019,5
prd9956,user9956,category9956,05/29/2015,12/27/2010,7
prd9957,user9957,category9957,05/08/2016,07/06/2016,6
prd9958,user9958,category9958,10/16/2018,12/10/2012,8
prd9959,user9959,category9959,10/07/2017,12/23/2017,5
prd9960,user9960,category9960,05/14/2011,08/18/2014,7
prd9961,user9961,category9961,11/12/2016,11/28/2018,7
prd9962,user9962,category9962,06/30/2012,08/20/2017,2
prd9963,user9963,category9963,01/28/2012,07/20/2018,2
prd9964,user9964,category9964,07/09/2017,12/24/2017,2
prd9965,user9965,category9965,09/18/2016,10/06/2017,8
prd9966,user9966,category9966,08/01/2010,09/04/2013,4
prd9967,user9967,category9967,11/09/2015,11/25/2018,8
prd9968,user9968,category9968,02/17/2015,05/07/2013,6
prd9969,user9969,category9969,04/04/2011,11/06/2017,8
prd9970,user9970,category9970,01/05/2010,11/25/2010,5
prd9971,user9971,category9971,04/14/2011,05/30/2013,4
prd9972,user9972,category9972,08/15/2013,11/22/2010,6
prd9973,user9973,category9973,07/30/2011,10/27/2011,8
prd9974,user9974,category9974,01/15/2018,07/05/2010,3
prd9975,user9975,category9975,10/23/2012,12/31/2010,2
prd9976,user9976,category9976,06/15/2013,09/29/2011,8
prd9977,user9977,category9977,03/03/2011,06/05/2012,6
prd9978,user9978,category9978,04/12/2019,08/03/2018,4
prd9979,user9979,category9979,06/17/2014,08/05/2011,3
prd9980,user9980,category9980,03/13/2014,08/28/2017,6
prd9981,user9981,category9981,11/18/2017,12/14/2018,3
prd9982,user9982,category9982,10/09/2015,12/17/2016,6
prd9983,user9983,category9983,06/21/2010,07/10/2017,5
prd9984,user9984,category9984,04/02/2016,07/09/2014,5
prd9985,user9985,category9985,03/28/2010,05/19/2011,2
prd9986,user9986,category9986,03/02/2015,10/23/2013,5
prd9987,user9987,category9987,01/09/2014,03/22/2014,5
prd9988,user9988,category9988,05/19/2011,11/16/2017,7
prd9989,user9989,category9989,03/14/2018,12/10/2011,8
prd9990,user9990,category9990,02/17/2019,02/24/2016,4
prd9991,user9991,category9991,08/01/2015,08/31/2011,7
prd9992,user9992,category9992,10/04/2017,12/12/2012,3
prd9993,user9993,category9993,02/12/2014,05/03/2012,3
prd9994,user9994,category9994,03/20/2017,05/10/2012,4
prd9995,user9995,category9995,02/11/2016,04/07/2010,4
prd9996,user9996,category9996,04/17/2014,07/30/2018,3
prd9997,user9997,category9997,04/28/2018,08/20/2012,6
prd9998,user9998,category9998,04/26/2012,06/23/2015,8
prd9999,user9999,category9999,05/16/2011,12/22/2018,2
prd10000,user10000,category10000,02/21/2015,10/10/2013,5
prd10001,user10001,category10001,05/23/2017,10/18/2016,4
prd10002,user10002,category10002,09/11/2012,09/18/2014,2
prd10003,user10003,category10003,08/18/2017,12/09/2018,8
prd10004,user10004,category10004,06/08/2017,11/21/2017,7
prd10005,user10005,category10005,02/01/2010,05/26/2013,5
prd10006,user10006,category10006,02/29/2016,10/09/2017,5
prd10007,user10007,category10007,02/14/2014,10/22/2015,7
prd10008,user10008,category10008,05/25/2012,10/30/2015,2
prd10009,user10009,category10009,01/15/2012,05/30/2018,4
prd10010,user10010,category10010,07/11/2012,10/20/2014,7
prd10011,user10011,category10011,08/23/2017,12/13/2018,7
prd10012,user10012,category10012,08/18/2013,12/08/2014,4
prd10013,user10013,category10013,04/23/2011,06/17/2017,7
prd10014,user10014,category10014,11/04/2014,12/13/2012,5
prd10015,user10015,category10015,12/01/2018,12/01/2018,6
prd10016,user10016,category10016,01/06/2011,04/17/2017,5
prd10017,user10017,category10017,02/02/2017,05/06/2019,2
prd10018,user10018,category10018,03/04/2010,09/11/2015,6
prd10019,user10019,category10019,01/03/2015,10/07/2010,6
prd10020,user10020,category10020,01/11/2015,09/09/2013,5
prd10021,user10021,category10021,04/19/2019,07/23/2010,3
prd10022,user10022,category10022,01/26/2018,07/01/2017,6
prd10023,user10023,category10023,02/02/2014,08/06/2012,5
prd10024,user10024,category10024,06/20/2014,11/08/2018,3
prd10025,user10025,category10025,03/18/2010,07/30/2014,5
prd10026,user10026,category10026,02/27/2018,03/09/2015,8
prd10027,user10027,category10027,07/07/2012,10/22/2017,3
prd10028,user10028,category10028,05/22/2012,08/05/2019,3
prd10029,user10029,category10029,01/07/2011,07/14/2017,2
prd10030,user10030,category10030,03/17/2010,04/12/2011,7
prd10031,user10031,category10031,06/03/2010,11/03/2017,3
prd10032,user10032,category10032,04/03/2010,08/22/2010,4
prd10033,user10033,category10033,02/16/2014,03/05/2017,6
prd10034,user10034,category10034,02/07/2016,04/23/2010,3
prd10035,user10035,category10035,05/24/2014,08/02/2011,8
prd10036,user10036,category10036,01/27/2015,08/25/2014,4
prd10037,user10037,category10037,01/08/2012,03/23/2018,7
prd10038,user10038,category10038,01/29/2010,09/03/2015,7
prd10039,user10039,category10039,05/29/2016,10/12/2012,8
prd10040,user10040,category10040,06/07/2013,07/20/2018,6
prd10041,user10041,category10041,03/17/2016,05/22/2014,6
prd10042,user10042,category10042,01/07/2015,02/03/2011,4
prd10043,user10043,category10043,01/25/2017,12/12/2015,5
prd10044,user10044,category10044,03/12/2015,07/11/2017,4
prd10045,user10045,category10045,12/03/2011,12/17/2013,6
prd10046,user10046,category10046,03/12/2016,10/08/2011,7
prd10047,user10047,category10047,07/28/2014,09/19/2011,4
prd10048,user10048,category10048,02/21/2018,07/12/2011,5
prd10049,user10049,category10049,02/22/2012,04/21/2011,4
prd10050,user10050,category10050,06/22/2018,08/21/2010,4
prd10051,user10051,category10051,03/01/2012,05/25/2012,4
prd10052,user10052,category10052,04/01/2014,08/24/2010,3
prd10053,user10053,category10053,06/16/2017,08/26/2014,3
prd10054,user10054,category10054,10/10/2016,11/04/2014,7
prd10055,user10055,category10055,06/18/2017,11/20/2013,2
prd10056,user10056,category10056,06/22/2012,10/09/2018,7
prd10057,user10057,category10057,05/14/2018,06/16/2016,6
prd10058,user10058,category10058,01/21/2011,03/23/2012,4
prd10059,user10059,category10059,07/22/2010,10/04/2017,8
prd10060,user10060,category10060,03/02/2014,08/06/2014,8
prd10061,user10061,category10061,05/02/2011,10/26/2010,6
prd10062,user10062,category10062,03/31/2016,12/16/2016,2
prd10063,user10063,category10063,02/15/2012,11/15/2014,4
prd10064,user10064,category10064,07/18/2019,08/23/2015,3
prd10065,user10065,category10065,01/20/2018,08/20/2010,2
prd10066,user10066,category10066,02/25/2014,03/15/2017,3
prd10067,user10067,category10067,05/15/2014,07/06/2013,4
prd10068,user10068,category10068,10/31/2013,11/09/2011,8
prd10069,user10069,category10069,02/09/2013,03/16/2016,6
prd10070,user10070,category10070,10/05/2017,10/25/2010,2
prd10071,user10071,category10071,03/01/2011,05/18/2014,7
prd10072,user10072,category10072,05/13/2016,08/12/2017,7
prd10073,user10073,category10073,03/17/2018,10/17/2014,7
prd10074,user10074,category10074,03/06/2016,09/29/2016,4
prd10075,user10075,category10075,02/05/2015,10/19/2015,5
prd10076,user10076,category10076,03/24/2011,11/24/2014,8
prd10077,user10077,category10077,01/08/2011,02/05/2015,7
prd10078,user10078,category10078,02/07/2011,08/18/2015,7
prd10079,user10079,category10079,11/14/2010,11/28/2012,5
prd10080,user10080,category10080,11/16/2014,11/22/2017,7
prd10081,user10081,category10081,01/03/2018,06/17/2012,4
prd10082,user10082,category10082,06/06/2019,11/26/2011,5
prd10083,user10083,category10083,09/24/2014,10/01/2010,2
prd10084,user10084,category10084,04/15/2012,06/04/2018,8
prd10085,user10085,category10085,01/15/2018,09/18/2010,5
prd10086,user10086,category10086,11/01/2014,12/26/2015,5
prd10087,user10087,category10087,10/23/2018,11/24/2014,5
prd10088,user10088,category10088,08/29/2017,09/07/2015,4
prd10089,user10089,category10089,06/28/2013,09/28/2012,7
prd10090,user10090,category10090,05/18/2017,12/14/2011,4
prd10091,user10091,category10091,05/12/2012,05/20/2019,3
prd10092,user10092,category10092,05/19/2013,08/09/2015,6
prd10093,user10093,category10093,03/02/2017,05/22/2015,5
prd10094,user10094,category10094,02/03/2012,12/15/2016,3
prd10095,user10095,category10095,03/07/2019,11/17/2011,5
prd10096,user10096,category10096,05/05/2013,10/23/2012,3
prd10097,user10097,category10097,04/17/2014,04/24/2014,7
prd10098,user10098,category10098,04/26/2012,10/07/2017,8
prd10099,user10099,category10099,01/12/2018,02/03/2017,7
prd10100,user10100,category10100,07/03/2018,12/09/2010,7
prd10101,user10101,category10101,11/19/2010,12/15/2011,2
prd10102,user10102,category10102,05/29/2019,08/24/2011,2
prd10103,user10103,category10103,03/31/2013,06/26/2016,3
prd10104,user10104,category10104,01/09/2014,03/02/2010,3
prd10105,user10105,category10105,08/09/2013,09/25/2010,3
prd10106,user10106,category10106,05/18/2014,05/20/2016,8
prd10107,user10107,category10107,09/23/2014,10/19/2011,4
prd10108,user10108,category10108,03/14/2010,06/07/2019,2
prd10109,user10109,category10109,03/16/2018,07/22/2014,4
prd10110,user10110,category10110,03/22/2018,04/21/2018,3
prd10111,user10111,category10111,05/15/2014,05/31/2012,8
prd10112,user10112,category10112,04/17/2014,05/10/2018,4
prd10113,user10113,category10113,10/30/2018,11/25/2015,4
prd10114,user10114,category10114,04/09/2017,05/01/2015,4
prd10115,user10115,category10115,03/04/2012,07/17/2015,8
prd10116,user10116,category10116,01/08/2010,10/09/2017,3
prd10117,user10117,category10117,08/21/2011,09/18/2012,6
prd10118,user10118,category10118,02/05/2017,03/20/2011,7
prd10119,user10119,category10119,03/27/2019,06/08/2015,7
prd10120,user10120,category10120,05/26/2014,06/02/2017,6
prd10121,user10121,category10121,04/19/2016,10/21/2013,8
prd10122,user10122,category10122,01/26/2011,06/01/2014,8
prd10123,user10123,category10123,02/10/2018,08/23/2011,3
prd10124,user10124,category10124,01/22/2019,02/07/2012,2
prd10125,user10125,category10125,01/04/2013,02/24/2016,4
prd10126,user10126,category10126,01/30/2011,11/14/2012,7
prd10127,user10127,category10127,10/10/2011,11/29/2014,6
prd10128,user10128,category10128,02/26/2019,08/26/2016,5
prd10129,user10129,category10129,04/18/2016,06/01/2012,8
prd10130,user10130,category10130,11/27/2012,12/30/2015,8
prd10131,user10131,category10131,06/01/2012,07/02/2015,3
prd10132,user10132,category10132,08/30/2015,11/18/2018,8
prd10133,user10133,category10133,03/14/2011,03/18/2013,4
prd10134,user10134,category10134,01/20/2019,08/31/2017,5
prd10135,user10135,category10135,05/10/2016,06/15/2019,8
prd10136,user10136,category10136,01/29/2017,10/25/2010,4
prd10137,user10137,category10137,11/12/2011,11/30/2017,6
prd10138,user10138,category10138,03/26/2018,09/17/2014,8
prd10139,user10139,category10139,07/19/2014,08/03/2015,5
prd10140,user10140,category10140,01/17/2017,07/10/2017,2
prd10141,user10141,category10141,02/19/2011,08/21/2014,6
prd10142,user10142,category10142,07/20/2017,12/05/2017,5
prd10143,user10143,category10143,08/27/2015,08/31/2011,5
prd10144,user10144,category10144,01/31/2015,02/18/2019,7
prd10145,user10145,category10145,05/02/2017,08/02/2019,4
prd10146,user10146,category10146,08/18/2017,08/30/2015,3
prd10147,user10147,category10147,01/04/2016,10/30/2011,4
prd10148,user10148,category10148,01/04/2017,11/28/2012,3
prd10149,user10149,category10149,02/23/2013,03/06/2011,4
prd10150,user10150,category10150,03/30/2017,04/13/2015,3
prd10151,user10151,category10151,01/13/2014,10/11/2011,8
prd10152,user10152,category10152,06/16/2015,07/23/2013,2
prd10153,user10153,category10153,04/09/2010,11/15/2010,5
prd10154,user10154,category10154,01/26/2010,04/15/2014,3
prd10155,user10155,category10155,11/23/2016,12/06/2016,5
prd10156,user10156,category10156,03/22/2016,11/10/2017,6
prd10157,user10157,category10157,09/04/2013,09/14/2011,4
prd10158,user10158,category10158,03/02/2019,10/27/2015,3
prd10159,user10159,category10159,01/19/2010,03/23/2010,2
prd10160,user10160,category10160,04/13/2012,12/30/2018,7
prd10161,user10161,category10161,10/26/2017,12/17/2016,8
prd10162,user10162,category10162,02/17/2018,06/25/2018,7
prd10163,user10163,category10163,02/07/2018,08/08/2012,7
prd10164,user10164,category10164,01/24/2017,01/29/2018,3
prd10165,user10165,category10165,12/20/2010,12/29/2018,6
prd10166,user10166,category10166,05/05/2011,09/27/2011,7
prd10167,user10167,category10167,04/06/2016,10/14/2015,4
prd10168,user10168,category10168,05/03/2014,12/02/2013,5
prd10169,user10169,category10169,03/21/2014,11/19/2015,8
prd10170,user10170,category10170,04/30/2014,09/26/2014,8
prd10171,user10171,category10171,01/05/2014,11/02/2012,5
prd10172,user10172,category10172,04/02/2012,06/20/2017,7
prd10173,user10173,category10173,06/15/2017,10/07/2016,7
prd10174,user10174,category10174,01/28/2019,10/19/2015,2
prd10175,user10175,category10175,09/30/2013,11/26/2016,5
prd10176,user10176,category10176,07/02/2014,12/18/2014,4
prd10177,user10177,category10177,07/12/2017,12/27/2010,3
prd10178,user10178,category10178,01/10/2019,06/21/2015,2
prd10179,user10179,category10179,04/03/2011,05/14/2011,5
prd10180,user10180,category10180,02/18/2018,12/02/2015,8
prd10181,user10181,category10181,04/02/2011,12/21/2016,7
prd10182,user10182,category10182,05/28/2012,10/20/2015,4
prd10183,user10183,category10183,01/26/2010,11/29/2016,8
prd10184,user10184,category10184,04/13/2015,12/11/2016,2
prd10185,user10185,category10185,08/22/2010,12/03/2010,8
prd10186,user10186,category10186,08/21/2014,12/16/2014,7
prd10187,user10187,category10187,03/01/2010,04/08/2010,5
prd10188,user10188,category10188,07/24/2010,09/22/2010,4
prd10189,user10189,category10189,03/17/2016,09/02/2012,6
prd10190,user10190,category10190,05/07/2016,05/27/2014,2
prd10191,user10191,category10191,05/25/2018,08/07/2013,3
prd10192,user10192,category10192,04/16/2014,08/24/2011,4
prd10193,user10193,category10193,01/13/2019,09/05/2012,4
prd10194,user10194,category10194,03/11/2012,12/09/2012,7
prd10195,user10195,category10195,03/03/2013,08/01/2019,7
prd10196,user10196,category10196,11/27/2012,12/29/2011,6
prd10197,user10197,category10197,03/27/2017,08/16/2014,2
prd10198,user10198,category10198,01/30/2011,02/03/2014,3
prd10199,user10199,category10199,02/02/2011,10/01/2017,4
prd10200,user10200,category10200,02/15/2014,12/17/2015,5
prd10201,user10201,category10201,07/05/2019,07/24/2019,7
prd10202,user10202,category10202,05/14/2010,07/15/2014,7
prd10203,user10203,category10203,06/12/2011,08/07/2016,8
prd10204,user10204,category10204,01/14/2012,02/10/2017,5
prd10205,user10205,category10205,06/16/2011,08/27/2016,6
prd10206,user10206,category10206,05/12/2016,08/18/2013,7
prd10207,user10207,category10207,01/29/2013,04/10/2016,3
prd10208,user10208,category10208,05/24/2018,09/18/2011,5
prd10209,user10209,category10209,02/05/2015,11/19/2015,4
prd10210,user10210,category10210,03/22/2018,10/14/2013,4
prd10211,user10211,category10211,02/19/2019,05/16/2019,3
prd10212,user10212,category10212,02/18/2016,12/06/2018,5
prd10213,user10213,category10213,05/06/2014,06/12/2014,8
prd10214,user10214,category10214,11/25/2016,12/26/2016,4
prd10215,user10215,category10215,10/25/2015,12/20/2015,8
prd10216,user10216,category10216,10/22/2017,11/05/2015,5
prd10217,user10217,category10217,02/12/2012,07/02/2011,7
prd10218,user10218,category10218,06/29/2011,11/11/2010,5
prd10219,user10219,category10219,01/25/2015,05/13/2013,8
prd10220,user10220,category10220,01/16/2015,04/27/2011,3
prd10221,user10221,category10221,03/07/2016,06/19/2017,4
prd10222,user10222,category10222,03/10/2015,06/07/2019,8
prd10223,user10223,category10223,08/09/2011,11/18/2014,3
prd10224,user10224,category10224,08/21/2015,09/24/2014,7
prd10225,user10225,category10225,10/01/2016,12/15/2016,4
prd10226,user10226,category10226,05/25/2017,06/26/2018,4
prd10227,user10227,category10227,10/14/2011,11/05/2016,2
prd10228,user10228,category10228,07/21/2012,12/06/2014,5
prd10229,user10229,category10229,09/19/2016,11/10/2015,6
prd10230,user10230,category10230,03/06/2011,07/23/2013,5
prd10231,user10231,category10231,10/26/2016,11/22/2016,2
prd10232,user10232,category10232,10/24/2013,12/30/2015,4
prd10233,user10233,category10233,02/15/2019,11/13/2012,6
prd10234,user10234,category10234,02/07/2018,05/04/2017,4
prd10235,user10235,category10235,09/20/2013,12/03/2017,3
prd10236,user10236,category10236,03/03/2015,07/28/2010,7
prd10237,user10237,category10237,10/04/2016,11/27/2016,7
prd10238,user10238,category10238,02/02/2011,10/01/2014,4
prd10239,user10239,category10239,03/14/2015,12/20/2011,4
prd10240,user10240,category10240,01/16/2019,07/14/2019,2
prd10241,user10241,category10241,03/07/2017,12/19/2013,2
prd10242,user10242,category10242,04/22/2010,12/31/2012,8
prd10243,user10243,category10243,05/17/2014,06/25/2016,3
prd10244,user10244,category10244,05/09/2012,08/28/2017,8
prd10245,user10245,category10245,05/10/2012,09/29/2011,2
prd10246,user10246,category10246,01/03/2017,07/27/2013,8
prd10247,user10247,category10247,04/18/2017,09/12/2017,8
prd10248,user10248,category10248,01/02/2019,09/03/2014,6
prd10249,user10249,category10249,10/16/2013,10/17/2012,4
prd10250,user10250,category10250,01/12/2014,06/08/2015,5
prd10251,user10251,category10251,02/24/2012,11/27/2011,6
prd10252,user10252,category10252,05/13/2017,12/07/2011,7
prd10253,user10253,category10253,01/31/2011,06/07/2012,3
prd10254,user10254,category10254,06/14/2015,10/19/2018,4
prd10255,user10255,category10255,01/08/2014,09/06/2014,7
prd10256,user10256,category10256,10/23/2016,12/07/2016,8
prd10257,user10257,category10257,01/24/2012,10/17/2014,2
prd10258,user10258,category10258,01/12/2019,11/30/2015,4
prd10259,user10259,category10259,07/28/2010,08/22/2018,7
prd10260,user10260,category10260,02/23/2010,12/10/2016,8
prd10261,user10261,category10261,04/07/2016,04/15/2017,6
prd10262,user10262,category10262,08/13/2014,11/24/2018,8
prd10263,user10263,category10263,06/05/2011,06/07/2017,8
prd10264,user10264,category10264,02/25/2017,05/18/2013,7
prd10265,user10265,category10265,03/01/2011,07/25/2017,7
prd10266,user10266,category10266,04/12/2011,09/27/2010,6
prd10267,user10267,category10267,09/26/2011,11/16/2012,3
prd10268,user10268,category10268,06/27/2011,09/20/2015,3
prd10269,user10269,category10269,07/22/2013,11/02/2010,6
prd10270,user10270,category10270,05/06/2019,08/08/2014,5
prd10271,user10271,category10271,07/13/2015,08/11/2013,7
prd10272,user10272,category10272,10/03/2012,10/31/2013,6
prd10273,user10273,category10273,05/08/2016,09/14/2014,5
prd10274,user10274,category10274,11/24/2013,12/13/2018,2
prd10275,user10275,category10275,02/25/2014,05/31/2019,3
prd10276,user10276,category10276,04/08/2018,07/06/2014,6
prd10277,user10277,category10277,02/27/2017,05/18/2015,3
prd10278,user10278,category10278,02/15/2017,09/04/2015,6
prd10279,user10279,category10279,05/17/2016,07/13/2019,3
prd10280,user10280,category10280,05/16/2011,06/14/2019,7
prd10281,user10281,category10281,01/25/2019,09/18/2015,4
prd10282,user10282,category10282,06/05/2015,10/18/2018,4
prd10283,user10283,category10283,02/04/2019,09/19/2010,8
prd10284,user10284,category10284,09/03/2017,12/28/2013,5
prd10285,user10285,category10285,04/02/2019,10/05/2012,4
prd10286,user10286,category10286,08/09/2015,09/20/2015,4
prd10287,user10287,category10287,04/17/2012,04/29/2015,6
prd10288,user10288,category10288,07/22/2014,12/16/2017,7
prd10289,user10289,category10289,05/14/2012,07/25/2014,8
prd10290,user10290,category10290,01/26/2012,08/20/2017,2
prd10291,user10291,category10291,05/29/2016,07/23/2013,3
prd10292,user10292,category10292,11/24/2012,12/29/2012,3
prd10293,user10293,category10293,07/24/2013,09/02/2016,5
prd10294,user10294,category10294,09/07/2015,11/06/2015,3
prd10295,user10295,category10295,03/15/2012,11/03/2011,4
prd10296,user10296,category10296,03/02/2013,10/02/2012,2
prd10297,user10297,category10297,05/12/2015,08/24/2017,3
prd10298,user10298,category10298,01/05/2013,06/12/2016,4
prd10299,user10299,category10299,02/02/2015,08/22/2014,6
prd10300,user10300,category10300,01/28/2014,11/22/2015,5
prd10301,user10301,category10301,01/10/2015,05/24/2010,2
prd10302,user10302,category10302,02/04/2014,11/10/2010,5
prd10303,user10303,category10303,03/16/2015,09/08/2012,5
prd10304,user10304,category10304,06/18/2011,06/28/2011,8
prd10305,user10305,category10305,06/16/2018,10/24/2014,8
prd10306,user10306,category10306,06/17/2013,07/13/2015,8
prd10307,user10307,category10307,02/20/2011,10/01/2010,4
prd10308,user10308,category10308,01/15/2013,10/12/2014,2
prd10309,user10309,category10309,02/09/2011,03/01/2013,6
prd10310,user10310,category10310,03/18/2014,07/03/2011,5
prd10311,user10311,category10311,12/29/2016,12/31/2018,8
prd10312,user10312,category10312,07/29/2017,10/16/2013,3
prd10313,user10313,category10313,09/16/2011,09/23/2017,3
prd10314,user10314,category10314,02/24/2011,06/04/2015,2
prd10315,user10315,category10315,08/07/2012,11/26/2016,8
prd10316,user10316,category10316,01/27/2017,11/08/2010,5
prd10317,user10317,category10317,01/02/2019,05/06/2010,5
prd10318,user10318,category10318,02/01/2012,12/24/2017,7
prd10319,user10319,category10319,08/06/2013,10/16/2010,7
prd10320,user10320,category10320,02/13/2019,06/07/2011,7
prd10321,user10321,category10321,04/04/2019,10/16/2010,7
prd10322,user10322,category10322,02/10/2011,05/08/2011,2
prd10323,user10323,category10323,03/24/2012,06/02/2019,4
prd10324,user10324,category10324,04/06/2014,08/01/2012,8
prd10325,user10325,category10325,08/12/2012,10/29/2016,7
prd10326,user10326,category10326,05/06/2011,06/21/2018,4
prd10327,user10327,category10327,05/18/2012,12/04/2016,3
prd10328,user10328,category10328,01/21/2018,06/15/2010,5
prd10329,user10329,category10329,03/22/2012,12/21/2018,2
prd10330,user10330,category10330,01/22/2016,12/18/2011,3
prd10331,user10331,category10331,02/10/2014,06/25/2010,5
prd10332,user10332,category10332,06/21/2015,11/28/2012,2
prd10333,user10333,category10333,03/18/2016,10/09/2016,7
prd10334,user10334,category10334,01/15/2017,12/27/2014,5
prd10335,user10335,category10335,03/07/2017,07/07/2016,2
prd10336,user10336,category10336,03/05/2014,11/29/2018,3
prd10337,user10337,category10337,05/19/2013,08/16/2015,3
prd10338,user10338,category10338,08/24/2013,10/15/2010,6
prd10339,user10339,category10339,03/07/2017,09/20/2010,5
prd10340,user10340,category10340,04/04/2014,08/15/2015,8
prd10341,user10341,category10341,01/08/2016,05/01/2015,5
prd10342,user10342,category10342,03/17/2010,04/23/2014,2
prd10343,user10343,category10343,06/28/2016,07/23/2012,4
prd10344,user10344,category10344,08/07/2018,08/28/2010,8
prd10345,user10345,category10345,04/09/2013,05/12/2016,5
prd10346,user10346,category10346,05/07/2018,09/02/2010,8
prd10347,user10347,category10347,04/22/2011,10/05/2010,6
prd10348,user10348,category10348,02/21/2017,07/09/2018,5
prd10349,user10349,category10349,07/26/2011,11/09/2017,2
prd10350,user10350,category10350,08/16/2015,10/29/2017,8
prd10351,user10351,category10351,01/15/2012,07/27/2011,5
prd10352,user10352,category10352,03/24/2010,04/22/2018,8
prd10353,user10353,category10353,03/27/2016,04/16/2019,8
prd10354,user10354,category10354,08/07/2014,11/10/2016,7
prd10355,user10355,category10355,04/06/2016,12/19/2011,8
prd10356,user10356,category10356,02/14/2011,04/13/2010,2
prd10357,user10357,category10357,01/28/2017,11/23/2012,7
prd10358,user10358,category10358,03/07/2010,09/26/2014,4
prd10359,user10359,category10359,01/16/2010,07/26/2019,2
prd10360,user10360,category10360,02/18/2010,09/26/2011,3
prd10361,user10361,category10361,04/12/2011,07/21/2018,4
prd10362,user10362,category10362,01/22/2019,05/24/2011,7
prd10363,user10363,category10363,05/14/2010,12/14/2011,7
prd10364,user10364,category10364,01/01/2017,09/18/2010,2
prd10365,user10365,category10365,07/02/2018,12/06/2014,7
prd10366,user10366,category10366,07/29/2013,12/01/2018,3
prd10367,user10367,category10367,09/28/2015,12/26/2018,8
prd10368,user10368,category10368,11/27/2016,12/14/2014,2
prd10369,user10369,category10369,05/14/2010,07/14/2016,7
prd10370,user10370,category10370,02/10/2018,08/22/2017,2
prd10371,user10371,category10371,03/06/2011,12/26/2013,5
prd10372,user10372,category10372,03/31/2016,11/17/2012,3
prd10373,user10373,category10373,02/08/2017,08/10/2014,3
prd10374,user10374,category10374,04/25/2018,05/09/2018,5
prd10375,user10375,category10375,11/06/2011,11/23/2014,7
