product_id,description,product_type,quantity_available
prd782,microwave oven,kitchen,1
prd783,queen size bed,bedroom,0
prd784,L-shaped sofa,livingroom,4
prd785,microwave oven,kitchen,8
prd786,queen size bed,bedroom,7
prd787,microwave oven,kitchen,7
prd788,60-inch TV stand,livingroom,5
prd789,dishwasher,kithen,6
prd790,dishwasher,kithen,7
prd791,queen size bed,bedroom,9
prd792,queen size bed,bedroom,2
prd793,L-shaped sofa,livingroom,5
prd794,queen size bed,bedroom,8
prd795,60-inch TV stand,livingroom,6
prd796,L-shaped sofa,livingroom,4
prd797,queen size bed,bedroom,2
prd798,microwave oven,kitchen,7
prd799,queen size bed,bedroom,5
prd800,queen size bed,bedroom,2
prd801,L-shaped sofa,livingroom,7
prd802,queen size bed,bedroom,2
prd803,microwave oven,kitchen,7
prd804,microwave oven,kitchen,1
prd805,60-inch TV stand,livingroom,3
prd806,dishwasher,kithen,2
prd807,dishwasher,kithen,6
prd808,microwave oven,kitchen,4
prd809,L-shaped sofa,livingroom,9
prd810,L-shaped sofa,livingroom,4
prd811,dishwasher,kithen,6
prd812,L-shaped sofa,livingroom,0
prd813,L-shaped sofa,livingroom,3
prd814,microwave oven,kitchen,8
prd815,L-shaped sofa,livingroom,1
prd816,dishwasher,kithen,3
prd817,queen size bed,bedroom,5
prd818,queen size bed,bedroom,1
prd819,dishwasher,kithen,6
prd820,dishwasher,kithen,5
prd821,L-shaped sofa,livingroom,0
prd822,microwave oven,kitchen,1
prd823,60-inch TV stand,livingroom,3
prd824,microwave oven,kitchen,6
prd825,queen size bed,bedroom,0
prd826,microwave oven,kitchen,6
prd827,L-shaped sofa,livingroom,8
prd828,60-inch TV stand,livingroom,3
prd829,dishwasher,kithen,8
prd830,dishwasher,kithen,0
prd831,L-shaped sofa,livingroom,1
prd832,L-shaped sofa,livingroom,8
prd833,microwave oven,kitchen,2
prd834,60-inch TV stand,livingroom,0
prd835,L-shaped sofa,livingroom,6
prd836,queen size bed,bedroom,7
prd837,dishwasher,kithen,9
prd838,L-shaped sofa,livingroom,0
prd839,dishwasher,kithen,7
prd840,dishwasher,kithen,6
prd841,queen size bed,bedroom,7
prd842,60-inch TV stand,livingroom,6
prd843,dishwasher,kithen,8
prd844,dishwasher,kithen,5
prd845,L-shaped sofa,livingroom,5
prd846,dishwasher,kithen,4
prd847,queen size bed,bedroom,7
prd848,dishwasher,kithen,3
prd849,microwave oven,kitchen,6
prd850,dishwasher,kithen,3
prd851,dishwasher,kithen,7
prd852,microwave oven,kitchen,7
prd853,dishwasher,kithen,6
prd854,microwave oven,kitchen,6
prd855,queen size bed,bedroom,3
prd856,L-shaped sofa,livingroom,5
prd857,60-inch TV stand,livingroom,6
prd858,60-inch TV stand,livingroom,0
prd859,60-inch TV stand,livingroom,5
prd860,dishwasher,kithen,5
prd861,L-shaped sofa,livingroom,4
prd862,microwave oven,kitchen,0
prd863,microwave oven,kitchen,2
prd864,60-inch TV stand,livingroom,8
prd865,dishwasher,kithen,7
prd866,L-shaped sofa,livingroom,8
prd867,L-shaped sofa,livingroom,4
prd868,dishwasher,kithen,2
prd869,60-inch TV stand,livingroom,6
prd870,dishwasher,kithen,1
prd871,L-shaped sofa,livingroom,0
prd872,queen size bed,bedroom,8
prd873,L-shaped sofa,livingroom,7
prd874,queen size bed,bedroom,9
prd875,dishwasher,kithen,9
prd876,60-inch TV stand,livingroom,3
prd877,L-shaped sofa,livingroom,1
prd878,dishwasher,kithen,4
prd879,L-shaped sofa,livingroom,0
prd880,60-inch TV stand,livingroom,5
prd881,60-inch TV stand,livingroom,0
prd882,microwave oven,kitchen,4
prd883,60-inch TV stand,livingroom,7
prd884,dishwasher,kithen,0
prd885,microwave oven,kitchen,9
prd886,queen size bed,bedroom,4
prd887,microwave oven,kitchen,3
prd888,queen size bed,bedroom,3
prd889,L-shaped sofa,livingroom,3
prd890,microwave oven,kitchen,5
prd891,queen size bed,bedroom,2
prd892,60-inch TV stand,livingroom,6
prd893,queen size bed,bedroom,4
prd894,dishwasher,kithen,3
prd895,microwave oven,kitchen,8
prd896,60-inch TV stand,livingroom,6
prd897,queen size bed,bedroom,7
prd898,microwave oven,kitchen,2
prd899,microwave oven,kitchen,8
prd900,queen size bed,bedroom,6
prd901,queen size bed,bedroom,6
prd902,microwave oven,kitchen,3
prd903,60-inch TV stand,livingroom,1
prd904,60-inch TV stand,livingroom,1
prd905,L-shaped sofa,livingroom,3
prd906,dishwasher,kithen,4
prd907,dishwasher,kithen,8
prd908,60-inch TV stand,livingroom,2
prd909,60-inch TV stand,livingroom,7
prd910,microwave oven,kitchen,3
prd911,microwave oven,kitchen,7
prd912,60-inch TV stand,livingroom,6
prd913,L-shaped sofa,livingroom,6
prd914,microwave oven,kitchen,3
prd915,dishwasher,kithen,6
prd916,L-shaped sofa,livingroom,2
prd917,queen size bed,bedroom,3
prd918,60-inch TV stand,livingroom,2
prd919,microwave oven,kitchen,2
prd920,L-shaped sofa,livingroom,9
prd921,60-inch TV stand,livingroom,5
prd922,L-shaped sofa,livingroom,9
prd923,queen size bed,bedroom,6
prd924,60-inch TV stand,livingroom,5
prd925,L-shaped sofa,livingroom,1
prd926,queen size bed,bedroom,2
prd927,L-shaped sofa,livingroom,5
prd928,60-inch TV stand,livingroom,2
prd929,microwave oven,kitchen,8
prd930,queen size bed,bedroom,2
prd931,60-inch TV stand,livingroom,8
prd932,dishwasher,kithen,0
prd933,dishwasher,kithen,0
prd934,microwave oven,kitchen,3
prd935,L-shaped sofa,livingroom,8
prd936,L-shaped sofa,livingroom,2
prd937,60-inch TV stand,livingroom,6
prd938,microwave oven,kitchen,0
prd939,queen size bed,bedroom,0
prd940,microwave oven,kitchen,1
prd941,microwave oven,kitchen,2
prd942,60-inch TV stand,livingroom,5
prd943,60-inch TV stand,livingroom,1
prd944,microwave oven,kitchen,0
prd945,dishwasher,kithen,3
prd946,L-shaped sofa,livingroom,6
prd947,60-inch TV stand,livingroom,1
prd948,microwave oven,kitchen,6
prd949,queen size bed,bedroom,1
prd950,microwave oven,kitchen,2
prd951,microwave oven,kitchen,9
prd952,L-shaped sofa,livingroom,0
prd953,60-inch TV stand,livingroom,7
prd954,microwave oven,kitchen,2
prd955,L-shaped sofa,livingroom,8
prd956,queen size bed,bedroom,9
prd957,dishwasher,kithen,4
prd958,microwave oven,kitchen,8
prd959,60-inch TV stand,livingroom,0
prd960,microwave oven,kitchen,3
prd961,dishwasher,kithen,2
prd962,dishwasher,kithen,8
prd963,60-inch TV stand,livingroom,3
prd964,microwave oven,kitchen,8
prd965,microwave oven,kitchen,7
prd966,60-inch TV stand,livingroom,8
prd967,L-shaped sofa,livingroom,7
prd968,L-shaped sofa,livingroom,0
prd969,L-shaped sofa,livingroom,3
prd970,60-inch TV stand,livingroom,4
prd971,L-shaped sofa,livingroom,8
prd972,microwave oven,kitchen,5
prd973,queen size bed,bedroom,5
prd974,L-shaped sofa,livingroom,7
prd975,microwave oven,kitchen,6
prd976,microwave oven,kitchen,7
prd977,queen size bed,bedroom,0
prd978,dishwasher,kithen,9
prd979,queen size bed,bedroom,5
prd980,microwave oven,kitchen,6
prd981,dishwasher,kithen,1
prd982,dishwasher,kithen,9
prd983,dishwasher,kithen,3
prd984,microwave oven,kitchen,8
prd985,dishwasher,kithen,2
prd986,L-shaped sofa,livingroom,7
prd987,queen size bed,bedroom,5
prd988,microwave oven,kitchen,6
prd989,60-inch TV stand,livingroom,7
prd990,microwave oven,kitchen,0
prd991,microwave oven,kitchen,9
prd992,queen size bed,bedroom,4
prd993,microwave oven,kitchen,3
prd994,queen size bed,bedroom,3
prd995,microwave oven,kitchen,5
prd996,60-inch TV stand,livingroom,8
prd997,dishwasher,kithen,1
prd998,L-shaped sofa,livingroom,5
prd999,microwave oven,kitchen,2
prd1000,dishwasher,kithen,7
prd1001,60-inch TV stand,livingroom,8
prd1002,60-inch TV stand,livingroom,3
prd1003,microwave oven,kitchen,0
prd1004,queen size bed,bedroom,9
prd1005,dishwasher,kithen,8
