product_id,description,product_type,quantity_available
prd583,Dummy Product 583,Dummy Type 4,69
prd584,Dummy Product 584,Dummy Type 3,34
prd585,Dummy Product 585,Dummy Type 2,69
prd586,Dummy Product 586,Dummy Type 3,45
prd587,Dummy Product 587,Dummy Type 3,78
prd588,Dummy Product 588,Dummy Type 3,11
prd589,Dummy Product 589,Dummy Type 2,92
prd590,Dummy Product 590,Dummy Type 1,96
prd591,Dummy Product 591,Dummy Type 4,71
prd592,Dummy Product 592,Dummy Type 4,0
prd593,Dummy Product 593,Dummy Type 2,52
prd594,Dummy Product 594,Dummy Type 4,79
prd595,Dummy Product 595,Dummy Type 2,92
prd596,Dummy Product 596,Dummy Type 4,49
prd597,Dummy Product 597,Dummy Type 2,9
prd598,Dummy Product 598,Dummy Type 4,0
prd599,Dummy Product 599,Dummy Type 2,44
prd600,Dummy Product 600,Dummy Type 4,88
prd601,Dummy Product 601,Dummy Type 1,34
prd602,Dummy Product 602,Dummy Type 2,11
prd603,Dummy Product 603,Dummy Type 5,3
prd604,Dummy Product 604,Dummy Type 3,33
prd605,Dummy Product 605,Dummy Type 4,8
prd606,Dummy Product 606,Dummy Type 1,23
prd607,Dummy Product 607,Dummy Type 1,96
prd608,Dummy Product 608,Dummy Type 1,83
prd609,Dummy Product 609,Dummy Type 5,59
prd610,Dummy Product 610,Dummy Type 3,40
prd611,Dummy Product 611,Dummy Type 4,49
prd612,Dummy Product 612,Dummy Type 1,31
prd613,Dummy Product 613,Dummy Type 5,23
prd614,Dummy Product 614,Dummy Type 4,13
prd615,Dummy Product 615,Dummy Type 5,89
prd616,Dummy Product 616,Dummy Type 2,29
prd617,Dummy Product 617,Dummy Type 5,98
prd618,Dummy Product 618,Dummy Type 3,64
prd619,Dummy Product 619,Dummy Type 3,36
prd620,Dummy Product 620,Dummy Type 3,17
prd621,Dummy Product 621,Dummy Type 3,54
prd622,Dummy Product 622,Dummy Type 1,80
prd623,Dummy Product 623,Dummy Type 4,57
prd624,Dummy Product 624,Dummy Type 3,83
prd625,Dummy Product 625,Dummy Type 4,18
prd626,Dummy Product 626,Dummy Type 3,56
prd627,Dummy Product 627,Dummy Type 3,9
prd628,Dummy Product 628,Dummy Type 2,19
prd629,Dummy Product 629,Dummy Type 2,81
prd630,Dummy Product 630,Dummy Type 3,24
prd631,Dummy Product 631,Dummy Type 3,21
prd632,Dummy Product 632,Dummy Type 5,90
prd633,Dummy Product 633,Dummy Type 5,91
prd634,Dummy Product 634,Dummy Type 4,24
prd635,Dummy Product 635,Dummy Type 2,21
prd636,Dummy Product 636,Dummy Type 2,3
prd637,Dummy Product 637,Dummy Type 1,60
prd638,Dummy Product 638,Dummy Type 1,42
prd639,Dummy Product 639,Dummy Type 3,62
prd640,Dummy Product 640,Dummy Type 3,49
prd641,Dummy Product 641,Dummy Type 5,76
prd642,Dummy Product 642,Dummy Type 3,26
prd643,Dummy Product 643,Dummy Type 1,9
prd644,Dummy Product 644,Dummy Type 2,90
prd645,Dummy Product 645,Dummy Type 1,98
prd646,Dummy Product 646,Dummy Type 2,22
prd647,Dummy Product 647,Dummy Type 1,48
prd648,Dummy Product 648,Dummy Type 2,91
prd649,Dummy Product 649,Dummy Type 2,59
prd650,Dummy Product 650,Dummy Type 5,59
prd651,Dummy Product 651,Dummy Type 2,24
prd652,Dummy Product 652,Dummy Type 3,80
prd653,Dummy Product 653,Dummy Type 1,20
prd654,Dummy Product 654,Dummy Type 1,96
prd655,Dummy Product 655,Dummy Type 2,40
prd656,Dummy Product 656,Dummy Type 5,30
prd657,Dummy Product 657,Dummy Type 1,31
prd658,Dummy Product 658,Dummy Type 2,70
prd659,Dummy Product 659,Dummy Type 5,75
prd660,Dummy Product 660,Dummy Type 5,61
prd661,Dummy Product 661,Dummy Type 2,87
prd662,Dummy Product 662,Dummy Type 1,8
prd663,Dummy Product 663,Dummy Type 3,58
prd664,Dummy Product 664,Dummy Type 3,57
prd665,Dummy Product 665,Dummy Type 5,43
prd666,Dummy Product 666,Dummy Type 1,47
prd667,Dummy Product 667,Dummy Type 3,96
prd668,Dummy Product 668,Dummy Type 1,88
prd669,Dummy Product 669,Dummy Type 1,98
prd670,Dummy Product 670,Dummy Type 2,94
prd671,Dummy Product 671,Dummy Type 1,48
prd672,Dummy Product 672,Dummy Type 3,16
prd673,Dummy Product 673,Dummy Type 1,84
prd674,Dummy Product 674,Dummy Type 2,3
prd675,Dummy Product 675,Dummy Type 4,50
prd676,Dummy Product 676,Dummy Type 5,63
prd677,Dummy Product 677,Dummy Type 3,95
prd678,Dummy Product 678,Dummy Type 1,84
prd679,Dummy Product 679,Dummy Type 1,3
prd680,Dummy Product 680,Dummy Type 3,38
prd681,Dummy Product 681,Dummy Type 1,21
prd682,Dummy Product 682,Dummy Type 5,25
prd683,Dummy Product 683,Dummy Type 3,1
prd684,Dummy Product 684,Dummy Type 4,50
prd685,Dummy Product 685,Dummy Type 5,86
prd686,Dummy Product 686,Dummy Type 1,9
prd687,Dummy Product 687,Dummy Type 4,71
prd688,Dummy Product 688,Dummy Type 3,69
prd689,Dummy Product 689,Dummy Type 3,71
prd690,Dummy Product 690,Dummy Type 3,54
prd691,Dummy Product 691,Dummy Type 1,85
prd692,Dummy Product 692,Dummy Type 5,94
prd693,Dummy Product 693,Dummy Type 4,66
prd694,Dummy Product 694,Dummy Type 2,3
prd695,Dummy Product 695,Dummy Type 2,67
prd696,Dummy Product 696,Dummy Type 5,77
prd697,Dummy Product 697,Dummy Type 4,88
prd698,Dummy Product 698,Dummy Type 4,84
prd699,Dummy Product 699,Dummy Type 4,45
prd700,Dummy Product 700,Dummy Type 2,25
prd701,Dummy Product 701,Dummy Type 3,24
prd702,Dummy Product 702,Dummy Type 3,97
prd703,Dummy Product 703,Dummy Type 3,33
prd704,Dummy Product 704,Dummy Type 5,89
prd705,Dummy Product 705,Dummy Type 5,76
prd706,Dummy Product 706,Dummy Type 5,72
prd707,Dummy Product 707,Dummy Type 2,16
prd708,Dummy Product 708,Dummy Type 5,0
prd709,Dummy Product 709,Dummy Type 5,28
prd710,Dummy Product 710,Dummy Type 4,27
prd711,Dummy Product 711,Dummy Type 1,47
prd712,Dummy Product 712,Dummy Type 3,39
prd713,Dummy Product 713,Dummy Type 4,4
prd714,Dummy Product 714,Dummy Type 5,12
prd715,Dummy Product 715,Dummy Type 3,23
prd716,Dummy Product 716,Dummy Type 3,46
prd717,Dummy Product 717,Dummy Type 2,86
prd718,Dummy Product 718,Dummy Type 2,62
prd719,Dummy Product 719,Dummy Type 5,43
prd720,Dummy Product 720,Dummy Type 1,28
prd721,Dummy Product 721,Dummy Type 3,90
prd722,Dummy Product 722,Dummy Type 1,75
prd723,Dummy Product 723,Dummy Type 4,59
prd724,Dummy Product 724,Dummy Type 5,14
prd725,Dummy Product 725,Dummy Type 5,32
prd726,Dummy Product 726,Dummy Type 5,15
prd727,Dummy Product 727,Dummy Type 2,54
prd728,Dummy Product 728,Dummy Type 3,89
prd729,Dummy Product 729,Dummy Type 3,67
prd730,Dummy Product 730,Dummy Type 2,53
prd731,Dummy Product 731,Dummy Type 1,51
prd732,Dummy Product 732,Dummy Type 2,97
prd733,Dummy Product 733,Dummy Type 5,94
prd734,Dummy Product 734,Dummy Type 5,95
prd735,Dummy Product 735,Dummy Type 1,63
prd736,Dummy Product 736,Dummy Type 4,9
prd737,Dummy Product 737,Dummy Type 2,24
prd738,Dummy Product 738,Dummy Type 5,39
prd739,Dummy Product 739,Dummy Type 5,1
prd740,Dummy Product 740,Dummy Type 3,57
prd741,Dummy Product 741,Dummy Type 3,54
prd742,Dummy Product 742,Dummy Type 5,79
prd743,Dummy Product 743,Dummy Type 1,75
prd744,Dummy Product 744,Dummy Type 4,64
prd745,Dummy Product 745,Dummy Type 4,34
prd746,Dummy Product 746,Dummy Type 5,51
prd747,Dummy Product 747,Dummy Type 3,70
prd748,Dummy Product 748,Dummy Type 3,96
prd749,Dummy Product 749,Dummy Type 4,82
prd750,Dummy Product 750,Dummy Type 2,27
prd751,Dummy Product 751,Dummy Type 4,53
prd752,Dummy Product 752,Dummy Type 4,70
prd753,Dummy Product 753,Dummy Type 1,25
prd754,Dummy Product 754,Dummy Type 3,74
prd755,Dummy Product 755,Dummy Type 4,87
prd756,Dummy Product 756,Dummy Type 2,51
prd757,Dummy Product 757,Dummy Type 1,91
prd758,Dummy Product 758,Dummy Type 4,16
prd759,Dummy Product 759,Dummy Type 4,87
prd760,Dummy Product 760,Dummy Type 5,72
prd761,Dummy Product 761,Dummy Type 5,72
prd762,Dummy Product 762,Dummy Type 5,54
prd763,Dummy Product 763,Dummy Type 4,94
prd764,Dummy Product 764,Dummy Type 5,68
prd765,Dummy Product 765,Dummy Type 1,74
prd766,Dummy Product 766,Dummy Type 3,24
prd767,Dummy Product 767,Dummy Type 2,13
prd768,Dummy Product 768,Dummy Type 5,75
prd769,Dummy Product 769,Dummy Type 5,78
prd770,Dummy Product 770,Dummy Type 3,28
prd771,Dummy Product 771,Dummy Type 1,1
prd772,Dummy Product 772,Dummy Type 2,81
prd773,Dummy Product 773,Dummy Type 5,32
prd774,Dummy Product 774,Dummy Type 3,36
prd775,Dummy Product 775,Dummy Type 3,2
prd776,Dummy Product 776,Dummy Type 2,17
prd777,Dummy Product 777,Dummy Type 2,72
prd778,Dummy Product 778,Dummy Type 1,65
prd779,Dummy Product 779,Dummy Type 1,72
prd780,Dummy Product 780,Dummy Type 3,35
prd781,Dummy Product 781,Dummy Type 4,3
prd782,Dummy Product 782,Dummy Type 1,51
prd783,Dummy Product 783,Dummy Type 2,36
prd784,Dummy Product 784,Dummy Type 1,21
prd785,Dummy Product 785,Dummy Type 3,94
prd786,Dummy Product 786,Dummy Type 1,81
prd787,Dummy Product 787,Dummy Type 5,92
prd788,Dummy Product 788,Dummy Type 3,88
prd789,Dummy Product 789,Dummy Type 1,21
prd790,Dummy Product 790,Dummy Type 3,100
prd791,Dummy Product 791,Dummy Type 1,76
prd792,Dummy Product 792,Dummy Type 1,65
prd793,Dummy Product 793,Dummy Type 5,23
prd794,Dummy Product 794,Dummy Type 1,73
prd795,Dummy Product 795,Dummy Type 4,55
prd796,Dummy Product 796,Dummy Type 2,16
prd797,Dummy Product 797,Dummy Type 1,31
prd798,Dummy Product 798,Dummy Type 3,99
prd799,Dummy Product 799,Dummy Type 2,46
prd800,Dummy Product 800,Dummy Type 4,39
prd801,Dummy Product 801,Dummy Type 3,27
prd802,Dummy Product 802,Dummy Type 4,3
prd803,Dummy Product 803,Dummy Type 4,93
prd804,Dummy Product 804,Dummy Type 4,100
prd805,Dummy Product 805,Dummy Type 4,29
prd806,Dummy Product 806,Dummy Type 5,98
prd807,Dummy Product 807,Dummy Type 1,98
prd808,Dummy Product 808,Dummy Type 4,66
prd809,Dummy Product 809,Dummy Type 5,94
prd810,Dummy Product 810,Dummy Type 1,11
prd811,Dummy Product 811,Dummy Type 5,17
prd812,Dummy Product 812,Dummy Type 1,61
prd813,Dummy Product 813,Dummy Type 1,38
prd814,Dummy Product 814,Dummy Type 5,39
prd815,Dummy Product 815,Dummy Type 2,71
prd816,Dummy Product 816,Dummy Type 1,34
prd817,Dummy Product 817,Dummy Type 3,40
prd818,Dummy Product 818,Dummy Type 2,1
prd819,Dummy Product 819,Dummy Type 1,41
prd820,Dummy Product 820,Dummy Type 4,43
prd821,Dummy Product 821,Dummy Type 5,65
prd822,Dummy Product 822,Dummy Type 4,26
prd823,Dummy Product 823,Dummy Type 4,74
prd824,Dummy Product 824,Dummy Type 3,46
prd825,Dummy Product 825,Dummy Type 1,6
prd826,Dummy Product 826,Dummy Type 2,71
prd827,Dummy Product 827,Dummy Type 4,49
prd828,Dummy Product 828,Dummy Type 3,57
prd829,Dummy Product 829,Dummy Type 4,54
prd830,Dummy Product 830,Dummy Type 1,41
prd831,Dummy Product 831,Dummy Type 3,65
prd832,Dummy Product 832,Dummy Type 3,28
prd833,Dummy Product 833,Dummy Type 4,97
prd834,Dummy Product 834,Dummy Type 3,40
prd835,Dummy Product 835,Dummy Type 4,57
prd836,Dummy Product 836,Dummy Type 4,0
prd837,Dummy Product 837,Dummy Type 1,37
prd838,Dummy Product 838,Dummy Type 2,71
prd839,Dummy Product 839,Dummy Type 1,80
prd840,Dummy Product 840,Dummy Type 2,31
prd841,Dummy Product 841,Dummy Type 2,85
prd842,Dummy Product 842,Dummy Type 2,94
prd843,Dummy Product 843,Dummy Type 3,43
prd844,Dummy Product 844,Dummy Type 2,54
prd845,Dummy Product 845,Dummy Type 1,32
prd846,Dummy Product 846,Dummy Type 5,44
prd847,Dummy Product 847,Dummy Type 3,91
prd848,Dummy Product 848,Dummy Type 2,67
prd849,Dummy Product 849,Dummy Type 1,8
prd850,Dummy Product 850,Dummy Type 2,67
prd851,Dummy Product 851,Dummy Type 2,75
prd852,Dummy Product 852,Dummy Type 5,9
prd853,Dummy Product 853,Dummy Type 4,78
prd854,Dummy Product 854,Dummy Type 5,22
prd855,Dummy Product 855,Dummy Type 3,90
prd856,Dummy Product 856,Dummy Type 2,25
prd857,Dummy Product 857,Dummy Type 1,16
prd858,Dummy Product 858,Dummy Type 2,25
prd859,Dummy Product 859,Dummy Type 2,60
prd860,Dummy Product 860,Dummy Type 4,37
prd861,Dummy Product 861,Dummy Type 2,41
prd862,Dummy Product 862,Dummy Type 2,20
prd863,Dummy Product 863,Dummy Type 2,89
prd864,Dummy Product 864,Dummy Type 5,54
prd865,Dummy Product 865,Dummy Type 3,55
prd866,Dummy Product 866,Dummy Type 5,50
prd867,Dummy Product 867,Dummy Type 3,79
prd868,Dummy Product 868,Dummy Type 5,98
prd869,Dummy Product 869,Dummy Type 3,83
prd870,Dummy Product 870,Dummy Type 5,100
prd871,Dummy Product 871,Dummy Type 3,83
prd872,Dummy Product 872,Dummy Type 2,97
prd873,Dummy Product 873,Dummy Type 4,96
prd874,Dummy Product 874,Dummy Type 1,53
prd875,Dummy Product 875,Dummy Type 5,26
prd876,Dummy Product 876,Dummy Type 4,56
prd877,Dummy Product 877,Dummy Type 3,71
prd878,Dummy Product 878,Dummy Type 1,15
prd879,Dummy Product 879,Dummy Type 1,56
prd880,Dummy Product 880,Dummy Type 3,28
prd881,Dummy Product 881,Dummy Type 3,22
prd882,Dummy Product 882,Dummy Type 1,72
prd883,Dummy Product 883,Dummy Type 2,75
prd884,Dummy Product 884,Dummy Type 1,89
prd885,Dummy Product 885,Dummy Type 3,26
prd886,Dummy Product 886,Dummy Type 5,4
prd887,Dummy Product 887,Dummy Type 5,56
prd888,Dummy Product 888,Dummy Type 2,2
prd889,Dummy Product 889,Dummy Type 2,20
prd890,Dummy Product 890,Dummy Type 3,50
prd891,Dummy Product 891,Dummy Type 1,4
prd892,Dummy Product 892,Dummy Type 5,9
prd893,Dummy Product 893,Dummy Type 4,92
prd894,Dummy Product 894,Dummy Type 3,24
prd895,Dummy Product 895,Dummy Type 3,33
prd896,Dummy Product 896,Dummy Type 4,44
prd897,Dummy Product 897,Dummy Type 1,48
prd898,Dummy Product 898,Dummy Type 2,64
prd899,Dummy Product 899,Dummy Type 1,64
prd900,Dummy Product 900,Dummy Type 2,9
prd901,Dummy Product 901,Dummy Type 4,90
prd902,Dummy Product 902,Dummy Type 4,98
prd903,Dummy Product 903,Dummy Type 1,80
prd904,Dummy Product 904,Dummy Type 2,55
prd905,Dummy Product 905,Dummy Type 2,10
prd906,Dummy Product 906,Dummy Type 1,42
prd907,Dummy Product 907,Dummy Type 5,69
prd908,Dummy Product 908,Dummy Type 3,1
prd909,Dummy Product 909,Dummy Type 1,50
prd910,Dummy Product 910,Dummy Type 5,25
prd911,Dummy Product 911,Dummy Type 3,19
prd912,Dummy Product 912,Dummy Type 4,88
prd913,Dummy Product 913,Dummy Type 4,53
prd914,Dummy Product 914,Dummy Type 5,92
prd915,Dummy Product 915,Dummy Type 2,80
prd916,Dummy Product 916,Dummy Type 5,15
prd917,Dummy Product 917,Dummy Type 2,56
prd918,Dummy Product 918,Dummy Type 3,80
prd919,Dummy Product 919,Dummy Type 2,31
prd920,Dummy Product 920,Dummy Type 1,30
prd921,Dummy Product 921,Dummy Type 5,99
prd922,Dummy Product 922,Dummy Type 3,58
prd923,Dummy Product 923,Dummy Type 3,99
prd924,Dummy Product 924,Dummy Type 3,71
prd925,Dummy Product 925,Dummy Type 5,65
prd926,Dummy Product 926,Dummy Type 5,40
prd927,Dummy Product 927,Dummy Type 4,13
prd928,Dummy Product 928,Dummy Type 2,0
prd929,Dummy Product 929,Dummy Type 5,57
prd930,Dummy Product 930,Dummy Type 1,18
prd931,Dummy Product 931,Dummy Type 3,0
prd932,Dummy Product 932,Dummy Type 4,67
prd933,Dummy Product 933,Dummy Type 5,35
prd934,Dummy Product 934,Dummy Type 3,1
prd935,Dummy Product 935,Dummy Type 2,89
prd936,Dummy Product 936,Dummy Type 2,29
prd937,Dummy Product 937,Dummy Type 3,41
prd938,Dummy Product 938,Dummy Type 4,71
prd939,Dummy Product 939,Dummy Type 5,45
prd940,Dummy Product 940,Dummy Type 2,0
prd941,Dummy Product 941,Dummy Type 4,18
prd942,Dummy Product 942,Dummy Type 3,62
prd943,Dummy Product 943,Dummy Type 3,37
prd944,Dummy Product 944,Dummy Type 1,24
prd945,Dummy Product 945,Dummy Type 3,57
prd946,Dummy Product 946,Dummy Type 3,35
prd947,Dummy Product 947,Dummy Type 3,30
prd948,Dummy Product 948,Dummy Type 3,84
prd949,Dummy Product 949,Dummy Type 3,67
prd950,Dummy Product 950,Dummy Type 2,0
prd951,Dummy Product 951,Dummy Type 5,30
prd952,Dummy Product 952,Dummy Type 5,43
prd953,Dummy Product 953,Dummy Type 1,70
prd954,Dummy Product 954,Dummy Type 1,27
prd955,Dummy Product 955,Dummy Type 4,56
prd956,Dummy Product 956,Dummy Type 2,57
prd957,Dummy Product 957,Dummy Type 2,76
prd958,Dummy Product 958,Dummy Type 2,74
prd959,Dummy Product 959,Dummy Type 3,0
prd960,Dummy Product 960,Dummy Type 4,83
prd961,Dummy Product 961,Dummy Type 3,87
prd962,Dummy Product 962,Dummy Type 3,59
prd963,Dummy Product 963,Dummy Type 2,61
prd964,Dummy Product 964,Dummy Type 2,6
prd965,Dummy Product 965,Dummy Type 4,3
prd966,Dummy Product 966,Dummy Type 5,24
prd967,Dummy Product 967,Dummy Type 4,5
prd968,Dummy Product 968,Dummy Type 2,65
prd969,Dummy Product 969,Dummy Type 4,69
prd970,Dummy Product 970,Dummy Type 5,65
prd971,Dummy Product 971,Dummy Type 4,61
prd972,Dummy Product 972,Dummy Type 3,11
prd973,Dummy Product 973,Dummy Type 4,32
prd974,Dummy Product 974,Dummy Type 2,65
prd975,Dummy Product 975,Dummy Type 1,46
prd976,Dummy Product 976,Dummy Type 1,100
prd977,Dummy Product 977,Dummy Type 3,54
prd978,Dummy Product 978,Dummy Type 5,34
prd979,Dummy Product 979,Dummy Type 4,93
prd980,Dummy Product 980,Dummy Type 2,59
prd981,Dummy Product 981,Dummy Type 3,58
prd982,Dummy Product 982,Dummy Type 3,91
prd983,Dummy Product 983,Dummy Type 4,22
prd984,Dummy Product 984,Dummy Type 3,92
prd985,Dummy Product 985,Dummy Type 4,27
prd986,Dummy Product 986,Dummy Type 4,90
prd987,Dummy Product 987,Dummy Type 4,40
prd988,Dummy Product 988,Dummy Type 2,26
prd989,Dummy Product 989,Dummy Type 4,21
prd990,Dummy Product 990,Dummy Type 4,65
prd991,Dummy Product 991,Dummy Type 3,2
prd992,Dummy Product 992,Dummy Type 5,39
prd993,Dummy Product 993,Dummy Type 4,47
prd994,Dummy Product 994,Dummy Type 3,33
prd995,Dummy Product 995,Dummy Type 3,97
prd996,Dummy Product 996,Dummy Type 4,65
prd997,Dummy Product 997,Dummy Type 1,2
prd998,Dummy Product 998,Dummy Type 2,7
prd999,Dummy Product 999,Dummy Type 4,15
