product_id,description,product_type,quantity_available
prd959,require resource everybody,energy,909
prd960,open new character,instead,643
prd961,second world stock,need,215
prd962,exist win owner,government,844
prd963,part manage organization,all,410
prd964,finish suddenly pull,situation,253
prd965,want here car,school,879
prd966,deep range whose,concern,572
prd967,view guess movie,firm,139
prd968,standard offer parent,share,751
prd969,start pattern government,case,139
prd970,return Mrs store,keep,168
prd971,recently fact learn,both,583
prd972,control house news,blood,471
prd973,cultural put customer,fish,155
prd974,size pass go,action,794
prd975,truth billion resource,garden,927
prd976,card who avoid,trial,251
prd977,compare factor sign,fast,392
prd978,north among structure,dark,801
prd979,oil well police,government,96
prd980,better for official,land,660
prd981,moment if activity,down,301
prd982,suggest possible task,generation,168
prd983,rise something front,memory,78
prd984,possible if together,understand,140
prd985,sister anything quite,different,684
prd986,job health few,picture,539
prd987,avoid state court,almost,754
prd988,region center final,teacher,670
prd989,exist indeed above,source,795
prd990,election already Mr,rest,812
prd991,close alone mind,staff,432
prd992,difficult sure clearly,indicate,663
prd993,task organization task,discuss,495
prd994,clear law body,must,614
prd995,not hot concern,spring,763
prd996,nor once design,price,626
prd997,exactly check candidate,president,526
prd998,but about natural,meeting,631
prd999,truth and per,great,958
