product_id,description,market_price,rental_price,product_type,brand,voltage,material,size,quantity_available
F020115,Standard Desk,1101.27,2.62,Furniture,[],[],Maple,medium,77
F951419,Standard Desk,1029.34,2.49,Furniture,[],[],Maple,large,89
F924110,Standard Fixture,1206.59,0.0,Furniture,[],[],Walnut,extra-large,66
E404733,Standard Washing Machine,1918.5,3.66,Electric,Suck-n-cut,10kV,[],[],87
F106441,Standard Table,2311.77,4.82,Furniture,[],[],Granite,extra-large,79
F723531,Standard Desk,409.96,0.67,Furniture,[],[],Maple,medium,34
F248555,Standard Desk,2406.53,2.1,Furniture,[],[],Granite,small,4
F944939,Standard Fixture,1402.03,1.73,Furniture,[],[],Granite,x-small,12
F961467,Standard Fixture,2129.77,0.47,Furniture,[],[],Maple,large,2
F541502,Standard Stool,63.38,0.11,Furniture,[],[],Maple,extra-large,90
F001553,Standard Stool,92.86,0.07,Furniture,[],[],Walnut,medium,57
F164832,Standard Fixture,2367.36,4.0,Furniture,[],[],Granite,x-small,1
F347711,Standard Stool,2005.46,1.85,Furniture,[],[],Granite,medium,61
E212172,Standard Microwave,790.32,0.23,Electric,Suck-n-cut,110VAC,[],[],91
E833889,Standard Washing Machine,748.08,0.06,Electric,Suck-n-cut,10kV,[],[],79
E275056,Standard Toothbrush,227.07,0.35,Electric,Nowayout,440VAC,[],[],89
E484662,Standard Kettle,269.35,0.24,Electric,ComputerDiluter,12VDC,[],[],10
E379104,Standard Toothbrush,1483.31,1.83,Electric,Acme,110VAC,[],[],19
F163017,Standard Fixture,2442.29,1.62,Furniture,[],[],Granite,extra-large,36
E113663,Standard Coffee Maker,1193.48,2.16,Electric,Acme,12VDC,[],[],3
E709947,Standard Kettle,1481.86,0.62,Electric,Freebird,110VAC,[],[],64
F418742,Standard Fixture,1951.7,1.07,Furniture,[],[],Formica,lawn orniment,38
E605020,Standard Fan,1695.48,1.28,Electric,Nowayout,12VDC,[],[],12
F347361,Standard Table,172.92,0.4,Furniture,[],[],Oak,small,66
F302823,Standard Fixture,988.19,1.09,Furniture,[],[],Walnut,small,77
E667288,Standard Microwave,548.48,0.93,Electric,Suck-n-cut,440VAC,[],[],24
F408884,Standard Stool,2015.34,1.73,Furniture,[],[],Maple,lawn orniment,94
E043734,Standard Microwave,1693.24,1.67,Electric,Nowayout,12VDC,[],[],1
E476701,Standard Kettle,692.57,1.07,Electric,Suck-n-cut,12VDC,[],[],92
E332631,Standard Coffee Maker,1804.82,4.02,Electric,Freebird,110VAC,[],[],16
F324374,Standard Mirror,514.74,0.19,Furniture,[],[],Oak,lawn orniment,38
E529099,Standard Fan,2210.12,5.64,Electric,Freebird,220VAC,[],[],62
E935288,Standard Kettle,2122.22,3.75,Electric,Acme,440VAC,[],[],13
F159445,Standard Table,1862.85,1.69,Furniture,[],[],Walnut,large,7
F678078,Standard Chair,337.13,0.32,Furniture,[],[],Granite,extra-large,5
F367916,Standard Table,383.27,0.48,Furniture,[],[],Walnut,medium,57
F650844,Standard Desk,1570.8,3.23,Furniture,[],[],Granite,lawn orniment,9
E231262,Standard Toothbrush,481.69,0.85,Electric,Nowayout,10kV,[],[],38
E714566,Standard Microwave,1755.25,2.11,Electric,ComputerDiluter,110VAC,[],[],90
F178117,Standard Fixture,1922.29,3.78,Furniture,[],[],Maple,x-small,63
F749066,Standard Stool,1619.61,0.58,Furniture,[],[],Formica,extra-large,53
E992620,Standard Coffee Maker,2069.48,1.2,Electric,Suck-n-cut,12VDC,[],[],97
F077019,Standard Chair,499.01,1.06,Furniture,[],[],Oak,medium,11
E893807,Standard Microwave,1265.55,2.03,Electric,Acme,110VAC,[],[],38
E925240,Standard Fan,1756.33,1.25,Electric,Acme,220VAC,[],[],35
F329479,Standard Chair,349.31,0.33,Furniture,[],[],Granite,lawn orniment,76
E921576,Standard Kettle,2311.05,0.53,Electric,Acme,440VAC,[],[],47
E624527,Standard Toothbrush,1496.6,2.91,Electric,ComputerDiluter,10kV,[],[],41
F170535,Standard Stool,2220.79,2.13,Furniture,[],[],Walnut,x-small,85
F571171,Standard Mirror,2078.84,3.5,Furniture,[],[],Granite,x-small,39
E292173,Standard Microwave,116.45,0.14,Electric,ComputerDiluter,12VDC,[],[],21
E870216,Standard Microwave,583.25,0.59,Electric,Suck-n-cut,110VAC,[],[],30
F653495,Standard Table,1373.73,1.84,Furniture,[],[],Maple,extra-large,93
F869810,Standard Chair,1253.05,0.99,Furniture,[],[],Tile,large,39
E872143,Standard Fan,1446.96,2.57,Electric,Freebird,110VAC,[],[],57
F345243,Standard Table,2440.88,2.43,Furniture,[],[],Granite,lawn orniment,0
F164135,Standard Mirror,1637.59,3.65,Furniture,[],[],Tile,x-small,52
F599039,Standard Table,690.81,0.53,Furniture,[],[],Tile,lawn orniment,24
E571567,Standard Kettle,834.43,1.88,Electric,ComputerDiluter,12VDC,[],[],91
F081469,Standard Mirror,1467.37,1.91,Furniture,[],[],Granite,extra-large,10
F139879,Standard Fixture,492.68,0.34,Furniture,[],[],Oak,small,41
F482650,Standard Fixture,2332.69,5.47,Furniture,[],[],Walnut,medium,72
F242344,Standard Mirror,1677.26,3.14,Furniture,[],[],Tile,lawn orniment,55
E424963,Standard Microwave,2248.28,0.49,Electric,ComputerDiluter,220VAC,[],[],50
F430590,Standard Stool,2126.57,0.23,Furniture,[],[],Walnut,extra-large,49
E400096,Standard Fan,2356.6,4.18,Electric,Freebird,110VAC,[],[],31
F299477,Standard Table,1466.37,0.09,Furniture,[],[],Walnut,medium,28
E493080,Standard Fan,2256.47,0.68,Electric,Acme,220VAC,[],[],65
F473197,Standard Fixture,1222.88,2.34,Furniture,[],[],Walnut,small,93
E952013,Standard Microwave,1912.94,1.49,Electric,Acme,12VDC,[],[],11
F540163,Standard Fixture,1751.22,3.72,Furniture,[],[],Tile,medium,89
E946845,Standard Microwave,2053.99,0.12,Electric,Freebird,12VDC,[],[],15
F564724,Standard Fixture,1102.06,1.01,Furniture,[],[],Walnut,lawn orniment,16
F603985,Standard Stool,1619.44,0.82,Furniture,[],[],Walnut,lawn orniment,51
F885349,Standard Stool,1121.77,2.43,Furniture,[],[],Tile,lawn orniment,65
F426935,Standard Chair,329.75,0.06,Furniture,[],[],Walnut,medium,96
F256994,Standard Desk,2452.02,5.73,Furniture,[],[],Maple,x-small,9
E282015,Standard Kettle,489.84,1.14,Electric,Freebird,440VAC,[],[],0
E393963,Standard Kettle,2205.06,0.02,Electric,Acme,10kV,[],[],61
E825756,Standard Microwave,1626.26,0.44,Electric,Nowayout,110VAC,[],[],62
E474256,Standard Fan,2170.4,3.58,Electric,Nowayout,220VAC,[],[],45
E845856,Standard Fan,1604.88,2.21,Electric,Nowayout,440VAC,[],[],34
E155880,Standard Coffee Maker,440.35,0.04,Electric,Suck-n-cut,440VAC,[],[],11
F120734,Standard Fixture,2409.37,2.25,Furniture,[],[],Formica,small,67
F179260,Standard Stool,1922.07,3.33,Furniture,[],[],Oak,lawn orniment,5
F828878,Standard Chair,1959.91,0.9,Furniture,[],[],Formica,medium,3
F275469,Standard Table,1044.6,2.28,Furniture,[],[],Granite,extra-large,49
F980392,Standard Mirror,1446.95,2.66,Furniture,[],[],Oak,lawn orniment,15
E718875,Standard Fan,694.68,1.52,Electric,Acme,440VAC,[],[],29
F165630,Standard Mirror,1061.03,1.98,Furniture,[],[],Tile,x-small,39
F998038,Standard Chair,2283.27,3.53,Furniture,[],[],Granite,x-small,41
E189713,Standard Microwave,1807.09,1.09,Electric,Freebird,110VAC,[],[],42
E369576,Standard Coffee Maker,2356.47,5.82,Electric,ComputerDiluter,110VAC,[],[],90
E081135,Standard Microwave,2143.56,3.85,Electric,Nowayout,220VAC,[],[],6
F923411,Standard Stool,1409.13,1.25,Furniture,[],[],Maple,small,10
E568167,Standard Toothbrush,1620.41,0.81,Electric,Nowayout,10kV,[],[],47
E645895,Standard Fan,1889.7,3.69,Electric,Suck-n-cut,440VAC,[],[],97
E020601,Standard Coffee Maker,2303.42,1.44,Electric,ComputerDiluter,110VAC,[],[],41
E219011,Standard Microwave,1808.8,2.5,Electric,Freebird,10kV,[],[],25
F207350,Standard Chair,1730.63,4.57,Furniture,[],[],Tile,small,26
E805077,Standard Toothbrush,669.17,1.05,Electric,ComputerDiluter,10kV,[],[],15
E399600,Standard Microwave,2466.28,4.48,Electric,Acme,110VAC,[],[],2
E000709,Standard Toothbrush,2291.67,4.68,Electric,Nowayout,10kV,[],[],33
F505289,Standard Desk,2109.79,5.27,Furniture,[],[],Tile,x-small,82
F108999,Standard Mirror,475.45,0.8,Furniture,[],[],Oak,small,83
F920488,Standard Fixture,2475.03,5.23,Furniture,[],[],Walnut,medium,90
E208255,Standard Fan,2311.79,0.84,Electric,Suck-n-cut,440VAC,[],[],6
E270070,Standard Washing Machine,1287.49,0.3,Electric,Freebird,10kV,[],[],58
E097490,Standard Kettle,1638.52,0.41,Electric,Nowayout,440VAC,[],[],80
E139597,Standard Washing Machine,2234.91,1.68,Electric,Freebird,220VAC,[],[],58
F722636,Standard Chair,1899.33,1.77,Furniture,[],[],Oak,medium,85
E061643,Standard Coffee Maker,1140.28,3.05,Electric,Nowayout,12VDC,[],[],40
F197452,Standard Table,130.44,0.05,Furniture,[],[],Tile,lawn orniment,81
E088982,Standard Kettle,335.68,0.56,Electric,Nowayout,10kV,[],[],99
E013875,Standard Kettle,1823.65,1.84,Electric,ComputerDiluter,440VAC,[],[],39
F492721,Standard Fixture,2223.03,3.73,Furniture,[],[],Granite,x-small,27
E027693,Standard Fan,2144.26,1.16,Electric,Suck-n-cut,10kV,[],[],77
F570070,Standard Desk,366.42,0.64,Furniture,[],[],Maple,lawn orniment,17
F809030,Standard Table,1803.15,1.24,Furniture,[],[],Formica,lawn orniment,30
E828235,Standard Toothbrush,119.67,0.28,Electric,ComputerDiluter,10kV,[],[],61
F809091,Standard Fixture,302.07,0.12,Furniture,[],[],Oak,large,19
F799434,Standard Fixture,1934.82,4.62,Furniture,[],[],Formica,lawn orniment,17
E697734,Standard Coffee Maker,2264.94,1.77,Electric,Nowayout,110VAC,[],[],56
F841659,Standard Chair,2382.31,4.32,Furniture,[],[],Granite,small,53
F231089,Standard Desk,678.04,1.46,Furniture,[],[],Tile,extra-large,60
E262194,Standard Washing Machine,2479.71,0.62,Electric,ComputerDiluter,220VAC,[],[],59
F383569,Standard Stool,1380.77,2.18,Furniture,[],[],Walnut,small,37
F565552,Standard Desk,509.15,1.08,Furniture,[],[],Oak,large,65
E264422,Standard Fan,272.17,0.17,Electric,Freebird,220VAC,[],[],61
E329043,Standard Washing Machine,685.09,1.36,Electric,Suck-n-cut,10kV,[],[],25
E011075,Standard Microwave,2237.86,2.81,Electric,ComputerDiluter,220VAC,[],[],35
F834315,Standard Fixture,270.75,0.25,Furniture,[],[],Tile,medium,45
E988369,Standard Coffee Maker,2161.22,2.52,Electric,Suck-n-cut,440VAC,[],[],36
F606294,Standard Stool,2284.35,2.55,Furniture,[],[],Walnut,small,19
E432812,Standard Toothbrush,1187.86,2.27,Electric,Suck-n-cut,110VAC,[],[],41
F138929,Standard Table,2031.04,0.42,Furniture,[],[],Formica,extra-large,67
F011381,Standard Stool,452.47,0.47,Furniture,[],[],Maple,lawn orniment,47
F539623,Standard Chair,2053.07,2.56,Furniture,[],[],Granite,extra-large,32
E830699,Standard Washing Machine,2482.43,1.98,Electric,Suck-n-cut,440VAC,[],[],35
F630271,Standard Fixture,619.83,1.05,Furniture,[],[],Maple,extra-large,0
F138772,Standard Table,2236.8,4.89,Furniture,[],[],Oak,x-small,94
F757814,Standard Desk,241.63,0.36,Furniture,[],[],Formica,x-small,14
E386404,Standard Kettle,1226.55,1.77,Electric,ComputerDiluter,110VAC,[],[],84
E227312,Standard Washing Machine,2110.31,0.49,Electric,Nowayout,440VAC,[],[],86
E996014,Standard Microwave,2483.09,0.06,Electric,Acme,220VAC,[],[],37
F334851,Standard Fixture,1802.35,2.15,Furniture,[],[],Granite,small,14
F033453,Standard Table,921.97,1.3,Furniture,[],[],Oak,large,82
E631857,Standard Toothbrush,557.98,1.24,Electric,Suck-n-cut,10kV,[],[],25
E059196,Standard Kettle,694.28,1.01,Electric,Freebird,440VAC,[],[],48
F420880,Standard Stool,2387.35,3.91,Furniture,[],[],Oak,large,47
F677098,Standard Stool,2220.94,1.76,Furniture,[],[],Walnut,medium,97
E655639,Standard Toothbrush,1066.7,0.24,Electric,Freebird,440VAC,[],[],70
F019271,Standard Fixture,1792.19,3.9,Furniture,[],[],Oak,large,7
E242831,Standard Kettle,1496.36,1.82,Electric,ComputerDiluter,10kV,[],[],66
F268410,Standard Chair,524.07,1.41,Furniture,[],[],Walnut,large,24
F919568,Standard Chair,1801.12,3.85,Furniture,[],[],Walnut,lawn orniment,96
E453505,Standard Toothbrush,320.48,0.23,Electric,Nowayout,110VAC,[],[],19
F552075,Standard Stool,1109.39,1.39,Furniture,[],[],Formica,x-small,57
F065944,Standard Mirror,1913.53,1.16,Furniture,[],[],Oak,lawn orniment,64
F711187,Standard Stool,1933.62,0.51,Furniture,[],[],Formica,extra-large,10
E596227,Standard Toothbrush,107.11,0.28,Electric,Freebird,12VDC,[],[],87
E421578,Standard Kettle,87.54,0.16,Electric,Freebird,10kV,[],[],11
E733691,Standard Washing Machine,1701.62,3.37,Electric,ComputerDiluter,440VAC,[],[],33
F104065,Standard Mirror,994.92,0.66,Furniture,[],[],Maple,large,14
F266378,Standard Table,2065.63,5.08,Furniture,[],[],Granite,large,13
F371662,Standard Desk,1586.8,4.03,Furniture,[],[],Maple,extra-large,19
F564171,Standard Fixture,2387.35,4.85,Furniture,[],[],Maple,x-small,50
E971176,Standard Coffee Maker,1138.47,2.75,Electric,Nowayout,110VAC,[],[],5
E622345,Standard Toothbrush,264.22,0.17,Electric,Acme,110VAC,[],[],65
E826885,Standard Fan,224.29,0.26,Electric,ComputerDiluter,12VDC,[],[],88
E172081,Standard Kettle,827.71,1.52,Electric,Acme,440VAC,[],[],39
F242914,Standard Stool,2207.27,5.4,Furniture,[],[],Tile,large,90
F013391,Standard Chair,1214.02,1.79,Furniture,[],[],Maple,medium,77
F618018,Standard Table,28.83,0.06,Furniture,[],[],Tile,x-small,99
F272372,Standard Desk,2373.21,4.6,Furniture,[],[],Formica,extra-large,36
F617194,Standard Table,575.91,0.77,Furniture,[],[],Oak,large,3
F602963,Standard Table,1331.81,0.77,Furniture,[],[],Walnut,extra-large,95
F638385,Standard Table,740.79,1.54,Furniture,[],[],Tile,small,3
E185947,Standard Microwave,2006.55,1.75,Electric,Acme,110VAC,[],[],80
F733134,Standard Chair,1199.16,2.87,Furniture,[],[],Tile,x-small,81
F351345,Standard Stool,1397.32,3.44,Furniture,[],[],Maple,lawn orniment,74
E781900,Standard Coffee Maker,1717.72,4.0,Electric,Acme,12VDC,[],[],55
E309457,Standard Coffee Maker,2376.05,0.29,Electric,Freebird,220VAC,[],[],0
E163293,Standard Kettle,1681.62,2.76,Electric,Acme,440VAC,[],[],58
F506948,Standard Table,1201.55,2.77,Furniture,[],[],Walnut,extra-large,96
F926277,Standard Chair,484.16,0.96,Furniture,[],[],Tile,lawn orniment,82
F629123,Standard Desk,1023.04,1.66,Furniture,[],[],Tile,large,73
E392155,Standard Washing Machine,1284.25,1.21,Electric,Suck-n-cut,220VAC,[],[],44
E200212,Standard Toothbrush,2090.35,0.63,Electric,Freebird,440VAC,[],[],72
F060819,Standard Table,1014.55,2.6,Furniture,[],[],Granite,small,86
E981397,Standard Fan,1554.43,2.23,Electric,Acme,12VDC,[],[],55
F468786,Standard Stool,2300.28,5.67,Furniture,[],[],Oak,small,8
E852049,Standard Coffee Maker,2450.92,6.02,Electric,Acme,440VAC,[],[],65
E546558,Standard Fan,89.86,0.06,Electric,ComputerDiluter,10kV,[],[],87
F096202,Standard Desk,143.74,0.39,Furniture,[],[],Formica,small,60
E245555,Standard Kettle,298.01,0.44,Electric,ComputerDiluter,220VAC,[],[],76
E756538,Standard Fan,2477.5,0.17,Electric,Acme,12VDC,[],[],43
F120448,Standard Mirror,1578.33,1.14,Furniture,[],[],Tile,extra-large,6
F575653,Standard Stool,1305.89,1.55,Furniture,[],[],Tile,extra-large,13
E647917,Standard Toothbrush,2361.37,5.72,Electric,ComputerDiluter,110VAC,[],[],84
E440549,Standard Coffee Maker,1795.34,2.96,Electric,Suck-n-cut,110VAC,[],[],36
F547517,Standard Desk,576.27,1.53,Furniture,[],[],Oak,small,46
F298129,Standard Fixture,1579.09,3.2,Furniture,[],[],Granite,lawn orniment,42
E066907,Standard Washing Machine,1523.08,1.71,Electric,Suck-n-cut,12VDC,[],[],6
E249182,Standard Washing Machine,219.99,0.24,Electric,ComputerDiluter,10kV,[],[],16
E563498,Standard Toothbrush,1879.83,4.47,Electric,Nowayout,12VDC,[],[],11
F617184,Xylem Stool,1896.62,3.44,Furniture,[],[],Oak,large,58
E069586,Underbridge Coffee Maker,2163.74,5.71,Electric,Sachets,110VAC,[],[],42
E278783,Deviser Fan,1976.26,1.91,Electric,Laminectomy,440VAC,[],[],87
E949038,Forsooth Fan,1447.36,3.01,Electric,Tropidine,220VAC,[],[],22
F329159,Mangan Stool,308.13,0.13,Furniture,[],[],Formica,lawn orniment,46
E768722,Standard Fan,1800.9,0.56,Electric,Motes,110VAC,[],[],74
E632267,Standard Washing Machine,1732.85,1.12,Electric,Antiepileptic,440VAC,[],[],29
E575497,Standard Toothbrush,602.37,0.14,Electric,Suck-n-cut,10kV,[],[],74
F852740,Standard Chair,543.88,0.47,Furniture,[],[],Formica,large,11
E772703,Standard Kettle,1573.17,4.3,Electric,Nowayout,110VAC,[],[],84
F701421,Standard Desk,1457.34,2.89,Furniture,[],[],Walnut,extra-large,54
F172409,Standard Chair,2328.03,2.19,Furniture,[],[],Tile,medium,73
F512819,Standard Desk,33.66,0.08,Furniture,[],[],Formica,large,1
F467903,Standard Mirror,1564.7,3.18,Furniture,[],[],Granite,small,7
E358319,Standard Toothbrush,1125.85,0.65,Electric,Acme,12VDC,[],[],8
E524155,Standard Toothbrush,296.33,0.0,Electric,ComputerDiluter,440VAC,[],[],69
F272121,Standard Mirror,1264.4,1.11,Furniture,[],[],Oak,large,66
E115811,Standard Microwave,1406.96,1.22,Electric,Nowayout,440VAC,[],[],26
E273487,Standard Coffee Maker,455.84,1.18,Electric,Suck-n-cut,220VAC,[],[],8
F868481,Standard Desk,465.88,0.68,Furniture,[],[],Formica,large,0
E708263,Standard Kettle,1342.02,1.04,Electric,Nowayout,110VAC,[],[],98
E751922,Standard Coffee Maker,1005.56,1.62,Electric,Nowayout,220VAC,[],[],5
F001839,Standard Fixture,1272.03,0.08,Furniture,[],[],Tile,extra-large,97
F482647,Standard Chair,1107.16,0.3,Furniture,[],[],Tile,medium,13
F982902,Standard Desk,189.25,0.09,Furniture,[],[],Oak,lawn orniment,13
F119843,Standard Mirror,1686.26,0.44,Furniture,[],[],Formica,extra-large,11
E956170,Standard Coffee Maker,165.52,0.23,Electric,Nowayout,440VAC,[],[],85
F202180,Standard Fixture,1628.16,0.44,Furniture,[],[],Maple,small,75
E473221,Standard Washing Machine,1529.97,1.77,Electric,Freebird,220VAC,[],[],83
E747466,Standard Kettle,378.63,0.87,Electric,Suck-n-cut,440VAC,[],[],35
E076984,Standard Coffee Maker,1864.76,4.72,Electric,Freebird,220VAC,[],[],25
F125202,Standard Chair,2203.96,5.05,Furniture,[],[],Tile,lawn orniment,97
E533898,Standard Toothbrush,2080.49,2.06,Electric,Acme,220VAC,[],[],82
E626491,Standard Washing Machine,1737.2,4.16,Electric,Nowayout,220VAC,[],[],0
F148118,Standard Mirror,1872.14,0.7,Furniture,[],[],Tile,medium,84
E523792,Standard Microwave,1347.76,3.49,Electric,ComputerDiluter,440VAC,[],[],63
E087565,Standard Coffee Maker,908.98,1.14,Electric,Freebird,10kV,[],[],20
F174255,Standard Table,1452.25,0.49,Furniture,[],[],Formica,small,53
F361213,Standard Chair,1527.26,1.53,Furniture,[],[],Granite,medium,44
F444914,Standard Desk,1919.33,4.2,Furniture,[],[],Maple,small,39
E803329,Standard Kettle,837.52,1.39,Electric,Acme,10kV,[],[],36
E830495,Standard Toothbrush,2463.8,1.24,Electric,Nowayout,10kV,[],[],89
F274261,Standard Table,874.45,0.68,Furniture,[],[],Tile,extra-large,40
E466717,Standard Coffee Maker,756.32,0.7,Electric,Acme,110VAC,[],[],4
E189245,Standard Toothbrush,1680.86,2.18,Electric,Nowayout,10kV,[],[],3
E065627,Standard Microwave,1749.87,3.47,Electric,Suck-n-cut,220VAC,[],[],12
F608479,Standard Chair,1348.58,2.85,Furniture,[],[],Granite,x-small,40
F451944,Standard Stool,659.68,0.93,Furniture,[],[],Walnut,medium,44
E533889,Standard Microwave,548.78,0.45,Electric,Nowayout,440VAC,[],[],68
F022043,Standard Table,1338.66,0.75,Furniture,[],[],Formica,extra-large,84
F170117,Standard Table,1641.98,1.94,Furniture,[],[],Maple,extra-large,21
E027893,Standard Toothbrush,1613.27,3.58,Electric,Nowayout,10kV,[],[],42
E657554,Standard Coffee Maker,132.15,0.29,Electric,Nowayout,440VAC,[],[],20
F950455,Standard Fixture,404.0,0.35,Furniture,[],[],Formica,medium,82
F729525,Standard Desk,2429.83,2.04,Furniture,[],[],Formica,lawn orniment,53
F755291,Standard Mirror,1187.23,3.1,Furniture,[],[],Walnut,large,56
F536027,Standard Desk,156.57,0.18,Furniture,[],[],Granite,extra-large,53
E504853,Standard Washing Machine,2214.33,5.78,Electric,ComputerDiluter,220VAC,[],[],17
F814688,Standard Desk,1626.28,4.23,Furniture,[],[],Formica,lawn orniment,69
F638989,Standard Mirror,186.78,0.0,Furniture,[],[],Walnut,small,92
E452738,Standard Microwave,1346.08,1.1,Electric,Suck-n-cut,440VAC,[],[],98
E371167,Standard Microwave,2270.58,0.83,Electric,Suck-n-cut,10kV,[],[],88
E944177,Standard Kettle,2334.97,0.23,Electric,Acme,220VAC,[],[],91
E184595,Standard Fan,1520.49,2.44,Electric,Nowayout,12VDC,[],[],54
F885221,Standard Stool,2018.55,0.2,Furniture,[],[],Tile,lawn orniment,76
E947537,Standard Coffee Maker,1430.59,3.48,Electric,Freebird,10kV,[],[],79
E858501,Standard Kettle,334.34,0.37,Electric,ComputerDiluter,10kV,[],[],34
F787576,Standard Stool,2487.96,3.6,Furniture,[],[],Granite,medium,71
F906087,Standard Table,628.47,1.71,Furniture,[],[],Oak,large,62
F782798,Standard Mirror,728.59,1.9,Furniture,[],[],Oak,extra-large,0
E126039,Standard Kettle,706.22,0.21,Electric,Nowayout,10kV,[],[],1
F734254,Standard Mirror,2149.06,4.29,Furniture,[],[],Formica,x-small,95
E990516,Standard Washing Machine,1341.13,1.5,Electric,Suck-n-cut,10kV,[],[],3
F232950,Standard Table,720.8,1.54,Furniture,[],[],Tile,extra-large,29
E520927,Standard Coffee Maker,1940.02,2.51,Electric,Nowayout,110VAC,[],[],90
F363246,Standard Table,1198.82,3.03,Furniture,[],[],Granite,large,94
E826224,Standard Fan,1929.39,2.05,Electric,Nowayout,10kV,[],[],21
E558135,Standard Washing Machine,1326.81,2.36,Electric,Nowayout,10kV,[],[],75
E598547,Standard Fan,302.16,0.65,Electric,ComputerDiluter,12VDC,[],[],76
F401476,Standard Desk,2370.23,5.8,Furniture,[],[],Oak,lawn orniment,46
F567573,Standard Chair,1574.57,4.22,Furniture,[],[],Oak,extra-large,79
F613369,Standard Fixture,2274.81,2.02,Furniture,[],[],Walnut,large,97
E449990,Standard Kettle,1988.15,2.05,Electric,Freebird,220VAC,[],[],93
F608758,Standard Table,2152.6,0.52,Furniture,[],[],Walnut,small,19
F017718,Standard Table,1738.72,3.73,Furniture,[],[],Granite,extra-large,10
E893158,Standard Washing Machine,486.95,1.27,Electric,Suck-n-cut,110VAC,[],[],46
F842064,Standard Stool,1011.14,1.78,Furniture,[],[],Formica,large,89
F162124,Standard Desk,1871.69,3.55,Furniture,[],[],Maple,large,22
F034582,Standard Stool,1375.89,2.41,Furniture,[],[],Maple,lawn orniment,81
F472035,Standard Chair,771.57,1.35,Furniture,[],[],Tile,medium,41
F032810,Standard Mirror,502.4,0.46,Furniture,[],[],Maple,medium,23
F663311,Standard Stool,1920.65,3.71,Furniture,[],[],Walnut,medium,45
E407169,Standard Coffee Maker,1631.0,1.74,Electric,Nowayout,12VDC,[],[],84
E402749,Standard Toothbrush,77.11,0.05,Electric,Acme,440VAC,[],[],18
E102648,Standard Kettle,934.88,0.24,Electric,Freebird,10kV,[],[],87
E307866,Standard Kettle,195.3,0.53,Electric,Acme,440VAC,[],[],8
F257599,Standard Stool,1460.1,0.3,Furniture,[],[],Granite,large,18
F760382,Standard Desk,1848.7,2.53,Furniture,[],[],Oak,small,80
F437849,Standard Chair,1985.61,4.19,Furniture,[],[],Oak,x-small,44
E877580,Standard Washing Machine,190.87,0.28,Electric,ComputerDiluter,10kV,[],[],38
E003815,Standard Washing Machine,131.42,0.21,Electric,Acme,10kV,[],[],70
E901707,Standard Coffee Maker,1609.58,3.87,Electric,Suck-n-cut,12VDC,[],[],19
F394140,Standard Fixture,2237.43,4.81,Furniture,[],[],Walnut,large,74
E369734,Standard Microwave,654.4,0.73,Electric,Freebird,10kV,[],[],54
F693513,Standard Fixture,2357.75,1.4,Furniture,[],[],Maple,x-small,11
E681103,Standard Washing Machine,2416.41,3.0,Electric,Nowayout,440VAC,[],[],64
F962220,Standard Desk,438.89,0.57,Furniture,[],[],Oak,large,78
F308476,Standard Stool,1699.47,3.58,Furniture,[],[],Oak,extra-large,96
E543624,Standard Microwave,408.25,1.04,Electric,Acme,110VAC,[],[],64
E798037,Standard Coffee Maker,407.38,0.5,Electric,Acme,440VAC,[],[],39
E054868,Standard Microwave,1080.29,1.83,Electric,Freebird,110VAC,[],[],12
F581252,Standard Fixture,639.68,1.75,Furniture,[],[],Granite,large,15
F013544,Standard Chair,1339.8,3.12,Furniture,[],[],Oak,x-small,82
E377493,Standard Coffee Maker,2334.66,3.98,Electric,ComputerDiluter,12VDC,[],[],47
E499313,Standard Fan,1844.63,4.47,Electric,Nowayout,12VDC,[],[],5
E681144,Standard Fan,2400.83,5.19,Electric,Nowayout,10kV,[],[],61
E941371,Standard Coffee Maker,1981.25,0.09,Electric,Nowayout,440VAC,[],[],24
F302119,Standard Chair,363.45,0.18,Furniture,[],[],Oak,lawn orniment,69
E589426,Standard Fan,1726.0,0.6,Electric,Freebird,12VDC,[],[],52
E235070,Standard Washing Machine,761.38,1.37,Electric,Suck-n-cut,440VAC,[],[],26
E654283,Standard Coffee Maker,652.68,0.53,Electric,Acme,220VAC,[],[],92
E862183,Standard Coffee Maker,2390.42,2.14,Electric,Suck-n-cut,220VAC,[],[],52
F576151,Standard Mirror,1445.83,3.48,Furniture,[],[],Walnut,x-small,12
E077440,Standard Fan,2046.49,1.66,Electric,Freebird,10kV,[],[],51
E762351,Standard Microwave,221.5,0.14,Electric,Freebird,10kV,[],[],41
F039941,Standard Fixture,254.76,0.57,Furniture,[],[],Walnut,lawn orniment,40
F451250,Standard Table,2093.94,5.49,Furniture,[],[],Walnut,x-small,5
E210243,Standard Fan,1441.31,0.47,Electric,Acme,110VAC,[],[],71
E107260,Standard Kettle,301.66,0.79,Electric,Suck-n-cut,12VDC,[],[],47
E730965,Standard Coffee Maker,983.66,0.11,Electric,Nowayout,110VAC,[],[],55
E415041,Standard Washing Machine,1879.12,1.84,Electric,ComputerDiluter,440VAC,[],[],44
F604890,Standard Chair,1168.26,1.54,Furniture,[],[],Maple,extra-large,75
E676495,Standard Kettle,1745.64,0.01,Electric,ComputerDiluter,10kV,[],[],79
E397400,Standard Fan,811.41,1.65,Electric,Acme,12VDC,[],[],15
F064076,Standard Stool,622.75,0.11,Furniture,[],[],Walnut,large,73
