product637,user637,2010-08-25,2010-02-28,5
product638,user638,2011-03-20,2018-04-26,4
product639,user639,2018-10-10,2014-02-10,9
product640,user640,2015-04-23,2010-11-10,1
product641,user641,2015-05-24,2012-02-17,5
product642,user642,2018-05-09,2010-05-05,3
product643,user643,2015-08-16,2013-12-18,9
product644,user644,2018-05-23,2013-07-26,3
product645,user645,2010-02-17,2012-08-06,2
product646,user646,2011-02-22,2016-02-10,5
product647,user647,2010-06-10,2010-09-19,3
product648,user648,2013-08-13,2018-04-28,4
product649,user649,2019-10-18,2017-03-22,4
product650,user650,2010-11-27,2019-09-05,7
product651,user651,2017-05-20,2017-11-30,4
product652,user652,2015-05-26,2015-06-21,3
product653,user653,2018-09-09,2010-08-09,8
product654,user654,2014-05-18,2018-10-11,5
product655,user655,2012-02-16,2018-05-02,1
product656,user656,2018-05-20,2012-09-30,1
product657,user657,2019-04-02,2012-05-31,8
product658,user658,2013-03-11,2015-10-14,4
product659,user659,2017-12-02,2012-02-05,3
product660,user660,2010-03-19,2011-05-07,5
product661,user661,2016-09-02,2015-04-03,9
product662,user662,2016-01-16,2018-12-30,2
product663,user663,2010-01-19,2018-10-16,5
product664,user664,2014-12-30,2013-07-06,8
product665,user665,2015-07-21,2019-06-27,3
product666,user666,2017-11-25,2013-03-22,2
product667,user667,2017-10-11,2010-09-16,1
product668,user668,2013-01-10,2012-10-12,1
product669,user669,2011-04-12,2010-04-04,4
product670,user670,2015-12-02,2012-03-21,7
product671,user671,2012-12-06,2015-04-26,1
product672,user672,2014-10-18,2018-11-10,4
product673,user673,2013-06-11,2014-12-12,8
product674,user674,2011-09-30,2014-09-30,8
product675,user675,2015-05-28,2010-01-30,1
product676,user676,2011-05-10,2017-07-24,9
product677,user677,2015-05-29,2012-11-02,9
product678,user678,2010-02-17,2011-10-02,1
product679,user679,2010-09-05,2013-02-14,1
product680,user680,2017-07-06,2017-08-28,10
product681,user681,2012-06-12,2017-10-08,5
product682,user682,2011-04-27,2019-11-04,1
product683,user683,2012-11-02,2017-11-22,4
product684,user684,2018-10-20,2016-08-17,5
product685,user685,2018-12-21,2014-08-15,10
product686,user686,2018-07-05,2019-01-23,6
product687,user687,2011-04-02,2017-03-25,3
product688,user688,2016-12-07,2016-05-27,4
product689,user689,2012-05-08,2016-04-03,9
product690,user690,2017-02-17,2010-10-06,6
product691,user691,2013-04-26,2011-03-03,5
product692,user692,2018-04-30,2014-11-12,5
product693,user693,2018-09-02,2012-07-05,1
product694,user694,2019-12-12,2015-02-01,4
product695,user695,2015-08-26,2019-11-01,8
product696,user696,2013-05-20,2017-10-25,2
product697,user697,2013-08-20,2014-05-26,5
product698,user698,2018-08-20,2010-11-01,4
product699,user699,2012-02-08,2013-12-23,9
product700,user700,2018-03-26,2011-08-05,2
product701,user701,2018-04-02,2011-07-10,6
product702,user702,2015-06-01,2010-12-29,6
product703,user703,2011-02-13,2013-04-10,8
product704,user704,2010-01-26,2015-08-05,7
product705,user705,2015-10-05,2012-07-08,8
product706,user706,2011-11-03,2014-05-23,8
product707,user707,2018-08-08,2018-12-26,3
product708,user708,2015-06-14,2012-06-23,4
product709,user709,2011-03-06,2016-12-19,4
product710,user710,2017-09-13,2016-07-31,7
product711,user711,2016-12-31,2011-04-14,4
product712,user712,2016-05-31,2014-07-06,8
product713,user713,2010-01-27,2011-03-13,8
product714,user714,2011-10-06,2012-04-17,8
product715,user715,2013-12-19,2016-09-14,7
product716,user716,2016-12-15,2014-08-30,5
product717,user717,2013-03-31,2016-12-31,8
product718,user718,2010-02-13,2019-11-16,4
product719,user719,2012-01-18,2016-03-04,4
product720,user720,2017-12-11,2017-12-11,8
product721,user721,2016-04-03,2018-01-19,8
product722,user722,2016-07-25,2011-09-16,2
product723,user723,2012-07-15,2014-09-01,10
product724,user724,2017-05-02,2018-06-12,3
product725,user725,2012-06-09,2017-01-24,4
product726,user726,2015-03-18,2010-07-26,9
product727,user727,2018-11-29,2014-10-08,6
product728,user728,2019-11-19,2012-04-12,6
product729,user729,2019-08-18,2010-11-29,9
product730,user730,2018-03-07,2011-04-20,10
product731,user731,2014-03-11,2019-07-25,3
product732,user732,2019-02-27,2019-01-17,2
product733,user733,2010-03-02,2010-08-08,4
product734,user734,2012-03-13,2010-06-21,5
product735,user735,2018-08-05,2011-10-27,10
product736,user736,2015-01-06,2013-03-24,9
product737,user737,2016-04-30,2017-05-15,5
product738,user738,2017-05-08,2014-05-30,5
product739,user739,2014-10-21,2016-10-26,1
product740,user740,2016-12-24,2011-02-28,7
product741,user741,2017-01-05,2015-04-07,1
product742,user742,2013-07-12,2017-07-16,5
product743,user743,2018-05-11,2012-11-09,3
product744,user744,2018-01-28,2019-10-30,5
product745,user745,2015-08-08,2016-09-28,7
product746,user746,2015-11-26,2014-07-03,2
product747,user747,2017-02-28,2018-12-11,10
product748,user748,2012-12-21,2016-01-26,5
product749,user749,2017-07-08,2011-02-25,2
product750,user750,2018-01-11,2012-12-31,7
product751,user751,2012-04-23,2013-02-28,9
product752,user752,2019-10-05,2017-11-11,9
product753,user753,2015-06-24,2014-05-24,1
product754,user754,2010-11-03,2011-12-10,9
product755,user755,2012-06-24,2010-10-14,2
product756,user756,2010-08-19,2014-10-22,9
product757,user757,2018-04-18,2018-09-22,8
product758,user758,2019-05-07,2011-10-23,2
product759,user759,2018-03-04,2011-10-09,2
product760,user760,2012-06-21,2014-05-12,1
product761,user761,2014-09-02,2010-07-13,7
product762,user762,2012-09-04,2011-07-10,10
product763,user763,2016-02-25,2013-01-02,4
product764,user764,2017-12-17,2011-12-26,8
product765,user765,2014-06-27,2013-07-20,3
product766,user766,2012-12-01,2012-08-26,3
product767,user767,2013-10-03,2010-07-06,7
product768,user768,2011-02-07,2016-07-29,2
product769,user769,2010-10-19,2012-12-10,2
product770,user770,2014-10-21,2010-07-21,9
product771,user771,2014-07-01,2010-11-13,8
product772,user772,2017-04-01,2013-11-21,4
product773,user773,2016-07-10,2010-03-27,1
product774,user774,2012-02-13,2013-04-24,7
product775,user775,2019-04-06,2011-09-18,10
product776,user776,2015-10-05,2011-03-01,7
product777,user777,2019-09-09,2019-07-20,10
product778,user778,2010-07-29,2012-02-06,1
product779,user779,2015-12-08,2011-05-28,4
product780,user780,2012-08-10,2017-04-25,9
product781,user781,2016-03-30,2019-10-22,7
product782,user782,2017-09-05,2014-12-14,6
product783,user783,2019-12-12,2010-03-30,4
product784,user784,2016-10-18,2010-11-02,5
product785,user785,2015-09-02,2013-11-11,9
product786,user786,2018-03-24,2018-09-28,2
product787,user787,2011-07-09,2013-03-05,9
product788,user788,2010-12-27,2018-09-05,4
product789,user789,2015-10-25,2017-11-29,9
product790,user790,2017-10-18,2012-11-06,5
product791,user791,2014-08-24,2013-05-06,3
product792,user792,2012-07-17,2012-10-15,6
product793,user793,2010-06-01,2017-07-04,5
product794,user794,2011-04-18,2019-01-11,6
product795,user795,2017-09-15,2014-11-09,3
product796,user796,2011-12-17,2018-08-05,5
product797,user797,2019-05-08,2012-06-27,7
product798,user798,2013-05-14,2014-04-05,1
product799,user799,2017-07-06,2017-02-07,6
product800,user800,2014-02-01,2018-08-26,7
product801,user801,2011-07-08,2019-02-21,10
product802,user802,2015-03-25,2016-06-28,5
product803,user803,2010-09-04,2017-02-12,2
product804,user804,2014-03-26,2011-01-06,1
product805,user805,2017-11-25,2019-12-25,7
product806,user806,2019-11-02,2018-10-31,7
product807,user807,2015-01-21,2010-05-22,1
product808,user808,2013-02-26,2016-11-21,9
product809,user809,2013-05-23,2016-05-14,3
product810,user810,2016-07-28,2012-01-06,6
product811,user811,2018-01-12,2012-04-05,6
product812,user812,2018-12-29,2014-01-24,3
product813,user813,2015-04-13,2014-08-10,4
product814,user814,2015-01-01,2017-04-17,7
product815,user815,2017-04-20,2011-11-17,9
product816,user816,2014-05-29,2014-03-21,2
product817,user817,2017-12-15,2010-06-20,9
product818,user818,2018-10-04,2014-05-31,3
product819,user819,2018-05-30,2016-02-27,9
product820,user820,2015-09-02,2016-06-23,6
product821,user821,2015-07-18,2016-04-27,3
product822,user822,2016-01-20,2011-02-11,6
product823,user823,2015-01-12,2010-06-08,3
product824,user824,2019-07-09,2019-10-24,6
product825,user825,2014-08-12,2014-06-15,9
product826,user826,2011-01-14,2012-09-20,6
product827,user827,2019-01-19,2016-06-13,8
product828,user828,2015-07-13,2014-02-13,10
product829,user829,2016-07-13,2011-06-11,9
product830,user830,2011-05-31,2016-05-26,9
product831,user831,2011-11-12,2018-03-08,10
product832,user832,2016-03-24,2011-07-01,9
product833,user833,2012-02-26,2016-12-14,6
product834,user834,2016-12-22,2017-07-14,9
product835,user835,2015-04-21,2015-09-11,5
product836,user836,2014-11-28,2018-08-26,5
product837,user837,2016-06-29,2015-10-31,7
product838,user838,2012-03-31,2012-03-31,9
product839,user839,2014-03-11,2010-10-13,5
product840,user840,2014-07-31,2019-01-02,1
product841,user841,2019-12-01,2013-03-11,3
product842,user842,2012-09-21,2012-10-03,6
product843,user843,2015-07-16,2010-03-04,2
product844,user844,2015-07-08,2010-02-24,10
product845,user845,2013-04-20,2013-10-30,10
product846,user846,2016-05-14,2014-11-20,8
product847,user847,2011-11-11,2010-10-23,3
product848,user848,2015-10-14,2018-10-09,4
product849,user849,2015-04-06,2012-08-28,9
product850,user850,2017-02-01,2017-12-08,4
product851,user851,2018-07-24,2013-10-20,1
product852,user852,2017-08-01,2015-04-25,7
product853,user853,2015-02-20,2010-01-22,2
product854,user854,2010-09-01,2012-09-19,4
product855,user855,2011-10-02,2019-06-17,2
product856,user856,2012-11-16,2018-09-29,7
product857,user857,2018-11-06,2010-09-25,10
product858,user858,2014-05-16,2019-01-30,2
product859,user859,2018-05-02,2012-12-31,8
product860,user860,2010-01-18,2012-01-11,7
product861,user861,2017-11-01,2011-11-08,3
product862,user862,2011-06-09,2016-02-19,5
product863,user863,2012-04-13,2011-01-19,5
product864,user864,2018-05-01,2018-04-25,2
product865,user865,2016-02-12,2018-11-13,7
product866,user866,2018-05-08,2017-11-20,6
product867,user867,2011-03-19,2012-04-29,7
product868,user868,2011-03-10,2010-09-05,4
product869,user869,2011-03-28,2012-04-19,5
product870,user870,2011-10-05,2016-11-27,7
product871,user871,2017-08-30,2015-10-19,9
product872,user872,2012-05-20,2010-10-07,10
product873,user873,2016-10-24,2012-01-23,1
product874,user874,2018-08-14,2018-07-04,7
product875,user875,2019-07-15,2015-05-11,1
product876,user876,2012-01-25,2014-10-21,8
product877,user877,2015-10-08,2019-07-30,1
product878,user878,2016-06-15,2010-02-10,2
product879,user879,2016-03-10,2011-08-08,6
product880,user880,2012-03-21,2013-06-13,10
product881,user881,2014-01-25,2015-12-01,7
product882,user882,2015-06-02,2017-03-25,1
product883,user883,2013-11-23,2013-06-21,10
product884,user884,2017-11-04,2012-03-08,8
product885,user885,2011-11-07,2014-08-31,7
product886,user886,2017-12-24,2019-07-23,2
product887,user887,2014-03-12,2010-01-30,7
product888,user888,2013-11-05,2012-08-19,7
product889,user889,2013-02-23,2019-11-21,5
product890,user890,2017-11-28,2016-03-11,2
product891,user891,2013-06-18,2017-08-10,1
product892,user892,2019-07-17,2012-04-27,4
product893,user893,2012-07-24,2015-07-22,5
product894,user894,2010-02-22,2012-05-12,1
product895,user895,2011-12-10,2015-07-12,1
product896,user896,2017-03-08,2010-12-09,2
product897,user897,2016-01-23,2010-05-30,8
product898,user898,2018-07-28,2019-09-07,5
product899,user899,2016-10-07,2018-08-02,5
product900,user900,2013-08-09,2019-12-18,6
product901,user901,2013-12-24,2017-07-10,3
product902,user902,2012-02-18,2017-06-23,10
product903,user903,2012-12-03,2011-09-26,2
product904,user904,2017-02-09,2011-04-25,5
product905,user905,2013-01-08,2016-03-19,9
product906,user906,2015-05-20,2018-03-30,4
product907,user907,2010-09-22,2015-04-16,5
product908,user908,2017-07-02,2017-02-17,8
product909,user909,2015-07-11,2015-10-26,9
product910,user910,2017-09-29,2015-05-01,9
product911,user911,2015-08-26,2019-07-09,3
product912,user912,2013-09-15,2015-04-10,7
product913,user913,2015-08-21,2013-07-12,2
product914,user914,2010-03-06,2018-07-13,2
product915,user915,2019-03-22,2019-07-30,5
product916,user916,2012-03-31,2019-02-11,10
product917,user917,2014-09-26,2011-11-13,3
product918,user918,2012-02-18,2018-01-01,2
product919,user919,2017-05-28,2018-03-14,6
product920,user920,2014-11-13,2019-09-23,3
product921,user921,2010-11-04,2012-02-15,8
product922,user922,2016-02-04,2011-10-10,5
product923,user923,2010-05-27,2017-05-05,3
product924,user924,2014-10-04,2012-09-08,7
product925,user925,2017-04-29,2017-06-15,3
product926,user926,2013-03-28,2014-11-02,8
product927,user927,2019-07-14,2014-05-26,7
product928,user928,2019-10-02,2018-09-16,2
product929,user929,2018-12-10,2013-03-27,2
product930,user930,2012-10-02,2012-10-03,2
product931,user931,2017-03-13,2011-03-15,7
product932,user932,2016-08-18,2017-12-30,10
product933,user933,2012-07-12,2010-07-27,6
product934,user934,2011-10-08,2019-08-13,1
product935,user935,2013-04-29,2014-02-20,10
product936,user936,2018-11-28,2019-06-18,10
product937,user937,2017-11-10,2011-06-04,4
product938,user938,2012-01-28,2016-02-17,8
product939,user939,2017-10-14,2016-11-11,2
product940,user940,2013-05-08,2015-11-29,10
product941,user941,2016-11-30,2017-01-07,6
product942,user942,2012-03-15,2016-12-05,1
product943,user943,2011-04-22,2014-08-03,8
product944,user944,2015-09-14,2017-08-01,10
product945,user945,2014-12-29,2011-10-03,7
product946,user946,2011-07-27,2018-05-02,4
product947,user947,2019-12-10,2011-07-21,6
product948,user948,2014-06-03,2013-06-29,9
product949,user949,2014-01-09,2019-08-22,1
product950,user950,2018-11-13,2011-01-05,6
product951,user951,2016-07-03,2017-03-21,4
product952,user952,2013-12-12,2013-07-26,3
product953,user953,2014-01-11,2017-11-21,1
product954,user954,2011-08-15,2018-08-27,4
product955,user955,2018-03-02,2010-05-16,10
product956,user956,2010-10-31,2013-01-09,3
product957,user957,2013-12-18,2019-01-28,8
product958,user958,2014-07-20,2010-12-10,3
product959,user959,2011-10-24,2011-09-12,3
product960,user960,2010-07-01,2012-12-10,7
product961,user961,2018-09-15,2018-03-24,3
product962,user962,2018-03-30,2015-03-03,9
product963,user963,2016-08-29,2014-09-24,5
product964,user964,2011-07-24,2017-12-28,7
product965,user965,2018-11-19,2013-11-22,7
product966,user966,2011-10-03,2016-06-10,10
product967,user967,2011-11-15,2013-12-27,1
product968,user968,2015-12-02,2011-05-20,6
product969,user969,2015-07-19,2013-04-04,10
product970,user970,2016-02-16,2013-11-09,2
product971,user971,2010-03-17,2014-06-11,6
product972,user972,2014-08-08,2013-08-14,1
product973,user973,2019-08-08,2019-09-05,4
product974,user974,2017-03-22,2012-04-20,8
product975,user975,2018-03-23,2018-04-16,1
product976,user976,2016-10-15,2019-09-16,8
product977,user977,2010-05-12,2012-06-07,8
product978,user978,2018-07-10,2018-04-26,8
product979,user979,2017-05-05,2013-05-19,2
product980,user980,2014-09-03,2011-03-14,10
product981,user981,2019-09-23,2015-01-24,3
product982,user982,2014-03-19,2014-05-24,6
product983,user983,2013-07-04,2017-07-20,5
product984,user984,2018-08-10,2019-08-25,1
product985,user985,2012-07-31,2015-12-10,9
product986,user986,2010-01-09,2015-08-01,4
product987,user987,2018-12-28,2010-03-07,8
product988,user988,2014-04-02,2019-02-11,8
product989,user989,2018-12-11,2017-03-07,3
product990,user990,2017-03-14,2014-10-04,6
product991,user991,2010-03-01,2011-01-11,10
product992,user992,2012-06-11,2016-08-30,8
product993,user993,2013-12-17,2015-09-23,9
product994,user994,2015-06-02,2016-05-15,2
product995,user995,2010-01-30,2018-02-04,9
product996,user996,2014-07-01,2018-10-16,4
product997,user997,2019-09-07,2017-02-01,3
product998,user998,2011-02-02,2017-07-08,7
product999,user999,2019-01-25,2014-09-09,10
