rental_id,user_id,product_id
rent_932,cust_643,prod_8
rent_933,cust_870,prod_87
rent_934,cust_298,prod_565
rent_935,cust_103,prod_275
rent_936,cust_340,prod_876
rent_937,cust_489,prod_562
rent_938,cust_200,prod_899
rent_939,cust_860,prod_902
rent_940,cust_746,prod_635
rent_941,cust_753,prod_174
rent_942,cust_356,prod_160
rent_943,cust_660,prod_637
rent_944,cust_827,prod_953
rent_945,cust_459,prod_440
rent_946,cust_222,prod_813
rent_947,cust_420,prod_821
rent_948,cust_984,prod_493
rent_949,cust_47,prod_880
rent_950,cust_309,prod_633
rent_951,cust_242,prod_558
rent_952,cust_566,prod_84
rent_953,cust_551,prod_860
rent_954,cust_893,prod_566
rent_955,cust_328,prod_469
rent_956,cust_219,prod_673
rent_957,cust_338,prod_509
rent_958,cust_457,prod_307
rent_959,cust_572,prod_429
rent_960,cust_888,prod_604
rent_961,cust_330,prod_968
rent_962,cust_277,prod_303
rent_963,cust_225,prod_518
rent_964,cust_719,prod_110
rent_965,cust_956,prod_600
rent_966,cust_929,prod_276
rent_967,cust_419,prod_401
rent_968,cust_570,prod_167
rent_969,cust_575,prod_928
rent_970,cust_531,prod_667
rent_971,cust_91,prod_977
rent_972,cust_520,prod_293
rent_973,cust_171,prod_708
rent_974,cust_45,prod_313
rent_975,cust_4,prod_781
rent_976,cust_170,prod_618
rent_977,cust_271,prod_195
rent_978,cust_994,prod_973
rent_979,cust_916,prod_92
rent_980,cust_984,prod_449
rent_981,cust_544,prod_426
rent_982,cust_477,prod_988
rent_983,cust_610,prod_662
rent_984,cust_153,prod_944
rent_985,cust_547,prod_890
rent_986,cust_541,prod_11
rent_987,cust_959,prod_74
rent_988,cust_930,prod_906
rent_989,cust_969,prod_784
rent_990,cust_826,prod_257
rent_991,cust_538,prod_770
rent_992,cust_339,prod_489
rent_993,cust_777,prod_731
rent_994,cust_860,prod_67
rent_995,cust_984,prod_444
rent_996,cust_876,prod_122
rent_997,cust_490,prod_586
rent_998,cust_425,prod_661
rent_999,cust_233,prod_80
rent_1000,cust_673,prod_665
