763,1459,381,06/15/2016,None
764,3502,821,03/03/2018,None
765,3897,491,11/09/2012,11/02/2013
766,637,239,04/08/2015,None
767,3944,654,02/26/2011,None
768,2285,779,05/19/2017,03/10/2018
769,9898,127,06/15/2014,None
770,5763,877,01/10/2014,None
771,9731,904,09/08/2013,None
772,73,394,09/26/2016,01/18/2017
773,7891,289,02/13/2015,None
774,517,776,08/14/2016,02/23/2017
775,1906,436,11/16/2016,01/15/2018
776,3972,391,09/09/2012,01/27/2015
777,3567,951,12/03/2014,None
778,328,117,09/28/2011,None
779,955,822,10/01/2012,None
780,7188,568,02/21/2016,10/02/2017
781,7494,814,04/18/2013,None
782,8936,668,06/30/2012,08/24/2013
783,8670,577,06/07/2016,None
784,1385,124,04/18/2011,05/27/2014
785,3137,507,03/26/2010,None
786,2356,932,01/14/2014,01/16/2019
787,883,592,11/20/2013,08/01/2015
788,2182,614,08/12/2017,None
789,8425,425,05/12/2015,None
790,3960,766,02/27/2017,None
791,7128,961,09/07/2016,None
792,994,873,03/05/2011,None
793,7762,981,04/20/2018,06/01/2019
794,9911,594,03/27/2011,11/02/2019
795,1695,264,06/01/2010,None
796,5979,529,02/03/2019,04/15/2019
797,3056,347,11/27/2015,None
798,1328,678,10/28/2018,None
799,4249,463,08/17/2018,None
800,1459,417,12/21/2015,None
801,4373,313,08/09/2015,01/11/2016
802,6286,649,01/24/2010,07/18/2019
803,5405,336,03/20/2010,10/13/2014
804,4557,469,09/10/2017,08/15/2018
805,6602,209,05/10/2015,None
806,5539,78,10/21/2013,None
807,1674,112,11/05/2012,None
808,5618,754,04/02/2010,05/18/2013
809,9617,79,07/12/2011,None
810,9962,946,12/14/2018,05/13/2019
811,9890,368,07/01/2015,09/16/2015
812,6354,444,02/27/2018,05/06/2019
813,1910,626,11/20/2014,04/14/2018
814,7217,858,11/05/2019,11/27/2019
815,3773,101,12/21/2018,None
816,330,313,06/13/2012,08/04/2018
817,8584,838,06/12/2018,None
818,8723,138,03/13/2017,06/29/2017
819,8914,858,06/14/2011,08/29/2012
820,4356,920,10/25/2014,None
821,7702,149,11/07/2017,None
822,6440,830,09/18/2011,None
823,6694,495,12/01/2012,10/20/2019
824,3960,584,05/29/2013,08/03/2017
825,2284,985,12/20/2016,09/26/2019
826,5691,112,08/25/2019,12/03/2019
827,2704,565,03/05/2018,08/23/2018
828,5618,974,08/16/2012,12/28/2014
829,8978,841,11/09/2017,None
830,6843,636,07/06/2014,None
831,5539,654,07/20/2019,11/19/2019
832,7715,598,02/10/2010,None
833,1172,981,12/19/2016,03/20/2018
834,4368,60,11/14/2010,12/06/2014
835,4051,573,05/03/2015,05/18/2018
836,4657,220,03/30/2010,04/09/2017
837,8906,378,10/31/2017,01/17/2019
838,4249,144,01/02/2017,04/28/2017
839,8584,642,02/24/2018,01/22/2019
840,721,618,09/27/2016,None
841,9702,825,11/22/2013,05/11/2018
842,4849,809,05/18/2019,10/24/2019
843,7246,346,05/25/2011,None
844,4471,737,12/20/2014,10/06/2015
845,9628,190,11/21/2011,None
846,3177,992,10/16/2013,08/25/2018
847,9364,949,05/23/2011,09/26/2019
848,4619,604,09/05/2017,04/05/2018
849,315,813,01/06/2014,None
850,2020,730,11/10/2014,02/18/2017
851,1128,421,11/22/2015,11/09/2016
852,5843,298,12/02/2010,None
853,5192,13,05/10/2018,12/20/2018
854,2112,737,11/01/2012,07/05/2016
855,7999,823,10/08/2014,07/13/2018
856,994,270,08/15/2011,None
857,6579,21,02/05/2011,09/10/2019
858,2955,982,09/11/2013,08/22/2014
859,4382,213,03/30/2016,None
860,3959,170,12/09/2011,None
861,2177,120,03/19/2011,None
862,7028,24,12/03/2018,10/28/2019
863,2756,400,11/08/2016,12/24/2016
864,330,596,03/10/2011,02/24/2014
865,8933,264,08/16/2013,12/27/2018
866,530,922,05/29/2015,07/29/2016
867,8356,1000,01/02/2013,12/27/2014
868,292,412,06/17/2011,10/25/2014
869,7016,739,12/22/2011,None
870,3060,38,04/24/2016,None
871,2942,199,04/25/2018,09/17/2018
872,7016,129,03/22/2011,06/23/2018
873,7220,416,06/06/2010,10/30/2015
874,5539,29,01/02/2017,None
875,6601,126,05/03/2015,12/10/2019
876,1115,283,07/12/2019,None
877,8724,196,07/24/2017,07/11/2019
878,9863,572,11/24/2014,None
879,8678,244,11/09/2011,None
880,8287,168,11/12/2011,None
881,8133,470,08/04/2011,None
882,8978,647,10/13/2013,12/12/2013
883,8136,236,07/04/2019,None
884,8724,400,03/10/2016,05/05/2017
885,2704,113,06/20/2010,None
886,8983,521,05/26/2016,None
887,7192,256,06/15/2013,None
888,7515,294,03/14/2010,None
889,2412,645,09/15/2013,10/06/2013
890,5036,891,05/07/2018,11/14/2019
891,6043,831,11/10/2017,12/11/2017
892,9243,913,11/21/2014,09/18/2018
893,3086,495,02/14/2013,06/29/2016
894,6706,996,08/17/2012,None
895,5442,517,10/23/2012,02/09/2017
896,4067,411,02/07/2015,05/27/2018
897,2654,724,09/03/2014,03/15/2019
898,1574,726,01/24/2017,None
899,2787,552,07/18/2016,None
900,1544,672,06/22/2016,12/17/2016
901,4584,253,05/06/2014,None
902,3050,985,02/21/2011,01/09/2013
903,3764,409,11/04/2017,None
904,5947,123,02/10/2012,None
905,221,477,05/01/2011,None
906,3725,274,10/10/2018,06/15/2019
907,3159,895,04/04/2012,None
908,4369,466,07/07/2018,10/08/2018
909,1514,172,10/17/2012,06/13/2015
910,6739,603,03/11/2018,None
911,246,632,06/10/2019,07/03/2019
912,7183,202,06/26/2015,None
913,7382,381,04/23/2015,05/16/2016
914,873,879,12/07/2019,12/09/2019
915,5039,387,02/29/2012,None
916,6604,366,01/09/2012,None
917,9774,718,06/13/2019,11/07/2019
918,9841,589,04/10/2015,07/04/2019
919,9835,965,12/24/2010,None
920,7437,573,10/20/2016,None
921,8988,156,10/09/2010,01/11/2013
922,6809,637,04/15/2013,08/19/2016
923,1558,611,03/16/2011,06/13/2019
924,9364,954,06/10/2016,None
925,5066,723,11/24/2019,12/12/2019
926,6900,865,01/20/2012,None
927,9189,668,06/30/2012,08/17/2018
928,5478,263,06/30/2013,03/05/2016
929,1467,545,03/09/2014,None
930,332,960,06/26/2015,None
931,9364,418,01/11/2015,10/29/2018
932,8755,486,02/06/2016,None
933,2819,251,04/07/2014,05/03/2018
934,6318,24,07/14/2017,None
935,1518,441,07/11/2011,03/09/2019
936,5066,799,04/09/2015,None
937,9486,974,07/14/2011,03/11/2013
938,8877,166,10/31/2011,11/19/2011
939,3944,31,09/28/2018,09/05/2019
940,8723,955,09/29/2016,None
941,7392,359,07/21/2012,None
942,2241,722,10/18/2012,None
943,7715,284,11/05/2012,None
944,9720,842,07/03/2017,None
945,5398,52,04/05/2010,04/11/2010
946,7128,453,11/30/2016,None
947,3753,604,01/19/2011,None
948,9586,145,04/02/2015,None
949,6355,824,11/12/2019,None
950,3897,173,05/08/2015,None
951,5126,646,08/22/2016,12/26/2016
952,1993,372,09/07/2017,None
953,1777,306,08/20/2018,None
954,1777,148,09/22/2012,02/19/2014
955,7603,209,05/07/2018,11/12/2019
956,5941,885,03/23/2013,11/06/2016
957,9169,89,10/06/2012,None
958,3093,58,09/07/2012,None
959,5398,469,02/07/2013,07/29/2016
960,6783,753,04/11/2019,10/21/2019
961,9688,467,11/30/2015,12/27/2015
962,9281,910,10/26/2011,08/05/2015
963,3058,841,11/03/2013,None
964,2217,206,07/08/2011,None
965,1261,342,12/17/2010,07/05/2012
966,2095,321,01/16/2014,06/03/2015
967,329,528,10/26/2014,None
968,4704,243,04/23/2014,03/15/2018
969,9409,657,01/27/2014,02/28/2017
970,3871,392,02/23/2014,05/09/2017
971,3089,80,06/28/2018,None
972,918,347,07/29/2010,10/03/2015
973,3907,858,08/08/2018,None
974,1054,197,01/22/2014,07/08/2015
975,7657,547,06/18/2012,None
976,1639,26,03/15/2014,09/20/2017
977,5962,328,02/23/2016,None
978,3624,986,05/04/2012,12/23/2014
979,8401,380,09/13/2014,01/19/2016
980,6740,764,12/21/2010,None
981,140,765,03/17/2012,11/22/2016
982,6861,719,01/01/2012,06/11/2017
983,6827,627,12/14/2011,11/09/2018
984,8700,795,01/29/2010,10/04/2012
985,7944,507,09/14/2015,09/22/2019
986,2904,886,04/23/2017,None
987,6706,750,06/22/2018,08/31/2019
988,7583,603,07/10/2019,None
989,7329,317,03/01/2011,08/07/2019
990,403,367,04/19/2010,11/13/2014
991,1284,884,03/11/2015,None
992,1100,368,09/14/2019,11/20/2019
993,5625,528,10/24/2017,None
994,9617,633,03/09/2015,12/07/2018
995,9774,448,03/08/2014,09/11/2015
996,9688,412,06/01/2012,05/27/2019
997,5705,29,10/06/2010,None
998,620,402,05/29/2010,None
999,7404,85,12/01/2011,None
1000,2740,485,04/20/2016,12/10/2016
