"rental_id","product_id","user_id","dt_start","dt_end","quantity"
"R04008","P04008","U04008","0000-00-00","9999-99-99",4008
"R06669","P06669","U06669","0000-00-00","9999-99-99",6669
"R05039","P05039","U05039","0000-00-00","9999-99-99",5039
"R05005","P05005","U05005","0000-00-00","9999-99-99",5005
"R02409","P02409","U02409","0000-00-00","9999-99-99",2409
"R03474","P03474","U03474","0000-00-00","9999-99-99",3474
"R01057","P01057","U01057","0000-00-00","9999-99-99",1057
"R06497","P06497","U06497","0000-00-00","9999-99-99",6497
"R00677","P00677","U00677","0000-00-00","9999-99-99",677
"R08870","P08870","U08870","0000-00-00","9999-99-99",8870
"R05875","P05875","U05875","0000-00-00","9999-99-99",5875
"R06631","P06631","U06631","0000-00-00","9999-99-99",6631
"R07535","P07535","U07535","0000-00-00","9999-99-99",7535
"R03694","P03694","U03694","0000-00-00","9999-99-99",3694
"R01145","P01145","U01145","0000-00-00","9999-99-99",1145
"R00191","P00191","U00191","0000-00-00","9999-99-99",191
"R01636","P01636","U01636","0000-00-00","9999-99-99",1636
"R01035","P01035","U01035","0000-00-00","9999-99-99",1035
"R04173","P04173","U04173","0000-00-00","9999-99-99",4173
"R04906","P04906","U04906","0000-00-00","9999-99-99",4906
"R08363","P08363","U08363","0000-00-00","9999-99-99",8363
"R02166","P02166","U02166","0000-00-00","9999-99-99",2166
"R09352","P09352","U09352","0000-00-00","9999-99-99",9352
"R08553","P08553","U08553","0000-00-00","9999-99-99",8553
"R05177","P05177","U05177","0000-00-00","9999-99-99",5177
"R05697","P05697","U05697","0000-00-00","9999-99-99",5697
"R06418","P06418","U06418","0000-00-00","9999-99-99",6418
"R05669","P05669","U05669","0000-00-00","9999-99-99",5669
"R06051","P06051","U06051","0000-00-00","9999-99-99",6051
"R04057","P04057","U04057","0000-00-00","9999-99-99",4057
"R02406","P02406","U02406","0000-00-00","9999-99-99",2406
"R05345","P05345","U05345","0000-00-00","9999-99-99",5345
"R05701","P05701","U05701","0000-00-00","9999-99-99",5701
"R07077","P07077","U07077","0000-00-00","9999-99-99",7077
"R04186","P04186","U04186","0000-00-00","9999-99-99",4186
"R02377","P02377","U02377","0000-00-00","9999-99-99",2377
"R06182","P06182","U06182","0000-00-00","9999-99-99",6182
"R00084","P00084","U00084","0000-00-00","9999-99-99",84
"R08568","P08568","U08568","0000-00-00","9999-99-99",8568
"R04296","P04296","U04296","0000-00-00","9999-99-99",4296
"R08021","P08021","U08021","0000-00-00","9999-99-99",8021
"R04730","P04730","U04730","0000-00-00","9999-99-99",4730
"R01663","P01663","U01663","0000-00-00","9999-99-99",1663
"R00931","P00931","U00931","0000-00-00","9999-99-99",931
"R01763","P01763","U01763","0000-00-00","9999-99-99",1763
"R06899","P06899","U06899","0000-00-00","9999-99-99",6899
"R06363","P06363","U06363","0000-00-00","9999-99-99",6363
"R08351","P08351","U08351","0000-00-00","9999-99-99",8351
"R09191","P09191","U09191","0000-00-00","9999-99-99",9191
"R02686","P02686","U02686","0000-00-00","9999-99-99",2686
"R09698","P09698","U09698","0000-00-00","9999-99-99",9698
"R00253","P00253","U00253","0000-00-00","9999-99-99",253
"R07455","P07455","U07455","0000-00-00","9999-99-99",7455
"R07861","P07861","U07861","0000-00-00","9999-99-99",7861
"R00826","P00826","U00826","0000-00-00","9999-99-99",826
"R08950","P08950","U08950","0000-00-00","9999-99-99",8950
"R03475","P03475","U03475","0000-00-00","9999-99-99",3475
"R06873","P06873","U06873","0000-00-00","9999-99-99",6873
"R01216","P01216","U01216","0000-00-00","9999-99-99",1216
"R06883","P06883","U06883","0000-00-00","9999-99-99",6883
"R02054","P02054","U02054","0000-00-00","9999-99-99",2054
"R06817","P06817","U06817","0000-00-00","9999-99-99",6817
"R06980","P06980","U06980","0000-00-00","9999-99-99",6980
"R00176","P00176","U00176","0000-00-00","9999-99-99",176
"R06152","P06152","U06152","0000-00-00","9999-99-99",6152
"R02982","P02982","U02982","0000-00-00","9999-99-99",2982
"R01958","P01958","U01958","0000-00-00","9999-99-99",1958
"R02199","P02199","U02199","0000-00-00","9999-99-99",2199
"R04943","P04943","U04943","0000-00-00","9999-99-99",4943
"R04223","P04223","U04223","0000-00-00","9999-99-99",4223
"R02156","P02156","U02156","0000-00-00","9999-99-99",2156
"R02161","P02161","U02161","0000-00-00","9999-99-99",2161
"R04651","P04651","U04651","0000-00-00","9999-99-99",4651
"R09835","P09835","U09835","0000-00-00","9999-99-99",9835
"R06251","P06251","U06251","0000-00-00","9999-99-99",6251
"R05023","P05023","U05023","0000-00-00","9999-99-99",5023
"R03045","P03045","U03045","0000-00-00","9999-99-99",3045
"R07843","P07843","U07843","0000-00-00","9999-99-99",7843
"R08366","P08366","U08366","0000-00-00","9999-99-99",8366
"R06713","P06713","U06713","0000-00-00","9999-99-99",6713
"R04107","P04107","U04107","0000-00-00","9999-99-99",4107
"R01634","P01634","U01634","0000-00-00","9999-99-99",1634
"R07572","P07572","U07572","0000-00-00","9999-99-99",7572
"R01863","P01863","U01863","0000-00-00","9999-99-99",1863
"R05544","P05544","U05544","0000-00-00","9999-99-99",5544
"R01944","P01944","U01944","0000-00-00","9999-99-99",1944
"R03574","P03574","U03574","0000-00-00","9999-99-99",3574
"R07657","P07657","U07657","0000-00-00","9999-99-99",7657
"R01179","P01179","U01179","0000-00-00","9999-99-99",1179
"R02498","P02498","U02498","0000-00-00","9999-99-99",2498
"R09575","P09575","U09575","0000-00-00","9999-99-99",9575
"R01762","P01762","U01762","0000-00-00","9999-99-99",1762
"R06687","P06687","U06687","0000-00-00","9999-99-99",6687
"R08714","P08714","U08714","0000-00-00","9999-99-99",8714
"R09895","P09895","U09895","0000-00-00","9999-99-99",9895
"R08669","P08669","U08669","0000-00-00","9999-99-99",8669
"R06639","P06639","U06639","0000-00-00","9999-99-99",6639
"R08511","P08511","U08511","0000-00-00","9999-99-99",8511
"R03614","P03614","U03614","0000-00-00","9999-99-99",3614
"R05910","P05910","U05910","0000-00-00","9999-99-99",5910
"R05466","P05466","U05466","0000-00-00","9999-99-99",5466
"R01171","P01171","U01171","0000-00-00","9999-99-99",1171
"R02142","P02142","U02142","0000-00-00","9999-99-99",2142
"R02210","P02210","U02210","0000-00-00","9999-99-99",2210
"R04566","P04566","U04566","0000-00-00","9999-99-99",4566
"R06761","P06761","U06761","0000-00-00","9999-99-99",6761
"R09691","P09691","U09691","0000-00-00","9999-99-99",9691
"R02392","P02392","U02392","0000-00-00","9999-99-99",2392
"R08270","P08270","U08270","0000-00-00","9999-99-99",8270
"R09526","P09526","U09526","0000-00-00","9999-99-99",9526
"R01890","P01890","U01890","0000-00-00","9999-99-99",1890
"R05279","P05279","U05279","0000-00-00","9999-99-99",5279
"R08203","P08203","U08203","0000-00-00","9999-99-99",8203
"R01290","P01290","U01290","0000-00-00","9999-99-99",1290
"R06721","P06721","U06721","0000-00-00","9999-99-99",6721
"R03881","P03881","U03881","0000-00-00","9999-99-99",3881
"R08771","P08771","U08771","0000-00-00","9999-99-99",8771
"R01507","P01507","U01507","0000-00-00","9999-99-99",1507
"R06341","P06341","U06341","0000-00-00","9999-99-99",6341
"R02887","P02887","U02887","0000-00-00","9999-99-99",2887
"R07925","P07925","U07925","0000-00-00","9999-99-99",7925
"R00490","P00490","U00490","0000-00-00","9999-99-99",490
"R01323","P01323","U01323","0000-00-00","9999-99-99",1323
"R06730","P06730","U06730","0000-00-00","9999-99-99",6730
"R04866","P04866","U04866","0000-00-00","9999-99-99",4866
"R03720","P03720","U03720","0000-00-00","9999-99-99",3720
"R01418","P01418","U01418","0000-00-00","9999-99-99",1418
"R05002","P05002","U05002","0000-00-00","9999-99-99",5002
"R03421","P03421","U03421","0000-00-00","9999-99-99",3421
"R08319","P08319","U08319","0000-00-00","9999-99-99",8319
"R06858","P06858","U06858","0000-00-00","9999-99-99",6858
"R08308","P08308","U08308","0000-00-00","9999-99-99",8308
"R05390","P05390","U05390","0000-00-00","9999-99-99",5390
"R01987","P01987","U01987","0000-00-00","9999-99-99",1987
"R04468","P04468","U04468","0000-00-00","9999-99-99",4468
"R09213","P09213","U09213","0000-00-00","9999-99-99",9213
"R01102","P01102","U01102","0000-00-00","9999-99-99",1102
"R05601","P05601","U05601","0000-00-00","9999-99-99",5601
"R05048","P05048","U05048","0000-00-00","9999-99-99",5048
"R04282","P04282","U04282","0000-00-00","9999-99-99",4282
"R06892","P06892","U06892","0000-00-00","9999-99-99",6892
"R01192","P01192","U01192","0000-00-00","9999-99-99",1192
"R09623","P09623","U09623","0000-00-00","9999-99-99",9623
"R00261","P00261","U00261","0000-00-00","9999-99-99",261
"R05757","P05757","U05757","0000-00-00","9999-99-99",5757
"R07772","P07772","U07772","0000-00-00","9999-99-99",7772
"R06825","P06825","U06825","0000-00-00","9999-99-99",6825
"R03991","P03991","U03991","0000-00-00","9999-99-99",3991
"R09379","P09379","U09379","0000-00-00","9999-99-99",9379
"R06298","P06298","U06298","0000-00-00","9999-99-99",6298
"R00752","P00752","U00752","0000-00-00","9999-99-99",752
"R02044","P02044","U02044","0000-00-00","9999-99-99",2044
"R02178","P02178","U02178","0000-00-00","9999-99-99",2178
"R08594","P08594","U08594","0000-00-00","9999-99-99",8594
"R02679","P02679","U02679","0000-00-00","9999-99-99",2679
"R09464","P09464","U09464","0000-00-00","9999-99-99",9464
"R07082","P07082","U07082","0000-00-00","9999-99-99",7082
"R07178","P07178","U07178","0000-00-00","9999-99-99",7178
"R03882","P03882","U03882","0000-00-00","9999-99-99",3882
"R01110","P01110","U01110","0000-00-00","9999-99-99",1110
"R01150","P01150","U01150","0000-00-00","9999-99-99",1150
"R02623","P02623","U02623","0000-00-00","9999-99-99",2623
"R05087","P05087","U05087","0000-00-00","9999-99-99",5087
"R02644","P02644","U02644","0000-00-00","9999-99-99",2644
"R07983","P07983","U07983","0000-00-00","9999-99-99",7983
"R05972","P05972","U05972","0000-00-00","9999-99-99",5972
"R00126","P00126","U00126","0000-00-00","9999-99-99",126
"R09508","P09508","U09508","0000-00-00","9999-99-99",9508
"R09734","P09734","U09734","0000-00-00","9999-99-99",9734
"R08758","P08758","U08758","0000-00-00","9999-99-99",8758
"R01228","P01228","U01228","0000-00-00","9999-99-99",1228
"R03556","P03556","U03556","0000-00-00","9999-99-99",3556
"R00438","P00438","U00438","0000-00-00","9999-99-99",438
"R04955","P04955","U04955","0000-00-00","9999-99-99",4955
"R00594","P00594","U00594","0000-00-00","9999-99-99",594
"R01355","P01355","U01355","0000-00-00","9999-99-99",1355
"R05260","P05260","U05260","0000-00-00","9999-99-99",5260
"R08684","P08684","U08684","0000-00-00","9999-99-99",8684
"R07249","P07249","U07249","0000-00-00","9999-99-99",7249
"R08895","P08895","U08895","0000-00-00","9999-99-99",8895
"R09582","P09582","U09582","0000-00-00","9999-99-99",9582
"R02450","P02450","U02450","0000-00-00","9999-99-99",2450
"R03789","P03789","U03789","0000-00-00","9999-99-99",3789
"R06539","P06539","U06539","0000-00-00","9999-99-99",6539
"R07176","P07176","U07176","0000-00-00","9999-99-99",7176
"R09106","P09106","U09106","0000-00-00","9999-99-99",9106
"R06385","P06385","U06385","0000-00-00","9999-99-99",6385
"R03476","P03476","U03476","0000-00-00","9999-99-99",3476
"R00175","P00175","U00175","0000-00-00","9999-99-99",175
"R00912","P00912","U00912","0000-00-00","9999-99-99",912
"R08331","P08331","U08331","0000-00-00","9999-99-99",8331
"R07215","P07215","U07215","0000-00-00","9999-99-99",7215
"R04760","P04760","U04760","0000-00-00","9999-99-99",4760
"R06702","P06702","U06702","0000-00-00","9999-99-99",6702
"R00879","P00879","U00879","0000-00-00","9999-99-99",879
"R00211","P00211","U00211","0000-00-00","9999-99-99",211
"R07298","P07298","U07298","0000-00-00","9999-99-99",7298
"R02005","P02005","U02005","0000-00-00","9999-99-99",2005
"R07357","P07357","U07357","0000-00-00","9999-99-99",7357
"R00585","P00585","U00585","0000-00-00","9999-99-99",585
"R01140","P01140","U01140","0000-00-00","9999-99-99",1140
"R08439","P08439","U08439","0000-00-00","9999-99-99",8439
"R04071","P04071","U04071","0000-00-00","9999-99-99",4071
"R01985","P01985","U01985","0000-00-00","9999-99-99",1985
"R08047","P08047","U08047","0000-00-00","9999-99-99",8047
"R03460","P03460","U03460","0000-00-00","9999-99-99",3460
"R06481","P06481","U06481","0000-00-00","9999-99-99",6481
"R06847","P06847","U06847","0000-00-00","9999-99-99",6847
"R05971","P05971","U05971","0000-00-00","9999-99-99",5971
"R05389","P05389","U05389","0000-00-00","9999-99-99",5389
"R09460","P09460","U09460","0000-00-00","9999-99-99",9460
"R04061","P04061","U04061","0000-00-00","9999-99-99",4061
"R07259","P07259","U07259","0000-00-00","9999-99-99",7259
"R05672","P05672","U05672","0000-00-00","9999-99-99",5672
"R07790","P07790","U07790","0000-00-00","9999-99-99",7790
"R05019","P05019","U05019","0000-00-00","9999-99-99",5019
"R03534","P03534","U03534","0000-00-00","9999-99-99",3534
"R07162","P07162","U07162","0000-00-00","9999-99-99",7162
"R08501","P08501","U08501","0000-00-00","9999-99-99",8501
"R03452","P03452","U03452","0000-00-00","9999-99-99",3452
"R08302","P08302","U08302","0000-00-00","9999-99-99",8302
"R07896","P07896","U07896","0000-00-00","9999-99-99",7896
"R07273","P07273","U07273","0000-00-00","9999-99-99",7273
"R08573","P08573","U08573","0000-00-00","9999-99-99",8573
"R01795","P01795","U01795","0000-00-00","9999-99-99",1795
"R01030","P01030","U01030","0000-00-00","9999-99-99",1030
"R06460","P06460","U06460","0000-00-00","9999-99-99",6460
"R02039","P02039","U02039","0000-00-00","9999-99-99",2039
"R05751","P05751","U05751","0000-00-00","9999-99-99",5751
"R06389","P06389","U06389","0000-00-00","9999-99-99",6389
"R00349","P00349","U00349","0000-00-00","9999-99-99",349
"R08810","P08810","U08810","0000-00-00","9999-99-99",8810
"R01182","P01182","U01182","0000-00-00","9999-99-99",1182
"R08861","P08861","U08861","0000-00-00","9999-99-99",8861
"R03223","P03223","U03223","0000-00-00","9999-99-99",3223
"R03318","P03318","U03318","0000-00-00","9999-99-99",3318
"R04979","P04979","U04979","0000-00-00","9999-99-99",4979
"R04781","P04781","U04781","0000-00-00","9999-99-99",4781
"R09817","P09817","U09817","0000-00-00","9999-99-99",9817
"R03799","P03799","U03799","0000-00-00","9999-99-99",3799
"R02467","P02467","U02467","0000-00-00","9999-99-99",2467
"R03043","P03043","U03043","0000-00-00","9999-99-99",3043
"R00731","P00731","U00731","0000-00-00","9999-99-99",731
"R01058","P01058","U01058","0000-00-00","9999-99-99",1058
"R02961","P02961","U02961","0000-00-00","9999-99-99",2961
"R08155","P08155","U08155","0000-00-00","9999-99-99",8155
"R01655","P01655","U01655","0000-00-00","9999-99-99",1655
"R02092","P02092","U02092","0000-00-00","9999-99-99",2092
"R09237","P09237","U09237","0000-00-00","9999-99-99",9237
"R06157","P06157","U06157","0000-00-00","9999-99-99",6157
"R00093","P00093","U00093","0000-00-00","9999-99-99",93
"R02574","P02574","U02574","0000-00-00","9999-99-99",2574
"R04292","P04292","U04292","0000-00-00","9999-99-99",4292
"R09268","P09268","U09268","0000-00-00","9999-99-99",9268
"R00485","P00485","U00485","0000-00-00","9999-99-99",485
"R09162","P09162","U09162","0000-00-00","9999-99-99",9162
"R02469","P02469","U02469","0000-00-00","9999-99-99",2469
"R03773","P03773","U03773","0000-00-00","9999-99-99",3773
"R03752","P03752","U03752","0000-00-00","9999-99-99",3752
"R09043","P09043","U09043","0000-00-00","9999-99-99",9043
"R01061","P01061","U01061","0000-00-00","9999-99-99",1061
"R03901","P03901","U03901","0000-00-00","9999-99-99",3901
"R04925","P04925","U04925","0000-00-00","9999-99-99",4925
"R03550","P03550","U03550","0000-00-00","9999-99-99",3550
"R06096","P06096","U06096","0000-00-00","9999-99-99",6096
"R01477","P01477","U01477","0000-00-00","9999-99-99",1477
"R04861","P04861","U04861","0000-00-00","9999-99-99",4861
"R08619","P08619","U08619","0000-00-00","9999-99-99",8619
"R00651","P00651","U00651","0000-00-00","9999-99-99",651
"R04031","P04031","U04031","0000-00-00","9999-99-99",4031
"R06966","P06966","U06966","0000-00-00","9999-99-99",6966
"R07048","P07048","U07048","0000-00-00","9999-99-99",7048
"R02317","P02317","U02317","0000-00-00","9999-99-99",2317
"R06998","P06998","U06998","0000-00-00","9999-99-99",6998
"R02548","P02548","U02548","0000-00-00","9999-99-99",2548
"R00085","P00085","U00085","0000-00-00","9999-99-99",85
"R06580","P06580","U06580","0000-00-00","9999-99-99",6580
"R05092","P05092","U05092","0000-00-00","9999-99-99",5092
"R07608","P07608","U07608","0000-00-00","9999-99-99",7608
"R01794","P01794","U01794","0000-00-00","9999-99-99",1794
"R02124","P02124","U02124","0000-00-00","9999-99-99",2124
"R00873","P00873","U00873","0000-00-00","9999-99-99",873
"R04515","P04515","U04515","0000-00-00","9999-99-99",4515
"R02662","P02662","U02662","0000-00-00","9999-99-99",2662
"R01181","P01181","U01181","0000-00-00","9999-99-99",1181
"R02295","P02295","U02295","0000-00-00","9999-99-99",2295
"R03812","P03812","U03812","0000-00-00","9999-99-99",3812
"R00048","P00048","U00048","0000-00-00","9999-99-99",48
"R09215","P09215","U09215","0000-00-00","9999-99-99",9215
"R03057","P03057","U03057","0000-00-00","9999-99-99",3057
"R07235","P07235","U07235","0000-00-00","9999-99-99",7235
"R02194","P02194","U02194","0000-00-00","9999-99-99",2194
"R07126","P07126","U07126","0000-00-00","9999-99-99",7126
"R06534","P06534","U06534","0000-00-00","9999-99-99",6534
"R01545","P01545","U01545","0000-00-00","9999-99-99",1545
"R05060","P05060","U05060","0000-00-00","9999-99-99",5060
"R01765","P01765","U01765","0000-00-00","9999-99-99",1765
"R09493","P09493","U09493","0000-00-00","9999-99-99",9493
"R05567","P05567","U05567","0000-00-00","9999-99-99",5567
"R04725","P04725","U04725","0000-00-00","9999-99-99",4725
"R07227","P07227","U07227","0000-00-00","9999-99-99",7227
"R03236","P03236","U03236","0000-00-00","9999-99-99",3236
"R01845","P01845","U01845","0000-00-00","9999-99-99",1845
"R07705","P07705","U07705","0000-00-00","9999-99-99",7705
"R00540","P00540","U00540","0000-00-00","9999-99-99",540
"R08855","P08855","U08855","0000-00-00","9999-99-99",8855
"R08124","P08124","U08124","0000-00-00","9999-99-99",8124
"R08668","P08668","U08668","0000-00-00","9999-99-99",8668
"R09532","P09532","U09532","0000-00-00","9999-99-99",9532
"R07210","P07210","U07210","0000-00-00","9999-99-99",7210
"R08321","P08321","U08321","0000-00-00","9999-99-99",8321
"R04942","P04942","U04942","0000-00-00","9999-99-99",4942
"R00064","P00064","U00064","0000-00-00","9999-99-99",64
"R00835","P00835","U00835","0000-00-00","9999-99-99",835
"R03493","P03493","U03493","0000-00-00","9999-99-99",3493
"R05713","P05713","U05713","0000-00-00","9999-99-99",5713
"R07026","P07026","U07026","0000-00-00","9999-99-99",7026
"R08987","P08987","U08987","0000-00-00","9999-99-99",8987
"R07767","P07767","U07767","0000-00-00","9999-99-99",7767
"R00943","P00943","U00943","0000-00-00","9999-99-99",943
"R01385","P01385","U01385","0000-00-00","9999-99-99",1385
"R09100","P09100","U09100","0000-00-00","9999-99-99",9100
"R04829","P04829","U04829","0000-00-00","9999-99-99",4829
"R03532","P03532","U03532","0000-00-00","9999-99-99",3532
"R09421","P09421","U09421","0000-00-00","9999-99-99",9421
"R03795","P03795","U03795","0000-00-00","9999-99-99",3795
"R00251","P00251","U00251","0000-00-00","9999-99-99",251
"R02893","P02893","U02893","0000-00-00","9999-99-99",2893
"R02929","P02929","U02929","0000-00-00","9999-99-99",2929
"R00501","P00501","U00501","0000-00-00","9999-99-99",501
"R07726","P07726","U07726","0000-00-00","9999-99-99",7726
"R01947","P01947","U01947","0000-00-00","9999-99-99",1947
"R02931","P02931","U02931","0000-00-00","9999-99-99",2931
"R09471","P09471","U09471","0000-00-00","9999-99-99",9471
"R04830","P04830","U04830","0000-00-00","9999-99-99",4830
"R07977","P07977","U07977","0000-00-00","9999-99-99",7977
"R07528","P07528","U07528","0000-00-00","9999-99-99",7528
"R08602","P08602","U08602","0000-00-00","9999-99-99",8602
"R01220","P01220","U01220","0000-00-00","9999-99-99",1220
"R05682","P05682","U05682","0000-00-00","9999-99-99",5682
"R04880","P04880","U04880","0000-00-00","9999-99-99",4880
"R09761","P09761","U09761","0000-00-00","9999-99-99",9761
"R07412","P07412","U07412","0000-00-00","9999-99-99",7412
"R04665","P04665","U04665","0000-00-00","9999-99-99",4665
"R09607","P09607","U09607","0000-00-00","9999-99-99",9607
"R04101","P04101","U04101","0000-00-00","9999-99-99",4101
"R08265","P08265","U08265","0000-00-00","9999-99-99",8265
"R04052","P04052","U04052","0000-00-00","9999-99-99",4052
"R02945","P02945","U02945","0000-00-00","9999-99-99",2945
"R02269","P02269","U02269","0000-00-00","9999-99-99",2269
"R09714","P09714","U09714","0000-00-00","9999-99-99",9714
"R01211","P01211","U01211","0000-00-00","9999-99-99",1211
"R02783","P02783","U02783","0000-00-00","9999-99-99",2783
"R05533","P05533","U05533","0000-00-00","9999-99-99",5533
"R02094","P02094","U02094","0000-00-00","9999-99-99",2094
"R01312","P01312","U01312","0000-00-00","9999-99-99",1312
"R09573","P09573","U09573","0000-00-00","9999-99-99",9573
"R02645","P02645","U02645","0000-00-00","9999-99-99",2645
"R04174","P04174","U04174","0000-00-00","9999-99-99",4174
"R01241","P01241","U01241","0000-00-00","9999-99-99",1241
"R06959","P06959","U06959","0000-00-00","9999-99-99",6959
"R00616","P00616","U00616","0000-00-00","9999-99-99",616
"R01131","P01131","U01131","0000-00-00","9999-99-99",1131
"R09197","P09197","U09197","0000-00-00","9999-99-99",9197
"R06821","P06821","U06821","0000-00-00","9999-99-99",6821
"R07704","P07704","U07704","0000-00-00","9999-99-99",7704
"R06753","P06753","U06753","0000-00-00","9999-99-99",6753
"R01498","P01498","U01498","0000-00-00","9999-99-99",1498
"R02638","P02638","U02638","0000-00-00","9999-99-99",2638
"R02042","P02042","U02042","0000-00-00","9999-99-99",2042
"R00564","P00564","U00564","0000-00-00","9999-99-99",564
"R08725","P08725","U08725","0000-00-00","9999-99-99",8725
"R00212","P00212","U00212","0000-00-00","9999-99-99",212
"R01921","P01921","U01921","0000-00-00","9999-99-99",1921
"R06220","P06220","U06220","0000-00-00","9999-99-99",6220
"R08926","P08926","U08926","0000-00-00","9999-99-99",8926
"R05208","P05208","U05208","0000-00-00","9999-99-99",5208
"R00287","P00287","U00287","0000-00-00","9999-99-99",287
"R03740","P03740","U03740","0000-00-00","9999-99-99",3740
"R01464","P01464","U01464","0000-00-00","9999-99-99",1464
"R03920","P03920","U03920","0000-00-00","9999-99-99",3920
"R05320","P05320","U05320","0000-00-00","9999-99-99",5320
"R03468","P03468","U03468","0000-00-00","9999-99-99",3468
"R04791","P04791","U04791","0000-00-00","9999-99-99",4791
"R04393","P04393","U04393","0000-00-00","9999-99-99",4393
"R05958","P05958","U05958","0000-00-00","9999-99-99",5958
"R06202","P06202","U06202","0000-00-00","9999-99-99",6202
"R05878","P05878","U05878","0000-00-00","9999-99-99",5878
"R02586","P02586","U02586","0000-00-00","9999-99-99",2586
"R01438","P01438","U01438","0000-00-00","9999-99-99",1438
"R01427","P01427","U01427","0000-00-00","9999-99-99",1427
"R07462","P07462","U07462","0000-00-00","9999-99-99",7462
"R09953","P09953","U09953","0000-00-00","9999-99-99",9953
"R03109","P03109","U03109","0000-00-00","9999-99-99",3109
"R04627","P04627","U04627","0000-00-00","9999-99-99",4627
"R01758","P01758","U01758","0000-00-00","9999-99-99",1758
"R01891","P01891","U01891","0000-00-00","9999-99-99",1891
"R00962","P00962","U00962","0000-00-00","9999-99-99",962
"R01342","P01342","U01342","0000-00-00","9999-99-99",1342
"R03709","P03709","U03709","0000-00-00","9999-99-99",3709
"R00784","P00784","U00784","0000-00-00","9999-99-99",784
"R06069","P06069","U06069","0000-00-00","9999-99-99",6069
"R08370","P08370","U08370","0000-00-00","9999-99-99",8370
"R00315","P00315","U00315","0000-00-00","9999-99-99",315
"R05654","P05654","U05654","0000-00-00","9999-99-99",5654
"R01922","P01922","U01922","0000-00-00","9999-99-99",1922
"R06183","P06183","U06183","0000-00-00","9999-99-99",6183
"R02379","P02379","U02379","0000-00-00","9999-99-99",2379
"R08694","P08694","U08694","0000-00-00","9999-99-99",8694
"R09094","P09094","U09094","0000-00-00","9999-99-99",9094
"R03892","P03892","U03892","0000-00-00","9999-99-99",3892
"R04923","P04923","U04923","0000-00-00","9999-99-99",4923
"R00477","P00477","U00477","0000-00-00","9999-99-99",477
"R07035","P07035","U07035","0000-00-00","9999-99-99",7035
"R09475","P09475","U09475","0000-00-00","9999-99-99",9475
"R06286","P06286","U06286","0000-00-00","9999-99-99",6286
"R07196","P07196","U07196","0000-00-00","9999-99-99",7196
"R02262","P02262","U02262","0000-00-00","9999-99-99",2262
"R00335","P00335","U00335","0000-00-00","9999-99-99",335
"R09558","P09558","U09558","0000-00-00","9999-99-99",9558
"R04902","P04902","U04902","0000-00-00","9999-99-99",4902
"R03295","P03295","U03295","0000-00-00","9999-99-99",3295
"R08524","P08524","U08524","0000-00-00","9999-99-99",8524
"R02575","P02575","U02575","0000-00-00","9999-99-99",2575
"R04507","P04507","U04507","0000-00-00","9999-99-99",4507
"R07130","P07130","U07130","0000-00-00","9999-99-99",7130
"R01382","P01382","U01382","0000-00-00","9999-99-99",1382
"R02051","P02051","U02051","0000-00-00","9999-99-99",2051
"R09412","P09412","U09412","0000-00-00","9999-99-99",9412
"R04749","P04749","U04749","0000-00-00","9999-99-99",4749
"R04891","P04891","U04891","0000-00-00","9999-99-99",4891
"R06786","P06786","U06786","0000-00-00","9999-99-99",6786
"R06937","P06937","U06937","0000-00-00","9999-99-99",6937
"R03601","P03601","U03601","0000-00-00","9999-99-99",3601
"R00283","P00283","U00283","0000-00-00","9999-99-99",283
"R03306","P03306","U03306","0000-00-00","9999-99-99",3306
"R04108","P04108","U04108","0000-00-00","9999-99-99",4108
"R08709","P08709","U08709","0000-00-00","9999-99-99",8709
"R05084","P05084","U05084","0000-00-00","9999-99-99",5084
"R02650","P02650","U02650","0000-00-00","9999-99-99",2650
"R01387","P01387","U01387","0000-00-00","9999-99-99",1387
"R01792","P01792","U01792","0000-00-00","9999-99-99",1792
"R08544","P08544","U08544","0000-00-00","9999-99-99",8544
"R00330","P00330","U00330","0000-00-00","9999-99-99",330
"R05798","P05798","U05798","0000-00-00","9999-99-99",5798
"R08179","P08179","U08179","0000-00-00","9999-99-99",8179
"R06890","P06890","U06890","0000-00-00","9999-99-99",6890
"R01983","P01983","U01983","0000-00-00","9999-99-99",1983
"R03703","P03703","U03703","0000-00-00","9999-99-99",3703
"R09276","P09276","U09276","0000-00-00","9999-99-99",9276
"R02007","P02007","U02007","0000-00-00","9999-99-99",2007
"R01009","P01009","U01009","0000-00-00","9999-99-99",1009
"R01452","P01452","U01452","0000-00-00","9999-99-99",1452
"R04460","P04460","U04460","0000-00-00","9999-99-99",4460
"R06047","P06047","U06047","0000-00-00","9999-99-99",6047
"R00321","P00321","U00321","0000-00-00","9999-99-99",321
"R05790","P05790","U05790","0000-00-00","9999-99-99",5790
"R03717","P03717","U03717","0000-00-00","9999-99-99",3717
"R05719","P05719","U05719","0000-00-00","9999-99-99",5719
"R06287","P06287","U06287","0000-00-00","9999-99-99",6287
"R08436","P08436","U08436","0000-00-00","9999-99-99",8436
"R00811","P00811","U00811","0000-00-00","9999-99-99",811
"R01126","P01126","U01126","0000-00-00","9999-99-99",1126
"R05871","P05871","U05871","0000-00-00","9999-99-99",5871
"R05226","P05226","U05226","0000-00-00","9999-99-99",5226
"R02700","P02700","U02700","0000-00-00","9999-99-99",2700
"R03937","P03937","U03937","0000-00-00","9999-99-99",3937
